pressure,ws,output
0.13333334,6.666666666666668e-05,False
0.1750000025,5.8333333333333346e-05,False
0.0750000125,-9.166666666666667e-05,False
0.0083333525,-2.4999999999999998e-05,False
0.0083333525,-8.333333333333337e-06,False
0.033333350000000005,0.0001,False
0.11666667500000001,7.5e-05,False
0.1583333375,2.4999999999999998e-05,False
2e-08,7.5e-05,True
0.1416666725,-7.500000000000001e-05,False
0.025000017500000003,-8.333333333333337e-06,False
0.0416666825,3.3333333333333335e-05,False
0.183333335,1.666666666666666e-05,False
0.10833334250000001,3.3333333333333335e-05,False
0.083333345,5.000000000000001e-05,False
0.16666667,9.166666666666667e-05,False
0.083333345,8.333333333333333e-05,False
0.033333350000000005,-5e-05,False
0.13333334,1.666666666666666e-05,False
0.1916666675,-7.500000000000001e-05,False
0.13333334,-3.3333333333333335e-05,False
0.05000001500000001,0.0,False
0.025000017500000003,9.166666666666667e-05,False
0.0416666825,-4.166666666666667e-05,False
0.0916666775,-6.666666666666667e-05,False
0.0416666825,-8.333333333333337e-06,False
0.0916666775,-4.166666666666667e-05,False
0.016666685,7.5e-05,False
0.1583333375,-0.0001,False
0.10000001000000001,-6.666666666666667e-05,False
0.0416666825,5.000000000000001e-05,False
0.1416666725,2.4999999999999998e-05,False
0.2,2.4999999999999998e-05,False
0.1750000025,0.0001,False
0.1916666675,4.166666666666667e-05,False
0.0083333525,9.166666666666667e-05,False
0.083333345,1.666666666666666e-05,False
0.11666667500000001,-5e-05,False
0.1416666725,4.166666666666667e-05,False
0.0750000125,0.0001,False
0.2,9.166666666666667e-05,False
0.11666667500000001,4.166666666666667e-05,False
0.183333335,2.4999999999999998e-05,False
0.10000001000000001,5.000000000000001e-05,False
0.05000001500000001,5.8333333333333346e-05,False
0.150000005,5.000000000000001e-05,False
0.16666667,8.333333333333337e-06,False
0.183333335,-2.4999999999999998e-05,False
2e-08,9.166666666666667e-05,True
0.10833334250000001,2.4999999999999998e-05,False
0.05833334750000001,5.8333333333333346e-05,False
0.033333350000000005,-2.4999999999999998e-05,False
0.13333334,-0.0001,False
0.11666667500000001,-7.500000000000001e-05,False
0.0750000125,-2.4999999999999998e-05,False
0.10833334250000001,-8.333333333333334e-05,False
0.1416666725,-9.166666666666667e-05,False
0.0083333525,8.333333333333337e-06,False
0.13333334,3.3333333333333335e-05,False
0.10000001000000001,-0.0001,False
0.13333334,-8.333333333333334e-05,False
0.11666667500000001,2.4999999999999998e-05,False
0.0750000125,5.8333333333333346e-05,False
0.016666685,-6.666666666666667e-05,False
0.1416666725,0.0,False
0.016666685,-8.333333333333337e-06,False
0.1416666725,-8.333333333333334e-05,False
0.2,3.3333333333333335e-05,False
0.05000001500000001,8.333333333333337e-06,False
0.2,-2.4999999999999998e-05,False
0.150000005,-6.666666666666667e-05,False
0.0083333525,5.8333333333333346e-05,False
0.025000017500000003,-8.333333333333334e-05,False
0.0416666825,8.333333333333337e-06,False
0.1916666675,-0.0001,False
0.2,6.666666666666668e-05,False
0.016666685,-9.166666666666667e-05,False
0.05833334750000001,-3.3333333333333335e-05,False
0.0416666825,2.4999999999999998e-05,False
0.1416666725,-0.0001,False
0.10000001000000001,-5.833333333333333e-05,False
0.0416666825,-8.333333333333334e-05,False
0.1416666725,-2.4999999999999998e-05,False
0.16666667,4.166666666666667e-05,False
0.083333345,3.3333333333333335e-05,False
0.1416666725,1.666666666666666e-05,False
0.0083333525,-0.0001,False
2e-08,5.8333333333333346e-05,True
0.05000001500000001,3.3333333333333335e-05,False
0.10833334250000001,-1.666666666666666e-05,False
2e-08,-4.166666666666667e-05,False
0.10833334250000001,-3.3333333333333335e-05,False
0.1583333375,5.8333333333333346e-05,False
0.0750000125,-7.500000000000001e-05,False
0.0916666775,-3.3333333333333335e-05,False
0.10000001000000001,9.166666666666667e-05,False
0.0083333525,8.333333333333333e-05,False
0.16666667,-9.166666666666667e-05,False
0.06666668,-5e-05,False
0.13333334,7.5e-05,False
0.1250000075,6.666666666666668e-05,False
0.16666667,-8.333333333333337e-06,False
0.16666667,8.333333333333333e-05,False
0.033333350000000005,6.666666666666668e-05,False
0.1250000075,3.3333333333333335e-05,False
0.1416666725,8.333333333333337e-06,False
0.033333350000000005,-6.666666666666667e-05,False
0.150000005,7.5e-05,False
0.1750000025,-6.666666666666667e-05,False
0.016666685,1.666666666666666e-05,False
0.06666668,9.166666666666667e-05,False
0.1416666725,7.5e-05,False
0.10000001000000001,0.0,False
0.13333334,0.0001,False
0.1583333375,-9.166666666666667e-05,False
0.0916666775,1.666666666666666e-05,False
0.033333350000000005,-9.166666666666667e-05,False
0.025000017500000003,-7.500000000000001e-05,False
0.083333345,6.666666666666668e-05,False
0.11666667500000001,3.3333333333333335e-05,False
0.1250000075,-8.333333333333337e-06,False
0.11666667500000001,-9.166666666666667e-05,False
