pmax,ws,output
0.16368367346938775,-2.653061224489796e-05,True
0.2860714285714286,-4.693877551020408e-05,True
0.1840816326530612,-8.36734693877551e-05,False
1.0,4.6938775510204086e-05,True
0.3880612244897959,6.122448979591847e-06,True
0.49005102040816323,-5.918367346938775e-05,True
0.7144285714285714,-1.83673469387755e-05,True
0.7960204081632652,-2.0408163265306112e-06,True
0.7552244897959183,2.244897959183675e-05,True
0.8572142857142856,5.918367346938778e-05,True
0.1432857142857143,6.734693877551023e-05,True
0.9388061224489795,-3.4693877551020405e-05,True
0.347265306122449,5.510204081632656e-05,True
0.7348265306122448,7.551020408163267e-05,True
0.6940306122448979,8.775510204081634e-05,True
0.306469387755102,-3.4693877551020405e-05,True
0.8572142857142856,-7.959183673469388e-05,True
0.16368367346938775,0.0001,True
0.8980102040816326,-1.0204081632653056e-05,True
0.12288775510204081,-5.510204081632653e-05,False
0.22487755102040816,-2.2448979591836724e-05,True
0.7348265306122448,-1.83673469387755e-05,True
0.9796020408163264,3.469387755102042e-05,True
0.9796020408163264,-7.959183673469388e-05,True
0.7348265306122448,-2.2448979591836724e-05,True
0.2860714285714286,-4.2857142857142856e-05,True
0.7960204081632652,-6.122448979591834e-06,True
0.3676632653061224,1.4285714285714292e-05,True
0.0005,-2.653061224489796e-05,False
0.8572142857142856,-5.510204081632653e-05,True
0.10248979591836735,-8.36734693877551e-05,False
1.0,-8.775510204081632e-05,True
0.1840816326530612,2.244897959183675e-05,True
0.2044795918367347,-2.653061224489796e-05,True
0.959204081632653,-1.83673469387755e-05,True
0.8980102040816326,-0.0001,True
0.5308469387755101,-6.734693877551021e-05,True
0.9796020408163264,1.4285714285714292e-05,True
0.5308469387755101,6.734693877551023e-05,True
0.02089795918367347,-9.183673469387756e-05,False
0.2860714285714286,3.469387755102042e-05,True
0.1840816326530612,-6.734693877551021e-05,False
0.8164183673469387,-5.918367346938775e-05,True
0.7552244897959183,9.183673469387756e-05,True
0.959204081632653,4.285714285714286e-05,True
0.7756224489795918,7.959183673469389e-05,True
0.8776122448979591,9.591836734693878e-05,True
0.4492551020408163,-5.102040816326531e-05,True
0.5512448979591836,5.510204081632656e-05,True
0.6736326530612244,-6.734693877551021e-05,True
1.0,-8.36734693877551e-05,True
0.49005102040816323,5.102040816326531e-05,True
0.9388061224489795,5.510204081632656e-05,True
0.4696530612244898,-1.4285714285714279e-05,True
0.8776122448979591,0.0001,True
0.6328367346938775,1.020408163265307e-05,True
0.6328367346938775,-6.122448979591834e-06,True
0.10248979591836735,-2.653061224489796e-05,False
0.7552244897959183,-8.36734693877551e-05,True
0.2044795918367347,7.551020408163267e-05,True
0.5512448979591836,-7.959183673469388e-05,True
0.5104489795918367,-4.693877551020408e-05,True
0.02089795918367347,-0.0001,False
0.0005,-3.061224489795918e-05,False
0.22487755102040816,-5.102040816326531e-05,True
0.347265306122449,6.122448979591847e-06,True
0.653234693877551,-4.2857142857142856e-05,True
0.5308469387755101,5.510204081632656e-05,True
0.5716428571428571,5.510204081632656e-05,True
0.4288571428571428,-6.734693877551021e-05,True
0.3676632653061224,5.102040816326531e-05,True
0.2044795918367347,-7.142857142857143e-05,False
0.22487755102040816,7.959183673469389e-05,True
0.8368163265306122,5.510204081632656e-05,True
0.08209183673469388,8.367346938775511e-05,True
0.7348265306122448,-5.102040816326531e-05,True
0.7144285714285714,2.244897959183675e-05,True
0.061693877551020404,-3.061224489795918e-05,False
0.24527551020408161,-1.0204081632653056e-05,True
0.3676632653061224,-3.877551020408163e-05,True
0.061693877551020404,5.102040816326531e-05,True
0.08209183673469388,2.040816326530625e-06,True
0.1432857142857143,8.367346938775511e-05,True
0.653234693877551,-1.0204081632653056e-05,True
0.1840816326530612,-3.877551020408163e-05,True
0.24527551020408161,5.918367346938778e-05,True
0.959204081632653,-2.2448979591836724e-05,True
0.2656734693877551,-3.061224489795918e-05,True
0.1840816326530612,6.734693877551023e-05,True
0.8368163265306122,6.734693877551023e-05,True
0.12288775510204081,-2.653061224489796e-05,True
0.5104489795918367,-7.142857142857143e-05,True
0.2044795918367347,1.020408163265307e-05,True
0.7756224489795918,3.0612244897959196e-05,True
0.08209183673469388,5.510204081632656e-05,True
0.5716428571428571,-1.0204081632653056e-05,True
0.6328367346938775,3.0612244897959196e-05,True
0.2656734693877551,4.6938775510204086e-05,True
0.9388061224489795,9.183673469387756e-05,True
0.9388061224489795,3.469387755102042e-05,True
0.8164183673469387,-6.122448979591834e-06,True
