,U,C,Q2,Q2L,rho,L,nu_t,Kz,Kq,N_BV,algae,biomass,net_growth
10,-0.09625649190874652,17.49999999999992,7.930214225829005e-05,3.357811675158034e-05,1000.0,0.4181472101152305,0.0014607180128352036,0.001840225820708149,0.000745734818610481,0.0,134.69752594771404,10778.000001996206,-1.6666666666666667e-06
11,-0.09767630676347844,17.499999999999922,7.80884382942351e-05,3.594326385623755e-05,1000.0,0.45446925785178294,0.0015753278701411714,0.0019846327589053358,0.0008042077226516873,0.0,134.69934595382503,10778.000001996206,-1.6666666666666667e-06
12,-0.09897893730313596,17.499999999999922,7.688569906453337e-05,3.817736321635937e-05,1000.0,0.4901716704722255,0.0016858773623706102,0.00212392368961026,0.0008606090654583452,0.0,134.70119411327192,10778.000001996206,-1.6666666666666667e-06
13,-0.10018232740508312,17.499999999999922,7.569298290547304e-05,4.028206795961289e-05,1000.0,0.5252379870171701,0.0017923532761421734,0.0022580819641332874,0.000914932105683788,0.0,134.70307114783785,10778.000001996206,-1.6666666666666667e-06
14,-0.10130060161426713,17.49999999999992,7.450943553072363e-05,4.2259144614145653e-05,1000.0,0.5596538275928583,0.0018947490106819033,0.0023870992655845853,0.0009671734756733369,0.0,134.7049778526352,10778.000001996206,-1.6666666666666667e-06
15,-0.10234507481218398,17.49999999999992,7.333432139370694e-05,4.4110436732727344e-05,1000.0,0.5934060593504212,0.0019930623134282966,0.0025109727557657865,0.0010173320261906542,0.0,134.70691508513588,10778.000001996206,-1.6666666666666667e-06
16,-0.1033249496449952,17.499999999999915,7.216701832609162e-05,4.5837840373850236e-05,1000.0,0.6264822787988928,0.002087293840134975,0.002629703260917975,0.0010654080917952575,0.0,134.70888375966604,10778.000001996206,-1.6666666666666667e-06
17,-0.10424781060530305,17.499999999999908,7.10070014978266e-05,4.744328767770899e-05,1000.0,0.6588704805204392,0.0021774462238386954,0.002743294098633416,0.0011114030158384893,0.0,134.71088484514217,10778.000001996206,-1.6666666666666667e-06
18,-0.10511998186715213,17.499999999999908,6.985382615263603e-05,4.8928735872254993e-05,1000.0,0.6905588382319797,0.0022635234623131903,0.00285175030605532,0.0011553188379480515,0.0,134.71291936482854,10778.000001996206,-1.6666666666666667e-06
19,-0.10594679153110262,17.499999999999908,6.870711224429371e-05,5.0296159920838224e-05,1000.0,0.7215355550029332,0.0023455305083011887,0.0029550781235754804,0.0011971580849681183,0.0,134.71498839743126,10778.000001996206,-1.6666666666666667e-06
20,-0.10673277015110089,17.499999999999904,6.756653170349532e-05,5.154754762970846e-05,1000.0,0.7517887568328139,0.0024234729911846147,0.0030532846441423296,0.0012369236289580122,0.0,134.71709307913957,10778.000001996206,-1.6666666666666667e-06
21,-0.10748180220209136,17.499999999999904,6.643179820792563e-05,5.268489643487945e-05,1000.0,0.7813064138142338,0.002497357025362671,0.003146377571819798,0.0012746185894284478,0.0,134.7192346063908,10778.000001996206,-1.6666666666666667e-06
22,-0.10819724325343055,17.499999999999904,6.530265907211003e-05,5.3710211349631283e-05,1000.0,0.8100762790104189,0.0025671890768003704,0.0032343650536401894,0.001310246265255809,0.0,134.72141423923605,10778.000001996206,-1.6666666666666667e-06
23,-0.10888201175263064,17.4999999999999,6.417888884466144e-05,5.4625503724746566e-05,1000.0,0.8380858387281442,0.0026329758692275754,0.0033172555614161886,0.001343810086825757,0.0,134.72363330524317,10778.000001996206,-1.6666666666666667e-06
24,-0.10953866174108105,17.499999999999897,6.306028424859136e-05,5.5432790585787015e-05,1000.0,0.8653222700460612,0.002694724317771631,0.0033950578081188313,0.0013753135821732024,0.0,134.72589320391165,10778.000001996206,-1.6666666666666667e-06
25,-0.11016944106184917,17.499999999999893,6.194666016655263e-05,5.613409438614885e-05,1000.0,0.8917724028188598,0.002752441481839132,0.003467780688509142,0.0014047603529430128,0.0,134.7281954116019,10778.000001996206,-1.6666666666666667e-06
26,-0.11077633839712844,17.49999999999989,6.0837846435600166e-05,5.673144306456602e-05,1000.0,0.9174226842399482,0.002806134531683973,0.00353543323701431,0.0014321540573333385,0.0,134.73054148699813,10778.000001996206,-1.6666666666666667e-06
27,-0.1113611216108263,17.499999999999883,5.973368526875231e-05,5.722687032962827e-05,1000.0,0.9422591445981575,0.002855810724829395,0.003598024598019773,0.0014574983980663537,0.0,134.73293307714115,10778.000001996206,-1.6666666666666667e-06
28,-0.11192536925494372,17.49999999999988,5.8634029162597983e-05,5.762241611718022e-05,1000.0,0.9662673632208735,0.0029014773896708064,0.0036555640052089826,0.001480797114022566,0.0,134.73537192407798,10778.000001996206,-1.6666666666666667e-06
29,-0.11247049665106275,17.499999999999876,5.753873918272963e-05,5.7920127182685256e-05,1000.0,0.989432433826199,0.002943141914372973,0.0037080607675740087,0.0015020539745762647,0.0,134.7378598721897,10778.000001996206,-1.6666666666666667e-06
30,-0.1129977776297989,17.499999999999872,5.644768354365823e-05,5.812205780207581e-05,1000.0,1.0117389286533214,0.0029808117397163137,0.003755524260401962,0.0015212727759457648,0.0,134.74039887626878,10778.000001996206,-1.6666666666666667e-06
31,-0.11350836276711616,17.499999999999872,5.536073641876185e-05,5.823027056278935e-05,1000.0,1.0331708608300787,0.003014494354923489,0.003797963920016553,0.001538457339064172,0.0,134.7429910104318,10778.000001996206,-1.6666666666666667e-06
32,-0.1140032947732627,17.499999999999872,5.427777693012691e-05,5.8246837232627395e-05,1000.0,1.0537116444869605,0.003044197295762476,0.0038353892413879893,0.0015536115086115872,0.0,134.7456384779659,10778.000001996206,-1.6666666666666667e-06
33,-0.11448352155122998,17.499999999999872,5.319868827896697e-05,5.817383969846149e-05,1000.0,1.0733440521481619,0.003069928144410637,0.0038678097779617023,0.0015667391529457571,0.0,134.74834362222498,10778.000001996206,-1.6666666666666667e-06
34,-0.11494990733537978,17.49999999999987,5.21233569854905e-05,5.801337097011776e-05,1000.0,1.092050168929702,0.003091694530699481,0.003895235143226733,0.0015778441647371394,0.0,134.75110893870868,10778.000001996206,-1.6666666666666667e-06
35,-0.11540324223885923,17.499999999999872,5.1051672213275836e-05,5.776753624732798e-05,1000.0,1.1098113430560317,0.0031095041344575175,0.003917675013667696,0.0015869304621642052,0.0,134.7539370884797,10778.000001996206,-1.6666666666666667e-06
36,-0.11584425047459221,17.499999999999872,4.998352515787412e-05,5.743845404967353e-05,1000.0,1.1266081321723296,0.0031233646887397896,0.003935139132833949,0.0015940019905611176,0.0,134.75683091309796,10778.000001996206,-1.6666666666666667e-06
37,-0.11627359746457776,17.49999999999987,4.891880848285201e-05,5.702825741113169e-05,1000.0,1.1424202448806826,0.003133283983784644,0.003947637316325078,0.0015990627244364401,0.0,134.75979345128255,10778.000001996206,-1.6666666666666667e-06
38,-0.11669189601268588,17.49999999999987,4.785741578906656e-05,5.653909514228594e-05,1000.0,1.1572264768645093,0.003139269871576279,0.003955179457539636,0.0016021166698009064,0.0,134.76282795754392,10778.000001996206,-1.6666666666666667e-06
39,-0.11709971168469675,17.499999999999872,4.679924110482312e-05,5.597313316457245e-05,1000.0,1.1710046408859105,0.0031413302709191347,0.003957775534068821,0.0016031678667563281,0.0,134.76593792307332,10778.000001996206,-1.6666666666666667e-06
40,-0.11749756751415792,17.499999999999876,4.574417838584107e-05,5.5332555922176225e-05,1000.0,1.1837314898433768,0.0031394731729498153,0.003955435614641421,0.0016022203923077274,0.0,134.769127099224,10778.000001996206,-1.6666666666666667e-06
41,-0.11788594813236307,17.499999999999876,4.469212101473535e-05,5.4619567878420164e-05,1000.0,1.195382631959803,0.00313370664702551,0.003948169866543154,0.0015992783633675565,0.0,134.7723995239801,10778.000001996206,-1.6666666666666667e-06
42,-0.11826530340433164,17.499999999999883,4.364296129007534e-05,5.38363951047593e-05,1000.0,1.2059324370296147,0.0031240388469360985,0.0039359885634438286,0.001594345939925055,0.0,134.7757595518809,10778.000001996206,-1.6666666666666667e-06
43,-0.11863605163928766,17.499999999999893,4.2596589895041014e-05,5.298528697184571e-05,1000.0,1.2153539324843532,0.0031104780173906985,0.003918902093570323,0.001587427328355629,0.0,134.77921188795537,10778.000001996206,-1.6666666666666667e-06
44,-0.11899858243317228,17.499999999999893,4.155289533526818e-05,5.2068517953615894e-05,1000.0,1.2236186878325312,0.0030930325007289226,0.003896920968162676,0.001578526784844873,0.0,134.78276162633063,10778.000001996206,-1.6666666666666667e-06
45,-0.1193532591916935,17.499999999999897,4.051176333464523e-05,5.108838955701497e-05,1000.0,1.2306966857844173,0.0030717107438021796,0.0038700558301444357,0.0015676486188993472,0.0,134.78641429430806,10778.000001996206,-1.6666666666666667e-06
46,-0.11970042137493543,17.499999999999897,3.947307617655607e-05,5.004723239186896e-05,1000.0,1.2365561780761973,0.0030465213049608907,0.003838317462926467,0.0015547971969113903,0.0,134.79017590286372,10778.000001996206,-1.6666666666666667e-06
47,-0.1200403864983183,17.499999999999897,3.843671197628923e-05,4.8947408397603574e-05,1000.0,1.2411635236485365,0.0030174728610685457,0.003801716799244567,0.0015399769457376286,0.0,134.7940530047307,10778.000001996206,-1.6666666666666667e-06
48,-0.12037345191947704,17.499999999999893,3.740254386795487e-05,4.779131324606119e-05,1000.0,1.244483006396376,0.002984574214442106,0.0037602649299042852,0.0015231923562399048,0.0,134.79805276147263,10778.000001996206,-1.6666666666666667e-06
49,-0.12069989643622117,17.499999999999893,3.6370439086129176e-05,4.6581378942672624e-05,1000.0,1.246476629169773,0.0029478342995885457,0.0037139731122688767,0.001504447986722201,0.0,134.80218302127227,10778.000001996206,-1.6666666666666667e-06
50,-0.12101998171699145,17.49999999999989,3.5340257918383046e-05,4.532007665180694e-05,1000.0,1.247103880043773,0.0029072621895671756,0.003662852778275753,0.0014837484661766394,0.0,134.80645240955818,10778.000001996206,-1.6666666666666667e-06
51,-0.12133395358201325,17.49999999999989,3.431185249958477e-05,4.4009919776383487e-05,1000.0,1.246321466054521,0.00286286710175325,0.0036069155416985424,0.0014610984972240173,0.0,134.81087043510064,10778.000001996206,-1.6666666666666667e-06
52,-0.12164204315055235,17.499999999999886,3.32850654120264e-05,4.265346732696343e-05,1000.0,1.2440830085743864,0.0028146584027059717,0.0035461732042807244,0.001436502858597425,0.0,134.8154476148596,10778.000001996206,-1.6666666666666667e-06
53,-0.12194446786721443,17.499999999999886,3.225972804650547e-05,4.12533276217595e-05,1000.0,1.24033869321111,0.002762645611747028,0.003480637760244531,0.0014099664069679777,0.0,134.82019562170984,10778.000001996206,-1.6666666666666656e-06
54,-0.12224143241800839,17.499999999999883,3.123565866779583e-05,3.981216236660207e-05,1000.0,1.2350348654850147,0.0027068384027253453,0.0034103213985145187,0.0013814940778451802,0.0,134.82512746027,10778.000001996206,-1.666666666666587e-06
55,-0.1225331295448398,17.49999999999988,3.0212660112481202e-05,3.833269117325307e-05,1000.0,1.2281135614559406,0.002647246603267832,0.0033352365017735113,0.0013510908851946603,0.0,134.8302576775105,10778.000001996206,-1.6666666666627021e-06
56,-0.12281974076513047,17.49999999999988,2.9190517026509113e-05,3.6817696586064245e-05,1000.0,1.21951195978976,0.0025838801905770114,0.003255395641167673,0.0013187619192941598,0.0,134.8356026167433,10778.000001996206,-1.666666666520624e-06
57,-0.12310143700129071,17.499999999999876,2.8168992522056172e-05,3.527002970149687e-05,1000.0,1.2091617382680389,0.002516749282509712,0.0031708115650657767,0.0012845123421819664,0.0,134.8411807261879,10778.000001996206,-1.6666666626431403e-06
58,-0.12337837912269797,17.499999999999876,2.714782409548124e-05,3.369261648336363e-05,1000.0,1.1969883131667194,0.0024458641222207715,0.0030814971797104634,0.001248347379822268,0.0,134.84701293683224,10778.000001996206,-1.6666665827442243e-06
59,-0.12365071840053034,17.49999999999988,2.612671859601119e-05,3.208846490005409e-05,1000.0,1.1829099338529097,0.0023712350540291004,0.0029874655188097997,0.0012102723097922403,0.0,134.8531231291172,10778.000001996206,-1.6666653251801745e-06
60,-0.12391859687309888,17.499999999999876,2.5105345961963976e-05,3.0460673040187265e-05,1000.0,1.1668365967863092,0.002292872487282552,0.0028887296980074782,0.0011702924428462322,0.0,134.85953871410103,10778.000001996206,-1.6666500316219832e-06
61,-0.12418214761597057,17.49999999999988,2.4083331338036113e-05,2.8812438402528592e-05,1000.0,1.148668732005214,0.0022107868437447964,0.00278530284859096,0.0011284130960730302,0.0,134.8662913569349,10778.000001996206,-1.6665046795581254e-06
62,-0.1244414949068338,17.49999999999988,2.3060245038365246e-05,2.7147068608102583e-05,1000.0,1.1282955998500948,0.0021249884822212178,0.002677198022521082,0.0010846395544406764,0.0,134.8734178198751,10778.000001996206,-1.6654128813387471e-06
63,-0.1246967542691912,17.499999999999883,2.2035589601802302e-05,2.546799385231572e-05,1000.0,1.1055933141960086,0.002035487591498876,0.0025644280575377876,0.0010389770161754143,0.0,134.88096049418488,10778.000001996206,-1.6588611091572385e-06
64,-0.12494803237076528,17.499999999999883,2.1008782859321778e-05,2.3778781510158726e-05,1000.0,1.0804223778366402,0.0019422940387471444,0.002447005386146898,0.0009914305154170772,0.0,134.8889650398553,10778.000001996206,-1.6271574571327828e-06
65,-0.12519542674065934,17.49999999999988,1.9979135434324064e-05,2.208315343971044e-05,1000.0,1.0526245711527313,0.0018454171545742408,0.0023249417647941122,0.00094200481255689,0.0,134.8974641450159,10778.000001996206,-1.502884750935246e-06
66,-0.12543902525170877,17.499999999999883,1.894582031458272e-05,2.0385006716169483e-05,1000.0,1.0220189691203458,0.0017448654267255737,0.002198247887928892,0.0008907042379651578,0.0,134.90641245245476,10778.000001996206,-1.1111954219302517e-06
67,-0.12567890528749653,17.499999999999883,1.7907830875431238e-05,1.868843879920688e-05,1000.0,0.9883967612324355,0.0016406460598103745,0.002066932833265707,0.0008375324673678099,0.0,134.91549547473912,10778.000001996206,-1.467983383109201e-07
68,-0.12591513247094618,17.499999999999886,1.6863921642237593e-05,1.6997778537843365e-05,1000.0,0.9515143918709141,0.0015327643346414537,0.001931003254560412,0.0007824921949873852,0.0,134.9237355767122,10778.000001996206,1.619630748380164e-06
69,-0.12614775876199463,17.499999999999886,1.5812522480114302e-05,1.531762502979845e-05,1000.0,0.9110842854138036,0.001421222660682307,0.0017904621877058555,0.0007255846501101864,0.0,134.92903136896672,10778.000001996206,3.939443843772202e-06
70,-0.1263768196144243,17.499999999999893,1.4751610441793422e-05,1.3652897318528979e-05,1000.0,0.86676199674822,0.0013060191449116869,0.001645307247519744,0.0006668088669340365,0.0,134.9280745560409,10778.000001996206,6.17093913560048e-06
71,-0.1266023296749253,17.499999999999893,1.3678511352230663e-05,1.2008899492883065e-05,1000.0,0.8181278880884673,0.0011871453717177578,0.001495527830439987,0.0006061605518905207,0.0,134.9167223384359,10778.000001996206,7.879993722590766e-06
72,-0.1268242761246196,17.49999999999989,1.258957899137241e-05,1.0391408456782633e-05,1000.0,0.7646600724996562,0.0010645828386310306,0.0013411006235942806,0.0005436302651884346,0.0,134.89022137960444,10778.000001996206,9.030179971478799e-06
73,-0.12704260801460432,17.499999999999886,1.1479648021817889e-05,8.80679648495906e-06,1000.0,0.7056926981884694,0.0009382969718927716,0.0011819820644936902,0.0004792003676113587,0.0,134.8428749490088,10778.000001996206,9.760847000745242e-06
74,-0.12725721838367016,17.499999999999886,1.0341036509212216e-05,7.262209861843661e-06,1000.0,0.6403479837089525,0.000808226454264286,0.0010180948942103477,0.0004128395756632788,0.0,134.76710107878108,10778.000001996206,1.021464498426351e-05
75,-0.12746791242386254,17.49999999999989,9.161561780185924e-06,5.765843220061346e-06,1000.0,0.5674170314354817,0.0006742625049454829,0.0008493020503427721,0.000344492390371988,0.0,134.6515910419458,10778.000001996206,1.0491827821285249e-05
76,-0.12767434636044825,17.499999999999883,7.920097100486863e-06,4.3273863570222226e-06,1000.0,0.48512771870902965,0.00053620313244732,0.0006753490262267008,0.00027405575752178834,0.0,134.47737653249075,10778.000001996206,1.0655498536810001e-05
77,-0.12787590004230706,17.499999999999883,6.5747441796529635e-06,2.9587766595403813e-06,1000.0,0.3906107703925042,0.0003936277105694589,0.0004957058382887822,0.00020131507746106413,0.0,134.20768991307392,10778.000001996206,1.0744940933816281e-05
78,-0.12807142689819717,17.499999999999876,5.020950547757362e-06,1.675005869084099e-06,1000.0,0.2781962508740406,0.00024536643263871387,0.00030889854524745233,0.00012567352549291906,0.0,133.75324901109136,10778.000001996206,1.0785992910915448e-05
79,-0.12826301060822318,17.49999999999988,2.784832424463561e-06,4.611507795217232e-07,1000.0,0.12184179583250211,8.070638799100538e-05,0.00010142901819352241,4.166547229028374e-05,0.0,132.74543713275273,10778.000001996206,1.0797720797720798e-05
