,U,C,Q2,Q2L,rho,L,nu_t,Kz,Kq,N_BV,algae,biomass,net_growth
25,-0.03338394418793121,17.471905975593426,4.692411743023466e-06,3.845599735274648e-06,1000.0,0.6755659830805032,0.0005746713139166628,0.0007238184374499557,0.00029368187290636325,0.0,119.14624084190591,9454.139677153737,-1.6666666666666667e-06
26,-0.033605069711567064,17.472892724094923,4.583297402428901e-06,3.8520083240292835e-06,1000.0,0.6899163785102231,0.000580005619199255,0.0007305395931286664,0.0002964033868166617,0.0,119.12646172077606,9454.139677153737,-1.6666666666666667e-06
27,-0.03381920961257207,17.473889711465176,4.474340889991558e-06,3.849753070452586e-06,1000.0,0.7032359050732266,0.0005841266296937004,0.0007357320130633028,0.00029850588879039004,0.0,119.10674312783766,9454.139677153737,-1.6666666666666667e-06
28,-0.034026899305892463,17.47489728887759,4.36552988074885e-06,3.839077879924234e-06,1000.0,0.7155076880101964,0.0005870438207761358,0.0007394076361052721,0.00029999421307804467,0.0,119.08709534608515,9454.139677153737,-1.6666666666666667e-06
29,-0.0342286214471641,17.47591583299784,4.256852585134418e-06,3.820228521304564e-06,1000.0,0.7267140288673095,0.0005887669383210243,0.0007415787419303751,0.00030087333193590173,0.0,119.06752967144037,9454.139677153737,-1.6666666666666667e-06
30,-0.03442481318890544,17.47694574831702,4.148297618623734e-06,3.7934528077740494e-06,1000.0,0.736836346455847,0.0005893060275975427,0.0007422579874478798,0.0003011483703686898,0.0,119.0480585464549,9454.139677153737,-1.6666666666666667e-06
31,-0.034615872298255634,17.47798746982575,4.039853888605839e-06,3.7590007892840577e-06,1000.0,0.7458551125425384,0.0005886714655396457,0.0007414584474603867,0.0003008246225934828,0.0,119.0286957145653,9454.139677153737,-1.6666666666666667e-06
32,-0.03480216235392235,17.479041466079753,3.9315104941859285e-06,3.7171249569216843e-06,1000.0,0.7537497813913282,0.0005868739966906575,0.0007391936599535473,0.00029990757037830245,0.0,119.00945639896877,9454.139677153737,-1.6666666666666667e-06
33,-0.034984017194865026,17.480108242719393,3.8232566354973665e-06,3.6680804599379285e-06,1000.0,0.7604987122066504,0.0005839247732397321,0.0007354776765414879,0.0002984029034683555,0.0,118.99035751107601,9454.139677153737,-1.6666666666666667e-06
34,-0.03516174475890354,17.481188346519804,3.71508152975043e-06,3.6121253365813455e-06,1000.0,0.7660790834241494,0.0005798353996884901,0.0007303251187461936,0.0002963165423745443,0.0,118.97141789463002,9454.139677153737,-1.6666666666666667e-06
35,-0.03533563042319404,17.48228237006603,3.6069743317230363e-06,3.549520760249914e-06,1000.0,0.7704667976568413,0.0005746179828192304,0.00072375124095681,0.0002936546638667931,0.0,118.95265861302536,9454.139677153737,-1.6666666666666667e-06
36,-0.03550593993841497,17.483390957169256,3.4989240567462374e-06,3.4805313028477404e-06,1000.0,0.7736363759305085,0.0005682851877891056,0.000715772001107577,0.0002904237295927842,0.0,118.93410328921777,9454.139677153737,-1.6666666666666667e-06
37,-0.035672922033157195,17.484514809167877,3.390919504484403e-06,3.405425217632666e-06,1000.0,0.7755608396270391,0.0005608503013560073,0.0007064041403416286,0.0002866305183352287,0.0,118.91577851001018,9454.139677153737,-1.6666666666666667e-06
38,-0.03583681075341777,17.485654692292034,3.2829491819793894e-06,3.3244747442877993e-06,1000.0,0.7762115782918009,0.0005523273034617835,0.0006956652732049199,0.0002822821625329708,0.0,118.89771430961524,9454.139677153737,-1.6666666666666667e-06
39,-0.03599782759355688,17.486811446315183,3.1750012245366253e-06,3.237956439467182e-06,1000.0,0.7755582011419784,0.0005427309486692819,0.0006835739902558494,0.0002773861898294249,0.0,118.87994475147664,9454.139677153737,-1.6666666666666667e-06
40,-0.036156183469126094,17.487985994774355,3.06706331309301e-06,3.14615153668001e-06,1000.0,0.7735683697255638,0.0005320768592877867,0.0006701499754021047,0.00027195057058432384,0.0,118.8625086327247,9454.139677153737,-1.6666666666666667e-06
41,-0.03631208057834479,17.48917935711676,2.959122586733707e-06,3.0493463401211542e-06,1000.0,0.7702076087108174,0.000520381632447954,0.0006554141408136969,0.0002659837725023751,0.0,118.84545034283167,9454.139677153737,-1.6666666666666667e-06
42,-0.0364657141975986,17.490392663230697,2.851165549029982e-06,2.947832657969325e-06,1000.0,0.7654390912153373,0.0005076629639308646,0.0006393887829459647,0.0002594948238097135,0.0,118.82882091771279,9454.139677153737,-1.6666666666666667e-06
43,-0.0366172744572574,17.491627170952523,2.7431779668681717e-06,2.8419082818117165e-06,1000.0,0.7592233943900546,0.0004939397922550461,0.0006220977640873617,0.000252493386765787,0.0,118.81267934368944,9454.139677153737,-1.6666666666666667e-06
44,-0.03676694814767238,17.492884287322234,2.6351447604516076e-06,2.731877520287583e-06,1000.0,0.7515182201294762,0.00047923246743362735,0.000603566724991286,0.00024498984376171694,0.0,118.79709418384506,9454.139677153737,-1.6666666666666667e-06
45,-0.03691492061200566,17.49416559460638,2.527049883215285e-06,2.618051796871645e-06,1000.0,0.7422780747532296,0.0004635629500055246,0.0005838233356528023,0.00023699539886419457,0.0,118.78214562453275,9454.139677153737,-1.6666666666666667e-06
46,-0.03706137779355934,17.495472882448368,2.4188761905485623e-06,2.5007503240786835e-06,1000.0,0.731453900258797,0.0004469550475246663,0.0005628975932820079,0.00022852219847012712,0.0,118.76792807537453,9454.139677153737,-1.6666666666666667e-06
47,-0.03720650852207136,17.49680818798392,2.3106052965593633e-06,2.3803008694581986e-06,1000.0,0.718992648242299,0.00042943469780990905,0.0005408221791952625,0.00021958347581816176,0.0,118.75455350700123,9454.139677153737,-1.6666666666666667e-06
48,-0.03735050714850065,17.498173846440398,2.20221741877584e-06,2.257040632843735e-06,1000.0,0.7048367857878208,0.0004110303111332621,0.0005176328899679277,0.00021019372556999708,0.0,118.7421557847356,9454.139677153737,-1.6666666666666667e-06
49,-0.037493576675027694,17.49957255572335,2.093691211907451e-06,2.131317259840439e-06,1000.0,0.6889237205177794,0.00039177318747618127,0.0004933691631719007,0.0002003689166907394,0.0,118.7308963656625,9454.139677153737,-1.6666666666666667e-06
50,-0.037635932582584006,17.501007459944834,1.985003593984285e-06,2.0034900241010635e-06,1000.0,0.6711851296054456,0.0003716980304932854,0.000468074724963252,0.00019012675466850384,0.0,118.72097189087067,9454.139677153737,-1.6666666666666667e-06
51,-0.03777780764235913,17.50248225902934,1.8761295720632889e-06,1.8739312215194184e-06,1000.0,0.6515461750129325,0.00035084358762174726,0.00044179839661178,0.00017948700809238823,0.0,118.71262445688801,9454.139677153737,-1.6666666666666667e-06
52,-0.03791945812737703,17.504001354883258,1.767042081456801e-06,1.7430278345903848e-06,1000.0,0.6299245849100747,0.00032925345699983267,0.0004145951112079367,0.0001684719203349534,0.0,118.70615574614789,9454.139677153737,-1.6666666666666667e-06
53,-0.03806117204444628,17.505570049887694,1.6577118642641776e-06,1.6111835473467413e-06,1000.0,0.6062295800424621,0.00030697711831334924,0.0003865272125160229,0.00015710673548068057,0.0,118.70194683290444,9454.139677153737,-1.6666666666666656e-06
54,-0.03820328033689174,17.507194822003704,1.5481074337371408e-06,1.4788212247123368e-06,1000.0,0.5803606257462415,0.00028407126930237044,0.00035766613895537854,0.0001454203801995142,0.0,118.7004865332826,9454.139677153737,-1.666666666666587e-06
55,-0.038346172558260144,17.508883715003137,1.4381952076731033e-06,1.3463860222340035e-06,1000.0,0.552205999748039,0.0002606015873066551,0.0003280946431248327,0.00013344636247127094,0.0,118.70241296199855,9454.139677153737,-1.6666666666627021e-06
56,-0.038490319464834395,17.510646906896035,1.3279399593066797e-06,1.2143493765789518e-06,1000.0,0.5216411925591999,0.00023664509424263944,0.0002979097716431327,0.00012122397817533424,0.0,118.70857612490173,9454.139677153737,-1.666666666520624e-06
57,-0.03863630667409042,17.512497563740915,1.2173058509095216e-06,1.0832142700438144e-06,1000.0,0.4885272230709572,0.00021229339846013827,0.00026722694984646674,0.00010879996505637983,0.0,118.72013519337729,9454.139677153737,-1.6666666626431403e-06
58,-0.03878488672641322,17.514453168988354,1.1062585226546565e-06,9.535224164158103e-07,1000.0,0.452709107718659,0.00018765724461007399,0.00023618571456296937,9.623082402539984e-05,0.0,118.73871529323824,9454.139677153737,-1.6666665827442243e-06
59,-0.03893706320745548,17.516537683123346,9.947690628769046e-07,8.25864493307793e-07,1000.0,0.4140150901060753,0.0001628730723928461,0.00020495797805085628,8.358616537330994e-05,0.0,118.76667133348248,9454.139677153737,-1.6666653251801745e-06
60,-0.03909423393714063,17.518785236443584,8.828211993567225e-07,7.008954991293465e-07,1000.0,0.3722581301765732,0.00013811275976594218,0.00017376030431402547,7.095367966662169e-05,0.0,118.80755542057118,9454.139677153737,-1.6666500316219832e-06
61,-0.03925845070786997,17.52124685271206,7.704232655944718e-07,5.793593200918342e-07,1000.0,0.32724339504050587,0.00011359857345096791,0.00014287274654759184,5.844676535979181e-05,0.0,118.8669985194062,9454.139677153737,-1.6665046795581254e-06
62,-0.03943292978822666,17.524003699712843,6.576227302846073e-07,4.6213090530768077e-07,1000.0,0.27879136601145343,8.962679244801384e-05,0.00011266861246051611,4.62165812968233e-05,0.0,118.95450764218766,9454.139677153737,-1.6654128813387471e-06
63,-0.03962316753651309,17.52719606182819,5.444875078009077e-07,3.5029223640166234e-07,1000.0,0.22680159899798738,6.660506591420026e-05,8.366153471950034e-05,3.447110636022309e-05,0.0,119.08750664997373,9454.139677153737,-1.6588611091572385e-06
64,-0.03983978558315996,17.531096825540754,4.3074503732373383e-07,2.452460717594444e-07,1000.0,0.17141144324231733,4.5100880130515735e-05,5.656653870048302e-05,2.3499866875500493e-05,0.0,119.30168512716834,9454.139677153737,-1.6271574571327828e-06
65,-0.04010833056592724,17.53635754958067,3.116513452893823e-07,1.4826199196179122e-07,1000.0,0.11303460519005605,2.5736783534850336e-05,3.216802738509558e-05,1.3620481378490265e-05,0.0,119.68389966055591,9454.139677153737,-1.502884750935246e-06
66,-0.040428163277152575,17.543254556149243,2.2546723419621425e-07,8.584581655446151e-08,1000.0,0.1,1.96139705592955e-05,2.4453362209364354e-05,1.0496678033843505e-05,0.0,120.34524917324735,9454.139677153737,-1.1111954219302517e-06
67,-0.04072840030792139,17.55036610541524,1.7060929379819188e-07,5.477039199623298e-08,1000.0,0.1,1.7191931080881657e-05,2.1401623785707486e-05,9.260975579147827e-06,0.0,121.22940371862946,9454.139677153737,-1.467983383109201e-07
68,-0.040991662635891796,17.55716088958176,1.3297758318905316e-07,3.8494231918745646e-08,1000.0,0.1,1.529507774906635e-05,1.9011613115636472e-05,8.293218307141317e-06,0.0,122.25181774296287,9454.139677153737,1.619630748380164e-06
69,-0.04122401245462348,17.56362556828218,1.072331276446396e-07,2.918283774609202e-08,1000.0,0.1,1.3836948254031851e-05,1.7174388806816246e-05,7.549293935826659e-06,0.0,123.26845024447428,9454.139677153737,3.939443843772202e-06
70,-0.0414313962900387,17.569763529595715,8.947215933999882e-08,2.3360264199430294e-08,1000.0,0.1,1.2725767087194367e-05,1.5774314905170948e-05,6.982379437648495e-06,0.0,124.03165885080416,9454.139677153737,6.17093913560048e-06
71,-0.041619013368938564,17.575589228884496,7.680266295232448e-08,1.9381081946290385e-08,1000.0,0.1,1.1863892091306104e-05,1.4688363555169085e-05,6.542658674402547e-06,0.0,124.25972212245112,9454.139677153737,7.879993722590766e-06
72,-0.041790758474309055,17.58111486554478,6.715205961459011e-08,1.6407949636368605e-08,1000.0,0.1,1.1158438897761942e-05,1.3799501653446476e-05,6.18274288826255e-06,0.0,123.7006487540786,9454.139677153737,9.030179971478799e-06
73,-0.041949009267205344,17.58633771549872,5.9088267339189224e-08,1.3978572163814762e-08,1000.0,0.1,1.0529013266972248e-05,1.3006433497689865e-05,5.861615671325294e-06,0.0,122.14319547758964,9454.139677153737,9.760847000745242e-06
74,-0.04209470524882013,17.591233205502746,5.164409569033228e-08,1.1813359348974308e-08,1000.0,0.1,9.908562732377625e-06,1.2224673847082996e-05,5.5450674666205905e-06,0.0,119.3922536449027,9454.139677153737,1.021464498426351e-05
75,-0.04222751544122236,17.595752146844102,4.418822223275308e-08,9.728006090825266e-09,1000.0,0.1,9.240443172147683e-06,1.1382851840578914e-05,5.204198959742657e-06,0.0,115.23337237064726,9454.139677153737,1.0491827821285249e-05
76,-0.04234593574174796,17.59981794822999,3.6349681106730915e-08,7.596518942517187e-09,1000.0,0.1,8.473905573004706e-06,1.0417024377677994e-05,4.813118466910302e-06,0.0,109.39314336110957,9454.139677153737,1.0655498536810001e-05
77,-0.04244720242949283,17.603319290580686,2.797743896225789e-08,5.346539867225279e-09,1000.0,0.1,7.556941099469869e-06,9.261660998197847e-06,4.345291554543961e-06,0.0,101.48580897876627,9454.139677153737,1.0744940933816281e-05
78,-0.04252684595598707,17.606091201073156,1.9085561739928644e-08,2.9937190131150284e-09,1000.0,0.1,6.415639877434412e-06,7.823636216482447e-06,3.7630100788761986e-06,0.0,90.90728330547623,9454.139677153737,1.0785992910915448e-05
79,-0.042577382980453944,17.607865751962127,9.529377890851568e-09,7.534928463217377e-10,1000.0,0.1,4.82674548688515e-06,5.821649830221104e-06,2.9523706503480915e-06,0.0,76.43458955917802,9454.139677153737,1.0797720797720798e-05
