Setting constant concentration for Diatoms @ 20
Setting constant concentration for HAB @ 20
No initial condition for this pressure gradient --> using default!
Using initial condition from initial_condition/initial_condition-pressure=2.00e-07.csv
Total time = 346.168000
         233408533 function calls (232510377 primitive calls) in 371.927 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 array_manager.py:101(BaseArrayManager)
        1    0.000    0.000    0.000    0.000 api.py:23(FFI)
        4    0.000    0.000    0.000    0.000 __init__.py:1452(_fixupChildren)
        1    0.000    0.000    0.000    0.000 accessor.py:19(DirNamesMixin)
       14    0.000    0.000    0.000    0.000 mixins.py:26(_reflected_binary_method)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:286(CubicTriInterpolator)
       51    0.000    0.000    0.000    0.000 text.py:579(_update_clip_properties)
        1    0.000    0.000    0.000    0.000 util.py:259(__new__)
        1    0.000    0.000    0.000    0.000 _openpyxl.py:40(OpenpyxlWriter)
        4    0.000    0.000    0.000    0.000 {method 'write' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:1878(LoggerAdapter)
        1    0.000    0.000    0.000    0.000 sql.py:2089(ADBCDatabase)
        4    0.000    0.000    0.000    0.000 rcsetup.py:221(validate_fonttype)
        5    0.000    0.000    0.000    0.000 {method 'setimage' of 'ImagingEncoder' objects}
        2    0.000    0.000    0.000    0.000 types.py:97(prepare_class)
        1    0.000    0.000    0.000    0.000 managers.py:1825(SingleBlockManager)
        1    0.000    0.000    0.000    0.000 metrics.py:337(DelayedMetricsLedger)
       56    0.000    0.000    0.000    0.000 utils.py:731(register_lazy)
        1    0.000    0.000    0.000    0.000 putmask.py:1(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:262(_register_at_fork_reinit_lock)
        1    0.000    0.000    0.000    0.000 core.py:4727(__init__)
        4    0.000    0.000    0.000    0.000 locale.py:381(normalize)
        1    0.000    0.000    0.000    0.000 indexing.py:42(IndexSelResult)
        1    0.000    0.000    0.000    0.000 bccache.py:46(Bucket)
        1    0.000    0.000    0.000    0.000 widgets.py:3210(RectangleSelector)
       73    0.000    0.000    0.000    0.000 cbook.py:97(__init__)
       19    0.000    0.000    0.000    0.000 representer.py:65(add_representer)
        1    0.000    0.000    0.000    0.000 __init__.py:389(__getattr__)
        7    0.000    0.000    0.000    0.000 _mathtext.py:1517(shrink)
        1    0.000    0.000    0.000    0.000 pyplot.py:1062(close)
       20    0.000    0.000    0.000    0.000 inspect.py:3082(<genexpr>)
        1    0.000    0.000    0.000    0.000 _mathtext.py:434(BakomaFonts)
        2    0.000    0.000    0.000    0.000 ssl.py:670(verify_mode)
        1    0.000    0.000    0.000    0.000 base.py:5425(_getitem_slice)
        2    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        1    0.000    0.000    0.000    0.000 dicttoolz.py:1(<module>)
        4    0.000    0.000    0.000    0.000 gridspec.py:674(get_topmost_subplotspec)
        8    0.000    0.000    0.000    0.000 legend.py:822(get_legend_handler_map)
        1    0.000    0.000    0.000    0.000 common.py:147(AbstractArray)
        1    0.000    0.000    0.000    0.000 base_parser.py:362(_make_index)
        5    0.000    0.000    0.000    0.000 __init__.py:1702(addHandler)
        1    0.000    0.000    0.000    0.000 defmatrix.py:73(matrix)
        1    0.000    0.000    0.000    0.000 _base.py:325(Future)
        1    0.000    0.000    0.000    0.000 _typed_ops.py:895(DataArrayGroupByOpsMixin)
       12    0.000    0.000    0.000    0.000 _mathtext.py:230(__init__)
        1    0.000    0.000    0.000    0.000 polar.py:804(PolarAxes)
        1    0.000    0.000    0.000    0.000 collections.py:961(_CollectionWithSizes)
        1    0.000    0.000    0.000    0.000 base.py:43(ExtensionDtype)
       25    0.000    0.000    0.000    0.000 transforms.py:1025(minposy)
       46    0.000    0.000    0.000    0.000 gridspec.py:74(get_geometry)
        1    0.000    0.000    0.000    0.000 {built-in method psutil._psutil_linux.proc_cpu_affinity_get}
        1    0.000    0.000    0.000    0.000 filecmp.py:88(dircmp)
        1    0.000    0.000    0.000    0.000 _internal.py:240(_missing_ctypes)
       61    0.000    0.000    0.000    0.000 _base.py:794(get_window_extent)
        1    0.000    0.000    0.000    0.000 _compat.py:454(_AtomicFile)
        5    0.000    0.000    0.000    0.000 feedparser.py:121(pushlines)
        1    0.000    0.000    0.000    0.000 selectors.py:206(_BaseSelectorImpl)
       31    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
        3    0.000    0.000    0.000    0.000 common.py:188(_expand_user)
       16    0.000    0.000    0.000    0.000 {method 'swapaxes' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 _odswriter.py:31(ODSWriter)
       10    0.000    0.000    0.000    0.000 axis.py:2259(_make_getset_interval)
        5    0.000    0.000    0.000    0.000 core.py:5969(token_map)
        2    0.000    0.000    0.000    0.000 {built-in method time.tzset}
       13    0.000    0.000    0.000    0.000 mixins.py:36(_inplace_binary_method)
        1    0.000    0.000    0.000    0.000 ssl.py:783(SSLObject)
       34    0.000    0.000    0.000    0.000 utils.py:206(<genexpr>)
        1    0.000    0.000    0.000    0.000 utils.py:1291(SerializableLock)
       50    0.000    0.000    0.000    0.000 results.py:455(<lambda>)
        1    0.000    0.000    0.000    0.000 _secondary_axes.py:11(SecondaryAxis)
        1    0.000    0.000    0.000    0.000 iostream.py:1319(SSLIOStream)
        1    0.000    0.000    0.000    0.000 utils.py:194(KeepOpenFile)
        1    0.000    0.000    0.000    0.000 sslproto.py:263(SSLProtocol)
        1    0.000    0.000    0.000    0.000 utils.py:496(LoopRunner)
        1    0.000    0.000    0.000    0.000 font_manager.py:532(FontProperties)
        9    0.000    0.000    0.000    0.000 _base.py:3410(set_axis_on)
        1    0.000    0.000    0.000    0.000 parse.py:152(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 indexes.py:912(PandasMultiIndex)
       70    0.000    0.000    0.000    0.000 numeric.py:337(_full_like_dispatcher)
        1    0.000    0.000    0.000    0.000 axis.py:2289(XAxis)
        3    0.000    0.000    0.000    0.000 <frozen os>:1087(__subclasshook__)
        1    0.000    0.000    0.000    0.000 socket.py:215(socket)
        1    0.000    0.000    0.000    0.000 rcsetup.py:286(_validate_color_or_linecolor)
       74    0.000    0.000    0.000    0.000 multiarray.py:85(empty_like)
        1    0.000    0.000    0.000    0.000 ImageChops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pytables.py:2846(GenericFixed)
        3    0.000    0.000    0.000    0.000 _compat.py:578(_make_cached_stream_func)
        1    0.000    0.000    0.000    0.000 widgets.py:2177(_SelectorWidget)
        9    0.000    0.000    0.000    0.000 cbook.py:2056(__init__)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:151(_set_up_aliases)
        1    0.000    0.000    0.000    0.000 _common.py:653(outer)
        2    0.000    0.000    0.000    0.000 core.py:3490(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 stata.py:2250(StataWriter)
        1    0.000    0.000    0.000    0.000 dataframe_protocol.py:174(Column)
        1    0.000    0.000    0.000    0.000 _tzpath.py:36(_parse_python_tzpath)
        1    0.000    0.000    0.000    0.000 idna.py:308(getregentry)
       22    0.000    0.000    0.000    0.000 _collections.py:24(<lambda>)
        1    0.000    0.000    0.000    0.000 tz.py:482(_set_tzdata)
       56    0.000    0.000    0.000    0.000 utils.py:737(wrapper)
        3    0.000    0.000    0.000    0.000 __init__.py:245(method)
       70    0.000    0.000    0.000    0.000 transforms.py:1805(transform_path_non_affine)
       17    0.000    0.000    0.000    0.000 __init__.py:1323(append)
        8    0.000    0.000    0.000    0.000 _tight_layout.py:238(<genexpr>)
        1    0.000    0.000    0.000    0.000 parallelcompat.py:174(ChunkManagerEntrypoint)
        1    0.000    0.000    0.000    0.000 index_tricks.py:310(AxisConcatenator)
        1    0.000    0.000    0.000    0.000 connection.py:115(_ConnectionBase)
       56    0.000    0.000    0.000    0.000 accessors.py:169(<lambda>)
        1    0.000    0.000    0.000    0.000 frequencies.py:159(_FrequencyInferer)
        1    0.000    0.000    0.000    0.000 offsets.py:1(<module>)
       24    0.000    0.000    0.000    0.000 backend_bases.py:1740(<lambda>)
       43    0.000    0.000    0.000    0.000 _compat_pickle.py:165(<genexpr>)
        1    0.000    0.000    0.000    0.000 numeric.py:43(NumericDtype)
        6    0.000    0.000    0.000    0.000 results.py:505(as_list)
        7    0.000    0.000    0.000    0.000 __init__.py:668(__new__)
        1    0.000    0.000    0.000    0.000 ast.py:78(_convert_signed_num)
        1    0.000    0.000    0.000    0.000 _aggregations.py:6711(DataArrayResampleAggregations)
        1    0.000    0.000    0.000    0.000 info.py:841(_TableBuilderVerboseMixin)
       14    0.000    0.000    0.000    0.000 {built-in method sys.exc_info}
       77    0.000    0.000    0.000    0.000 traceback.py:309(__len__)
        1    0.000    0.000    0.000    0.000 apply.py:118(Apply)
       51    0.000    0.000    0.000    0.000 util.py:36(doc)
        1    0.000    0.000    0.000    0.000 _common.py:403(usage_percent)
        1    0.000    0.000    0.000    0.000 httpserver.py:376(_ProxyAdapter)
        1    0.000    0.000    0.000    0.000 utils.py:1841(Deadline)
        1    0.000    0.000    0.000    0.000 dviread.py:1033(_LuatexKpsewhich)
        4    0.000    0.000    0.000    0.000 figure.py:105(current)
        1    0.000    0.000    0.000    0.000 _utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _print_versions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gzip.py:139(GzipFile)
        1    0.000    0.000    0.000    0.000 worker_state_machine.py:737(ComputeTaskEvent)
       26    0.000    0.000    0.000    0.000 lexer.py:146(<lambda>)
        1    0.000    0.000    0.000    0.000 lru_cache.py:67(__setitem__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2098(IPv6Interface)
        1    0.000    0.000    0.000    0.000 enum.py:1612(unique)
        1    0.000    0.000    0.000    0.000 util.py:102(__init__)
        1    0.000    0.000    0.000    0.000 file_manager.py:158(_make_key)
        1    0.000    0.000    0.000    0.000 integer.py:16(IntegerDtype)
        1    0.000    0.000    0.000    0.000 blocks.py:2003(EABackedBlock)
        1    0.000    0.000    0.000    0.000 transforms.py:1077(TransformedBbox)
        1    0.000    0.000    0.000    0.000 pytables.py:2034(IndexCol)
       20    0.000    0.000    0.000    0.000 enum.py:1692(_simple_enum)
        1    0.000    0.000    0.000    0.000 JpegPresets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 common.py:1233(dedup_names)
        1    0.000    0.000    0.000    0.000 pydoc.py:1220(TextDoc)
        1    0.000    0.000    0.000    0.000 file_manager.py:339(DummyFileManager)
        1    0.000    0.000    0.000    0.000 _base.py:927(ExcelWriter)
       11    0.000    0.000    0.000    0.000 {method 'difference' of 'set' objects}
       34    0.000    0.000    0.000    0.000 stride_tricks.py:20(__init__)
        3    0.000    0.000    0.000    0.000 {built-in method posix.uname}
       17    0.000    0.000    0.000    0.000 {built-in method math.copysign}
        1    0.000    0.000    0.000    0.000 rolling.py:120(BaseWindow)
        1    0.000    0.000    0.000    0.000 tasks.py:83(Task)
        1    0.000    0.000    0.000    0.000 core.py:1427(ConnectionPool)
        2    0.000    0.000    0.000    0.000 feedparser.py:69(close)
        1    0.000    0.000    0.000    0.000 base.py:501(Registry)
        1    0.000    0.000    0.000    0.000 locks.py:53(Condition)
        1    0.000    0.000    0.000    0.000 readers.py:56(MultiplexedPath)
        1    0.000    0.000    0.000    0.000 sysconfig.py:461(_get_sysconfigdata_name)
        2    0.000    0.000    0.000    0.000 typing.py:3083(__init__)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:501(_requires_builtin_wrapper)
        1    0.000    0.000    0.000    0.000 indexes.py:569(PandasIndex)
        1    0.000    0.000    0.000    0.000 selectn.py:43(SelectN)
        8    0.000    0.000    0.000    0.000 <frozen _collections_abc>:407(__subclasshook__)
        1    0.000    0.000    0.000    0.000 locks.py:487(Lock)
        1    0.000    0.000    0.000    0.000 _text.py:7(FoldedCase)
        1    0.000    0.000    0.000    0.000 ops.py:75(Term)
       36    0.000    0.000    0.000    0.000 axis.py:535(__init__)
        5    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        1    0.000    0.000    0.000    0.000 _aggregations.py:22(DatasetAggregations)
        1    0.000    0.000    0.000    0.000 ext.py:19(Timestamp)
        9    0.000    0.000    0.000    0.000 figure.py:100(add)
       13    0.000    0.000    0.000    0.000 _internal.py:920(npy_ctypes_check)
        1    0.000    0.000    0.000    0.000 sslproto.py:82(_SSLProtocolTransport)
        9    0.000    0.000    0.000    0.000 figure.py:3232(<lambda>)
        1    0.000    0.000    0.000    0.000 dtypes.py:107(PandasExtensionDtype)
        1    0.000    0.000    0.000    0.000 _factories.py:56(__init__)
        6    0.000    0.000    0.000    0.000 _exceptions.py:17(_display_as_base)
        5    0.000    0.000    0.000    0.000 _pylab_helpers.py:118(set_active)
        1    0.000    0.000    0.000    0.000 difflib.py:44(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 array_manager.py:599(ArrayManager)
        6    0.000    0.000    0.000    0.000 dataset.py:456(__getitem__)
        1    0.000    0.000    0.000    0.000 _aggregations.py:2316(DatasetGroupByAggregations)
       53    0.000    0.000    0.000    0.000 gridspec.py:617(get_gridspec)
        6    0.000    0.000    0.000    0.000 six.py:131(__init__)
        2    0.000    0.000    0.000    0.000 model.py:264(__init__)
       25    0.000    0.000    0.000    0.000 ipaddress.py:415(_check_int_address)
        3    0.000    0.000    0.000    0.000 uuid.py:280(__str__)
        1    0.000    0.000    0.000    0.000 watercolumn_lib.py:98(SavedProfiles)
        1    0.000    0.000    0.000    0.000 gridspec.py:531(SubplotSpec)
        1    0.000    0.000    0.000    0.000 constructor.py:19(BaseConstructor)
        1    0.000    0.000    0.000    0.000 datetimelike.py:1737(DatelikeOps)
       77    0.000    0.000    0.000    0.000 signal.py:16(<lambda>)
        4    0.000    0.000    0.000    0.000 _tight_layout.py:76(<genexpr>)
       32    0.000    0.000    0.000    0.000 layout_engine.py:72(colorbar_gridspec)
        1    0.000    0.000    0.000    0.000 functools.py:861(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:6(HTTPStatus)
       22    0.000    0.000    0.000    0.000 core.py:5706(postParse)
        1    0.000    0.000    0.000    0.000 actor.py:22(Actor)
        6    0.000    0.000    0.000    0.000 deprecation.py:239(__init__)
       92    0.000    0.000    0.000    0.000 accessor.py:141(<lambda>)
        1    0.000    0.000    0.000    0.000 core.py:215(Listener)
        1    0.000    0.000    0.000    0.000 base_parser.py:871(_do_date_conversions)
        1    0.000    0.000    0.000    0.000 common.py:383(DataWithCoords)
        2    0.000    0.000    0.000    0.000 sysconfig.py:316(get_default_scheme)
        1    0.000    0.000    0.000    0.000 __init__.py:776(MetadataPathFinder)
        1    0.000    0.000    0.000    0.000 legend_handler.py:633(__init__)
        1    0.000    0.000    0.000    0.000 mock.py:2212(AsyncMockMixin)
        1    0.000    0.000    0.000    0.000 handlers.py:734(SysLogHandler)
        1    0.000    0.000    0.000    0.000 client.py:252(HTTPResponse)
        1    0.000    0.000    0.000    0.000 groupby.py:380(EncodedGroups)
       10    0.000    0.000    0.000    0.000 cftimeindex.py:194(_field_accessor)
        5    0.000    0.000    0.000    0.000 core.py:3269(<genexpr>)
        1    0.000    0.000    0.000    0.000 array_manager.py:1068(SingleArrayManager)
        1    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
        1    0.000    0.000    0.000    0.000 idtracking.py:232(FrameSymbolVisitor)
        9    0.000    0.000    0.000    0.000 linalg.py:153(_realType)
        1    0.000    0.000    0.000    0.000 colors.py:62(__init__)
        3    0.000    0.000    0.000    0.000 ops.py:212(_method_wrapper)
        1    0.000    0.000    0.000    0.000 threading.py:457(__init__)
        1    0.000    0.000    0.000    0.000 ImageMath.py:27(_Operand)
       53    0.000    0.000    0.000    0.000 scale.py:78(limit_range_for_scale)
        1    0.000    0.000    0.000    0.000 cm.py:390(ScalarMappable)
       70    0.000    0.000    0.000    0.000 transforms.py:1791(transform_non_affine)
        1    0.000    0.000    0.000    0.000 util.py:221(Configurable)
       10    0.000    0.000    0.000    0.000 _text.py:90(lower)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1393(IPv4Interface)
        1    0.000    0.000    0.000    0.000 _core.py:432(ShuffleSpec)
        1    0.000    0.000    0.000    0.000 queues.py:21(Queue)
        1    0.000    0.000    0.000    0.000 loader.py:63(TestLoader)
        1    0.000    0.000    0.000    0.000 backend_managers.py:32(ToolManager)
        1    0.000    0.000    0.000    0.000 _deprecate.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _binary.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _limiter.py:11(ResourceLimiter)
        1    0.000    0.000    0.000    0.000 _afm.py:358(AFM)
        1    0.000    0.000    0.000    0.000 parser.py:72(Parser)
       23    0.000    0.000    0.000    0.000 config.py:849(inner)
       18    0.000    0.000    0.000    0.000 linalg.py:140(isComplexType)
        1    0.000    0.000    0.000    0.000 _common.py:80(_)
       16    0.000    0.000    0.000    0.000 take.py:352(_view_wrapper)
        5    0.000    0.000    0.000    0.000 PngImagePlugin.py:271(add)
        1    0.000    0.000    0.000    0.000 spss.py:1(<module>)
        1    0.000    0.000    0.000    0.000 functoolz.py:740(excepts)
        1    0.000    0.000    0.000    0.000 _layoutgrid.py:31(LayoutGrid)
        3    0.000    0.000    0.000    0.000 {method 'get_sfnt_table' of 'matplotlib.ft2font.FT2Font' objects}
       25    0.000    0.000    0.000    0.000 deprecation_helpers.py:49(_deprecate_positional_args)
        1    0.000    0.000    0.000    0.000 indexes.py:1398(Indexes)
        1    0.000    0.000    0.000    0.000 http1connection.py:711(_GzipMessageDelegate)
        1    0.000    0.000    0.000    0.000 __init__.py:175(Path)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1135(_BaseV4)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1353(_recalculate)
        1    0.000    0.000    0.000    0.000 httpserver.py:298(_HTTPRequestContext)
        1    0.000    0.000    0.000    0.000 base.py:82(shape)
       12    0.000    0.000    0.000    0.000 legend_handler.py:62(__init__)
        1    0.000    0.000    0.000    0.000 trsock.py:4(TransportSocket)
        1    0.000    0.000    0.000    0.000 _typing.py:122(SequenceNotStr)
        1    0.000    0.000    0.000    0.000 _tight_layout.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:1884(Affine2D)
        1    0.000    0.000    0.000    0.000 relativedelta.py:18(relativedelta)
       13    0.000    0.000    0.000    0.000 delayed.py:515(right)
        1    0.000    0.000    0.000    0.000 tz.py:381(__init__)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1390(Rule)
        1    0.000    0.000    0.000    0.000 mimetypes.py:64(MimeTypes)
        1    0.000    0.000    0.000    0.000 dtypes.py:1433(NumpyEADtype)
        1    0.000    0.000    0.000    0.000 random.py:889(getrandbits)
        1    0.000    0.000    0.000    0.000 sample.py:1(<module>)
       16    0.000    0.000    0.000    0.000 __init__.py:1317(__init__)
       14    0.000    0.000    0.000    0.000 patches.py:772(rotation_point)
        4    0.000    0.000    0.000    0.000 utils.py:51(_has_surrogates)
        1    0.000    0.000    0.000    0.000 calendar.py:189(Calendar)
        1    0.000    0.000    0.000    0.000 colors.py:665(Colormap)
       26    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
       17    0.000    0.000    0.000    0.000 variables.py:676(encode)
        1    0.000    0.000    0.000    0.000 netutil.py:539(OverrideResolver)
       56    0.000    0.000    0.000    0.000 pathlib.py:176(_select_from)
        8    0.000    0.000    0.000    0.000 functoolz.py:871(<genexpr>)
        5    0.000    0.000    0.000    0.000 _pylab_helpers.py:33(get_fig_manager)
        1    0.000    0.000    0.000    0.000 BmpImagePlugin.py:62(BmpImageFile)
        1    0.000    0.000    0.000    0.000 stata.py:3204(StataWriter117)
        8    0.000    0.000    0.000    0.000 _build_tlz.py:51(create_module)
        1    0.000    0.000    0.000    0.000 tzfile.py:1(<module>)
       15    0.000    0.000    0.000    0.000 Image.py:499(__init__)
        1    0.000    0.000    0.000    0.000 bz2.py:26(BZ2File)
       17    0.000    0.000    0.000    0.000 results.py:261(__len__)
        1    0.000    0.000    0.000    0.000 backend_tools.py:73(ToolBase)
        1    0.000    0.000    0.000    0.000 csv.py:83(DictReader)
        1    0.000    0.000    0.000    0.000 requirements.py:20(Requirement)
        1    0.000    0.000    0.000    0.000 web.py:3383(TemplateModule)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:700(PngImageFile)
        1    0.000    0.000    0.000    0.000 ast.py:74(_convert_num)
       44    0.000    0.000    0.000    0.000 scanner.py:690(check_document_start)
        1    0.000    0.000    0.000    0.000 utils.py:446(FrozenMappingWarningOnValuesAccess)
        1    0.000    0.000    0.000    0.000 resample.py:1626(_GroupByMixin)
        4    0.000    0.000    0.000    0.000 config.py:835(is_type_factory)
        1    0.000    0.000    0.000    0.000 common.py:14(TreeAttrAccessMixin)
        6    0.000    0.000    0.000    0.000 utils.py:1623(<genexpr>)
        1    0.000    0.000    0.000    0.000 abc.py:16(ResourceReader)
       11    0.000    0.000    0.000    0.000 _mathtext.py:2427(is_dropsub)
        1    0.000    0.000    0.000    0.000 typing.py:105(DaskCollection)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1090(TimerBase)
        1    0.000    0.000    0.000    0.000 transforms.py:1153(LockableBbox)
        1    0.000    0.000    0.000    0.000 websocket.py:704(_PerMessageDeflateCompressor)
        3    0.000    0.000    0.000    0.000 __init__.py:1938(__del__)
        3    0.000    0.000    0.000    0.000 mock.py:305(__getattr__)
       74    0.000    0.000    0.000    0.000 util.py:203(no_escape_re_range_char)
        1    0.000    0.000    0.000    0.000 message.py:977(MIMEPart)
       23    0.000    0.000    0.000    0.000 overrides.py:173(array_function_from_dispatcher)
        1    0.000    0.000    0.000    0.000 _common.py:267(tzrangebase)
        1    0.000    0.000    0.000    0.000 _tripcolor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:3627(__init__)
        1    0.000    0.000    0.000    0.000 base_parser.py:350(_maybe_make_multi_index_columns)
       10    0.000    0.000    0.000    0.000 {method 'pixel_access' of 'ImagingCore' objects}
        9    0.000    0.000    0.000    0.000 enum.py:1267(__hash__)
        1    0.000    0.000    0.000    0.000 security.py:57(Security)
       78    0.000    0.000    0.000    0.000 signal.py:21(<lambda>)
        1    0.000    0.000    0.000    0.000 print_versions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 weakref.py:568(__init__)
       39    0.000    0.000    0.000    0.000 figure.py:2678(get_layout_engine)
        1    0.000    0.000    0.000    0.000 core.py:2447(Keyword)
        5    0.000    0.000    0.000    0.000 _policybase.py:104(<genexpr>)
       41    0.000    0.000    0.000    0.000 gridspec.py:609(num2)
       12    0.000    0.000    0.000    0.000 layout_engine.py:82(adjust_compatible)
        9    0.000    0.000    0.000    0.000 linalg.py:209(_assert_stacked_square)
       36    0.000    0.000    0.000    0.000 axis.py:714(isDefault_majfmt)
        1    0.000    0.000    0.000    0.000 coroutines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 http1connection.py:47(_ExceptionLoggingContext)
        1    0.000    0.000    0.000    0.000 _base.py:543(BaseExcelReader)
       18    0.000    0.000    0.000    0.000 ticker.py:452(set_useOffset)
       34    0.000    0.000    0.000    0.000 axis.py:851(_get_autoscale_on)
        1    0.000    0.000    0.000    0.000 utils.py:1226(DequeHandler)
        1    0.000    0.000    0.000    0.000 figure.py:2149(SubFigure)
        1    0.000    0.000    0.000    0.000 core.py:3130(QuotedString)
        1    0.000    0.000    0.000    0.000 iostream.py:1571(PipeIOStream)
        4    0.000    0.000    0.000    0.000 _mathtext.py:2177(pop_state)
       19    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.000    0.000 client.py:5494(as_completed)
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        1    0.000    0.000    0.000    0.000 transforms.py:2627(BboxTransformFrom)
        1    0.000    0.000    0.000    0.000 compiler.py:1365(_FinalizeInfo)
        1    0.000    0.000    0.000    0.000 _odfreader.py:30(ODFReader)
        1    0.000    0.000    0.000    0.000 adaptive_core.py:26(AdaptiveCore)
        1    0.000    0.000    0.000    0.000 model.py:102(PrimitiveType)
        1    0.000    0.000    0.000    0.000 ticker.py:1305(EngFormatter)
        1    0.000    0.000    0.000    0.000 _arrow_utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tz.py:1545(__init__)
        1    0.000    0.000    0.000    0.000 mask_ops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:396(__getitem__)
        9    0.000    0.000    0.000    0.000 linalg.py:130(get_linalg_error_extobj)
        1    0.000    0.000    0.000    0.000 flags.py:10(Flags)
        1    0.000    0.000    0.000    0.000 core.py:1107(decorator)
        1    0.000    0.000    0.000    0.000 pathlib.py:741(parents)
        1    0.000    0.000    0.000    0.000 utils.py:9(InsertionSortedSet)
       19    0.000    0.000    0.000    0.000 netCDF4_.py:200(_ensure_no_forward_slash_in_name)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        2    0.000    0.000    0.000    0.000 worker.py:2707(get_worker)
        1    0.000    0.000    0.000    0.000 core.py:1201(rpc)
        1    0.000    0.000    0.000    0.000 core.py:5016(ZeroOrMore)
        1    0.000    0.000    0.000    0.000 _core.py:420(ShuffleRunSpec)
        1    0.000    0.000    0.000    0.000 utils.py:495(PacifyFlushWrapper)
        1    0.000    0.000    0.000    0.000 resolver.py:12(BaseResolver)
        9    0.000    0.000    0.000    0.000 dicttoolz.py:11(_get_factory)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:77(destroy_all)
        3    0.000    0.000    0.000    0.000 constructor.py:24(__init__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2579(FigureManagerBase)
       22    0.000    0.000    0.000    0.000 _parser.py:166(__delitem__)
        1    0.000    0.000    0.000    0.000 _adapters.py:163(wrap_spec)
        1    0.000    0.000    0.000    0.000 _arrow.py:1(<module>)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:940(pop)
        1    0.000    0.000    0.000    0.000 routing.py:535(DefaultHostMatches)
        1    0.000    0.000    0.000    0.000 template.py:547(_NamedBlock)
        1    0.000    0.000    0.000    0.000 ops.py:953(BinGrouper)
        1    0.000    0.000    0.000    0.000 blocks.py:790(copy)
       15    0.000    0.000    0.000    0.000 stealing.py:78(<genexpr>)
       14    0.000    0.000    0.000    0.000 mock.py:1985(<genexpr>)
        1    0.000    0.000    0.000    0.000 nodes.py:877(Slice)
        2    0.000    0.000    0.000    0.000 feedparser.py:52(__init__)
        1    0.000    0.000    0.000    0.000 readers.py:1568(TextFileReader)
       12    0.000    0.000    0.000    0.000 period.py:108(_field_accessor)
        7    0.000    0.000    0.000    0.000 rrule.py:70(__init__)
        1    0.000    0.000    0.000    0.000 plugin.py:833(_ForwardingLogHandler)
       17    0.000    0.000    0.000    0.000 variables.py:630(encode)
       17    0.000    0.000    0.000    0.000 api.py:145(check_name)
        1    0.000    0.000    0.000    0.000 core.py:3432(White)
        5    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
        1    0.000    0.000    0.000    0.000 __init__.py:919(Handler)
       11    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        1    0.000    0.000    0.000    0.000 exceptions.py:24(ClickException)
        2    0.000    0.000    0.000    0.000 phytoplankton.py:32(__init__)
        1    0.000    0.000    0.000    0.000 unix_events.py:460(_UnixReadPipeTransport)
        1    0.000    0.000    0.000    0.000 scipy_.py:142(ScipyDataStore)
        1    0.000    0.000    0.000    0.000 types.py:226(Choice)
        1    0.000    0.000    0.000    0.000 semaphore.py:250(Semaphore)
