Setting constant concentration for Diatoms @ 20
Setting constant concentration for HAB @ 20
No initial condition for this pressure gradient --> using default!
Using initial condition from initial_condition/initial_condition-pressure=2.00e-07.csv
         150886595 function calls (150792609 primitive calls) in 181.412 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        6    0.000    0.000    0.000    0.000 abstract.py:338(__init__)
        1    0.000    0.000    0.000    0.000 base64mime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 imputils.py:16(Registry)
        1    0.000    0.000    0.000    0.000 colors.py:958(LinearSegmentedColormap)
       46    0.000    0.000    0.000    0.000 types.py:155(_to_string)
        3    0.000    0.000    0.000    0.000 rangeobj.py:99(RangeIter)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:74(UFuncDispatcher)
        1    0.000    0.000    0.000    0.000 parser.py:72(Parser)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1751(ParserState)
        1    0.000    0.000    0.000    0.000 transforms.py:1685(TransformWrapper)
       45    0.000    0.000    0.000    0.000 models.py:248(from_argument)
        1    0.000    0.000    0.000    0.000 {built-in method posix.get_terminal_size}
        1    0.000    0.000    0.000    0.000 linalg.py:74(_BLAS)
        1    0.000    0.000    0.000    0.000 __init__.py:919(Handler)
        8    0.000    0.000    0.000    0.000 ir.py:887(__str__)
        1    0.000    0.000    0.000    0.000 calendar.py:189(Calendar)
        7    0.000    0.000    0.000    0.000 codegen.py:1040(resolve)
        1    0.000    0.000    0.000    0.000 typeinfer.py:960(TypeInferer)
        1    0.000    0.000    0.000    0.000 builtins.py:211(BinOpMod)
        1    0.000    0.000    0.000    0.000 config.py:107(__new__)
        1    0.000    0.000    0.000    0.000 axis3d.py:732(XAxis)
        8    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
       18    0.000    0.000    0.000    0.000 {method 'co_lines' of 'code' objects}
        1    0.000    0.000    0.000    0.000 floating.py:16(FloatingDtype)
        1    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:54(_get_platform_and_machine)
        1    0.000    0.000    0.000    0.000 {method 'close' of 'select.epoll' objects}
        1    0.000    0.000    0.000    0.000 accessor.py:19(DirNamesMixin)
        1    0.000    0.000    0.000    0.000 executionengine.py:49(ExecutionEngine)
        4    0.000    0.000    0.000    0.000 types.py:76(resolve_bases)
       24    0.000    0.000    0.000    0.000 patches.py:2265(<genexpr>)
        1    0.000    0.000    0.000    0.000 dispatcher.py:792(Dispatcher)
        1    0.000    0.000    0.000    0.000 Image.py:3666(Exif)
        1    0.000    0.000    0.000    0.000 datatree_render.py:48(__init__)
        2    0.000    0.000    0.000    0.000 _itertools.py:1(<module>)
        6    0.000    0.000    0.000    0.000 context.py:642(keyfunc)
        1    0.000    0.000    0.000    0.000 misc.py:417(ClassType)
        1    0.000    0.000    0.000    0.000 frozen.py:24(FrozenList)
       23    0.000    0.000    0.000    0.000 config.py:886(inner)
       25    0.000    0.000    0.000    0.000 inspect.py:2857(__init__)
        1    0.000    0.000    0.000    0.000 _index.py:31(IndexMixin)
        1    0.000    0.000    0.000    0.000 common.py:110(IOHandles)
        8    0.000    0.000    0.000    0.000 __init__.py:102(CFunctionType)
       15    0.000    0.000    0.000    0.000 dispatcher.py:227(__exit__)
        1    0.000    0.000    0.000    0.000 eigen.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cparser.py:297(__init__)
        2    0.000    0.000    0.000    0.000 reprlib.py:39(__init__)
        6    0.000    0.000    0.000    0.000 {built-in method binascii.b2a_base64}
        1    0.000    0.000    0.000    0.000 bytecode.py:539(FunctionIdentity)
        1    0.000    0.000    0.000    0.000 builder.py:17(wrap)
        8    0.000    0.000    0.000    0.000 core.py:4924(stopOn)
        1    0.000    0.000    0.000    0.000 parfor_lowering_utils.py:10(ParforLoweringBuilder)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1458(DraggableBase)
       33    0.000    0.000    0.000    0.000 results.py:21(__init__)
        1    0.000    0.000    0.000    0.000 container.py:5(Container)
        1    0.000    0.000    0.000    0.000 _triangulation.py:8(Triangulation)
        1    0.000    0.000    0.000    0.000 inference.py:273(is_dict_like)
        2    0.000    0.000    0.000    0.000 reprlib.py:12(decorating_function)
        1    0.000    0.000    0.000    0.000 {method 'in_dll' of '_ctypes.UnionType' objects}
       18    0.000    0.000    0.000    0.000 inline_closurecall.py:799(debug_print)
        1    0.000    0.000    0.000    0.000 compiler.py:536(DefaultPassBuilder)
        1    0.000    0.000    0.000    0.000 __init__.py:839(ZipExtFile)
       12    0.000    0.000    0.000    0.000 extension.py:110(inherit_names)
        1    0.000    0.000    0.000    0.000 listobject.py:1446(ListIterInstance)
        1    0.000    0.000    0.000    0.000 _interface.py:55(LinearOperator)
        2    0.000    0.000    0.000    0.000 sysconfig.py:304(get_preferred_scheme)
        1    0.000    0.000    0.000    0.000 __init__.py:262(_register_at_fork_reinit_lock)
       23    0.000    0.000    0.000    0.000 overrides.py:173(array_function_from_dispatcher)
        1    0.000    0.000    0.000    0.000 dtypes.py:1433(NumpyEADtype)
        1    0.000    0.000    0.000    0.000 timedeltas.py:38(TimedeltaIndex)
        1    0.000    0.000    0.000    0.000 containers.py:549(Set)
        1    0.000    0.000    0.000    0.000 selectn.py:43(SelectN)
        1    0.000    0.000    0.000    0.000 _aggregations.py:3817(DatasetResampleAggregations)
        1    0.000    0.000    0.000    0.000 expr.py:753(PandasExprVisitor)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3380(_Backend)
        2    0.000    0.000    0.000    0.000 rcsetup.py:406(_validate_mathtext_fallback)
        5    0.000    0.000    0.000    0.000 managers.py:2004(internal_values)
        1    0.000    0.000    0.000    0.000 listobj.py:42(_ListPayloadMixin)
        1    0.000    0.000    0.000    0.000 generic.py:586(_get_axis)
        5    0.000    0.000    0.000    0.000 {built-in method _operator.not_}
        1    0.000    0.000    0.000    0.000 ffi.py:217(register_lock_callback)
        1    0.000    0.000    0.000    0.000 _ccallback.py:26(LowLevelCallable)
        3    0.000    0.000    0.000    0.000 npyimpl.py:511(register_unary_operator_kernel)
       21    0.000    0.000    0.000    0.000 {built-in method from_iterable}
        1    0.000    0.000    0.000    0.000 sputils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numeric.py:234(NumericArray)
        1    0.000    0.000    0.000    0.000 __init__.py:1867(__init__)
        2    0.000    0.000    0.000    0.000 weakref.py:152(__contains__)
        6    0.000    0.000    0.000    0.000 common.py:1331(is_ea_or_datetimelike_dtype)
        1    0.000    0.000    0.000    0.000 __init__.py:1482(Logger)
       12    0.000    0.000    0.000    0.000 analysis.py:375(Unknown)
        1    0.000    0.000    0.000    0.000 special_matrices.py:1(<module>)
        1    0.000    0.000    0.000    0.000 axis.py:405(XTick)
        8    0.000    0.000    0.000    0.000 types.py:494(__len__)
       30    0.000    0.000    0.000    0.000 function_base.py:19(_linspace_dispatcher)
        2    0.000    0.000    0.000    0.000 scalars.py:137(__init__)
        1    0.000    0.000    0.000    0.000 backend_tools.py:457(ToolViewsPositions)
        1    0.000    0.000    0.000    0.000 ops.py:208(Op)
        2    0.000    0.000    0.000    0.000 numerictypes.py:229(obj2sctype)
        5    0.000    0.000    0.000    0.000 version.py:76(__lt__)
       42    0.000    0.000    0.000    0.000 models.py:347(has_nrt_meminfo)
       12    0.000    0.000    0.000    0.000 byteflow.py:148(<lambda>)
        1    0.000    0.000    0.000    0.000 manager.py:11(__init__)
        6    0.000    0.000    0.000    0.000 ir.py:864(__init__)
        1    0.000    0.000    0.000    0.000 ffi.py:54(__init__)
        1    0.000    0.000    0.000    0.000 cgutils.py:90(_StructProxy)
        1    0.000    0.000    0.000    0.000 series.py:914(__len__)
        9    0.000    0.000    0.000    0.000 templates.py:1242(__init__)
        1    0.000    0.000    0.000    0.000 six.py:493(Module_six_moves_urllib)
       15    0.000    0.000    0.000    0.000 dispatcher.py:223(__enter__)
        1    0.000    0.000    0.000    0.000 image.py:848(AxesImage)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
        1    0.000    0.000    0.000    0.000 array_analysis.py:207(EquivSet)
        1    0.000    0.000    0.000    0.000 _procrustes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 abstract.py:374(ArrayCompatible)
       24    0.000    0.000    0.000    0.000 core.py:4232(<genexpr>)
        6    0.000    0.000    0.000    0.000 utils.py:263(push)
        1    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        1    0.000    0.000    0.000    0.000 sigutils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 html.py:154(_HtmlFrameParser)
        4    0.000    0.000    0.000    0.000 ir.py:907(__str__)
        1    0.000    0.000    0.000    0.000 ast.py:69(_raise_malformed_node)
        1    0.000    0.000    0.000    0.000 backend_tools.py:360(ToolQuit)
        1    0.000    0.000    0.000    0.000 npydecl.py:227(NumpyRulesInplaceArrayOperator)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
       32    0.000    0.000    0.000    0.000 byteflow.py:1960(infos)
        1    0.000    0.000    0.000    0.000 builder.py:135(wrap)
        1    0.000    0.000    0.000    0.000 ffi.py:89(__enter__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3225(ToolContainerBase)
        1    0.000    0.000    0.000    0.000 frequencies.py:105(_CFTimeFrequencyInferer)
        9    0.000    0.000    0.000    0.000 blocks.py:1253(iget)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:346(PngStream)
        1    0.000    0.000    0.000    0.000 selectors.py:206(_BaseSelectorImpl)
       32    0.000    0.000    0.000    0.000 misc.py:138(key)
        1    0.000    0.000    0.000    0.000 object_file.py:32(ObjectFileRef)
        1    0.000    0.000    0.000    0.000 ImageFile.py:105(ImageFile)
        5    0.000    0.000    0.000    0.000 numpy_support.py:222(map_layout)
       29    0.000    0.000    0.000    0.000 core.py:4233(<genexpr>)
        1    0.000    0.000    0.000    0.000 cftime_offsets.py:102(BaseCFTimeOffset)
        1    0.000    0.000    0.000    0.000 array_analysis.py:360(ShapeEquivSet)
        2    0.000    0.000    0.000    0.000 parse.py:825(__getattr__)
        1    0.000    0.000    0.000    0.000 _aggregations.py:5318(DataArrayGroupByAggregations)
        1    0.000    0.000    0.000    0.000 common.py:207(validate_header_arg)
        6    0.000    0.000    0.000    0.000 bytecode.py:32(get_function_object)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1773(C14NWriterTarget)
       26    0.000    0.000    0.000    0.000 controlflow.py:476(<genexpr>)
        1    0.000    0.000    0.000    0.000 npydecl.py:24(Numpy_rules_ufunc)
        1    0.000    0.000    0.000    0.000 ffi.py:99(_lib_wrapper)
        1    0.000    0.000    0.000    0.000 constructor.py:482(FullConstructor)
        5    0.000    0.000    0.000    0.000 <frozen os>:824(fsdecode)
        1    0.000    0.000    0.000    0.000 expr.py:779(Expr)
        1    0.000    0.000    0.000    0.000 ticker.py:332(FormatStrFormatter)
        1    0.000    0.000    0.000    0.000 parquet.py:148(BaseImpl)
        1    0.000    0.000    0.000    0.000 utils.py:1001(UncachedAccessor)
        2    0.000    0.000    0.000    0.000 typeinfer.py:460(__init__)
        1    0.000    0.000    0.000    0.000 model.py:351(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1117(StreamHandler)
        8    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        1    0.000    0.000    0.000    0.000 models.py:1285(DeferredStructModel)
        1    0.000    0.000    0.000    0.000 types.py:96(Alignable)
        1    0.000    0.000    0.000    0.000 bytecode.py:49(_as_opcodes)
        1    0.000    0.000    0.000    0.000 boolean.py:40(BooleanDtype)
        1    0.000    0.000    0.000    0.000 subprocess.py:163(TimeoutExpired)
        6    0.000    0.000    0.000    0.000 lowering.py:137(post_lower)
        1    0.000    0.000    0.000    0.000 readers.py:1674(_check_file_or_buffer)
       37    0.000    0.000    0.000    0.000 values.py:342(bitcast)
        4    0.000    0.000    0.000    0.000 timedeltas.py:81(_field_accessor)
        1    0.000    0.000    0.000    0.000 __init__.py:17(_init)
        1    0.000    0.000    0.000    0.000 _inspect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cbook.py:570(Stack)
        1    0.000    0.000    0.000    0.000 __init__.py:546(Formatter)
       20    0.000    0.000    0.000    0.000 typeinfer.py:123(get)
        1    0.000    0.000    0.000    0.000 inspection.py:1(<module>)
        9    0.000    0.000    0.000    0.000 config.py:899(is_nonnegative_int)
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
        1    0.000    0.000    0.000    0.000 representer.py:13(BaseRepresenter)
        1    0.000    0.000    0.000    0.000 byteflow.py:84(Flow)
        1    0.000    0.000    0.000    0.000 pythonapi.py:201(get_env_manager)
        7    0.000    0.000    0.000    0.000 ir.py:1039(__init__)
        1    0.000    0.000    0.000    0.000 nanops.py:67(disallow)
        1    0.000    0.000    0.000    0.000 integer.py:207(Int8Dtype)
        1    0.000    0.000    0.000    0.000 backend_tools.py:896(ToolHelpBase)
       24    0.000    0.000    0.000    0.000 function.py:52(__init__)
        1    0.000    0.000    0.000    0.000 readers.py:56(MultiplexedPath)
        1    0.000    0.000    0.000    0.000 dataframe_protocol.py:121(Buffer)
       34    0.000    0.000    0.000    0.000 core.py:1924(recurse)
       14    0.000    0.000    0.000    0.000 llvm_bindings.py:16(_inlining_threshold)
        3    0.000    0.000    0.000    0.000 imputils.py:84(lower_setattr_generic)
        1    0.000    0.000    0.000    0.000 ffi.py:313(ObjectRef)
        1    0.000    0.000    0.000    0.000 functions.py:348(BoundFunction)
       30    0.000    0.000    0.000    0.000 fromnumeric.py:3172(_ndim_dispatcher)
        3    0.000    0.000    0.000    0.000 __init__.py:43(private_class)
        1    0.000    0.000    0.000    0.000 gbq.py:1(<module>)
       10    0.000    0.000    0.000    0.000 _docstring.py:33(__init__)
        1    0.000    0.000    0.000    0.000 selectors.py:80(BaseSelector)
        1    0.000    0.000    0.000    0.000 shlex.py:19(shlex)
        1    0.000    0.000    0.000    0.000 mathdecl.py:136(Math_ldexp)
       28    0.000    0.000    0.000    0.000 abstract.py:439(literal_value)
        1    0.000    0.000    0.000    0.000 base_parser.py:1426(_validate_parse_dates_arg)
        1    0.000    0.000    0.000    0.000 _version.py:14(NumpyVersion)
        2    0.000    0.000    0.000    0.000 config.py:688(_warn_if_deprecated)
        1    0.000    0.000    0.000    0.000 axis3d.py:740(YAxis)
        1    0.000    0.000    0.000    0.000 core.py:4200(MatchFirst)
        1    0.000    0.000    0.000    0.000 core.py:1315(_replace_dtype_fields)
       14    0.000    0.000    0.000    0.000 _parser.py:166(__delitem__)
        1    0.000    0.000    0.000    0.000 _xlsxwriter.py:180(XlsxWriter)
        1    0.000    0.000    0.000    0.000 floating.py:156(Float32Dtype)
        1    0.000    0.000    0.000    0.000 sasreader.py:35(ReaderBase)
       23    0.000    0.000    0.000    0.000 targetconfig.py:18(__init__)
        1    0.000    0.000    0.000    0.000 _interface.py:570(_CustomLinearOperator)
        1    0.000    0.000    0.000    0.000 c_ast.py:367(Constant)
       14    0.000    0.000    0.000    0.000 common.py:1270(is_1d_only_ea_dtype)
        5    0.000    0.000    0.000    0.000 __init__.py:1776(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 _structures.py:35(NegativeInfinityType)
        3    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 Image.py:3517(register_extensions)
        2    0.000    0.000    0.000    0.000 <frozen _collections_abc>:288(__subclasshook__)
        1    0.000    0.000    0.000    0.000 base_parser.py:1269(_process_date_conversion)
        1    0.000    0.000    0.000    0.000 lex.py:75(PlyLogger)
        1    0.000    0.000    0.000    0.000 common.py:37(Buffer)
       21    0.000    0.000    0.000    0.000 accessors.py:176(<lambda>)
        3    0.000    0.000    0.000    0.000 __init__.py:637(path)
        1    0.000    0.000    0.000    0.000 indexing.py:1651(PandasIndexingAdapter)
        3    0.000    0.000    0.000    0.000 imputils.py:158(_decorate_setattr)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:700(PngImageFile)
       12    0.000    0.000    0.000    0.000 core.py:5706(postParse)
        5    0.000    0.000    0.000    0.000 construction.py:481(ensure_wrapped_if_datetimelike)
        1    0.000    0.000    0.000    0.000 mathdecl.py:71(Math_copysign)
        1    0.000    0.000    0.000    0.000 core.py:2701(Word)
        1    0.000    0.000    0.000    0.000 charset.py:162(Charset)
        1    0.000    0.000    0.000    0.000 config.py:142(_EnvReloader)
        2    0.000    0.000    0.000    0.000 <frozen _collections_abc>:407(__subclasshook__)
        1    0.000    0.000    0.000    0.000 models.py:11(DataModel)
        1    0.000    0.000    0.000    0.000 colors.py:97(ColorSequenceRegistry)
        1    0.000    0.000    0.000    0.000 contour.py:1481(QuadContourSet)
        1    0.000    0.000    0.000    0.000 constructor.py:19(BaseConstructor)
        1    0.000    0.000    0.000    0.000 masked_accumulations.py:1(<module>)
        1    0.000    0.000    0.000    0.000 base.py:2412(ExtensionOpsMixin)
        7    0.000    0.000    0.000    0.000 config.py:649(_get_deprecated_option)
        1    0.000    0.000    0.000    0.000 legend_handler.py:361(HandlerStepPatch)
        1    0.000    0.000    0.000    0.000 postproc.py:31(VariableLifetime)
        1    0.000    0.000    0.000    0.000 __init__.py:362(YAMLObject)
       13    0.000    0.000    0.000    0.000 {built-in method _weakref.proxy}
        1    0.000    0.000    0.000    0.000 colors.py:1512(CenteredNorm)
        9    0.000    0.000    0.000    0.000 __init__.py:1317(__init__)
        1    0.000    0.000    0.000    0.000 module.py:117(functions)
        1    0.000    0.000    0.000    0.000 ops.py:953(BinGrouper)
        1    0.000    0.000    0.000    0.000 model.py:279(ConstPointerType)
        2    0.000    0.000    0.000    0.000 ir.py:1357(insert_before_terminator)
        1    0.000    0.000    0.000    0.000 core.py:6540(MaskedConstant)
        1    0.000    0.000    0.000    0.000 externals.py:104(_Installer)
        1    0.000    0.000    0.000    0.000 string_.py:71(StringDtype)
        9    0.000    0.000    0.000    0.000 common.py:372(apply_if_callable)
        1    0.000    0.000    0.000    0.000 tz.py:1475(GettzFunc)
        1    0.000    0.000    0.000    0.000 cm.py:59(ColormapRegistry)
        2    0.000    0.000    0.000    0.000 traceback.py:391(extended_frame_gen)
        1    0.000    0.000    0.000    0.000 tz.py:332(__init__)
        1    0.000    0.000    0.000    0.000 ElementTree.py:126(Element)
       19    0.000    0.000    0.000    0.000 __init__.py:672(__init__)
        2    0.000    0.000    0.000    0.000 six.py:119(_resolve)
        1    0.000    0.000    0.000    0.000 _aggregations.py:14(NamedArrayAggregations)
        2    0.000    0.000    0.000    0.000 instructions.py:869(descr)
        1    0.000    0.000    0.000    0.000 ticker.py:1962(MaxNLocator)
        1    0.000    0.000    0.000    0.000 art3d.py:844(Poly3DCollection)
       12    0.000    0.000    0.000    0.000 managers.py:1837(__init__)
       30    0.000    0.000    0.000    0.000 multiarray.py:669(result_type)
       18    0.000    0.000    0.000    0.000 cftimeindex.py:85(optional)
        1    0.000    0.000    0.000    0.000 getlimits.py:378(finfo)
        1    0.000    0.000    0.000    0.000 callconv.py:58(BaseCallConv)
        1    0.000    0.000    0.000    0.000 core.py:5680(Group)
        8    0.000    0.000    0.000    0.000 unicode.py:9(__init__)
        4    0.000    0.000    0.000    0.000 core.py:3415(parseImpl)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:211(AddrlistClass)
        1    0.000    0.000    0.000    0.000 errors.py:310(HighlightColorScheme)
       12    0.000    0.000    0.000    0.000 {method 'difference' of 'set' objects}
        1    0.000    0.000    0.000    0.000 generators.py:48(BaseGeneratorLower)
        1    0.000    0.000    0.000    0.000 textpath.py:20(TextToPath)
        1    0.000    0.000    0.000    0.000 core.py:4650(AtStringStart)
       12    0.000    0.000    0.000    0.000 bytecode.py:108(<genexpr>)
        1    0.000    0.000    0.000    0.000 stencil.py:65(StencilFunc)
        4    0.000    0.000    0.000    0.000 {built-in method _locale.setlocale}
        1    0.000    0.000    0.000    0.000 containers.py:271(_HeterogeneousTuple)
        1    0.000    0.000    0.000    0.000 base.py:449(StorageExtensionDtype)
       25    0.000    0.000    0.000    0.000 lex.py:1089(TOKEN)
        3    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
        1    0.000    0.000    0.000    0.000 decorators.py:45(GUVectorize)
        1    0.000    0.000    0.000    0.000 abc.py:28(__getattr__)
        1    0.000    0.000    0.000    0.000 resolver.py:12(BaseResolver)
        2    0.000    0.000    0.000    0.000 calendar.py:45(__getattr__)
        1    0.000    0.000    0.000    0.000 axis3d.py:748(ZAxis)
        1    0.000    0.000    0.000    0.000 accessor_dt.py:537(TimedeltaAccessor)
        1    0.000    0.000    0.000    0.000 indexing.py:1482(NumpyIndexingAdapter)
       31    0.000    0.000    0.000    0.000 builtins.py:150(<genexpr>)
        1    0.000    0.000    0.000    0.000 encoder.py:74(JSONEncoder)
        4    0.000    0.000    0.000    0.000 types.py:252(intrinsic_name)
        6    0.000    0.000    0.000    0.000 numbers.py:384(int_unsigned_signed_cmp)
       22    0.000    0.000    0.000    0.000 expr.py:294(_op_maker)
        1    0.000    0.000    0.000    0.000 encoders.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ffi.py:237(OutputString)
       14    0.000    0.000    0.000    0.000 scalars.py:129(__lt__)
        6    0.000    0.000    0.000    0.000 module.py:110(get_named_metadata)
        1    0.000    0.000    0.000    0.000 _json.py:280(SeriesWriter)
        1    0.000    0.000    0.000    0.000 decorators.py:11(_BaseVectorize)
        1    0.000    0.000    0.000    0.000 offsetbox.py:595(DrawingArea)
       30    0.000    0.000    0.000    0.000 byteflow.py:2023(blocks)
        1    0.000    0.000    0.000    0.000 ufunc_db.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:65(FunctionMaker)
        2    0.000    0.000    0.000    0.000 rcsetup.py:765(_validate_legend_loc)
        1    0.000    0.000    0.000    0.000 calendar.py:113(_localized_day)
        6    0.000    0.000    0.000    0.000 inspect.py:291(ismodule)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_shake_128}
        4    0.000    0.000    0.000    0.000 typing.py:406(_eval_type)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1381(TreeBuilder)
       33    0.000    0.000    0.000    0.000 __init__.py:534(<lambda>)
        1    0.000    0.000    0.000    0.000 containers.py:417(List)
        1    0.000    0.000    0.000    0.000 pytables.py:4702(AppendableSeriesTable)
        2    0.000    0.000    0.000    0.000 common.py:1434(_is_dtype_type)
        1    0.000    0.000    0.000    0.000 arrayterator.py:16(Arrayterator)
        6    0.000    0.000    0.000    0.000 context.py:108(__init__)
        1    0.000    0.000    0.000    0.000 _typing.py:308(ReadCsvBuffer)
        1    0.000    0.000    0.000    0.000 polar.py:699(RadialAxis)
        1    0.000    0.000    0.000    0.000 legend_handler.py:524(__init__)
        1    0.000    0.000    0.000    0.000 ticker.py:1752(LinearLocator)
        2    0.000    0.000    0.000    0.000 matfuncs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_tools.py:158(ToolToggleBase)
       24    0.000    0.000    0.000    0.000 ops.py:266(op_str)
        6    0.000    0.000    0.000    0.000 cpu_options.py:53(__bool__)
       15    0.000    0.000    0.000    0.000 castgraph.py:36(__init__)
       13    0.000    0.000    0.000    0.000 scalars.py:148(__lt__)
        1    0.000    0.000    0.000    0.000 yacc.py:233(YaccProduction)
        1    0.000    0.000    0.000    0.000 typeinfer.py:283(BuildListConstraint)
        1    0.000    0.000    0.000    0.000 templates.py:254(FunctionTemplate)
        1    0.000    0.000    0.000    0.000 common.py:968(_BytesTarFile)
        1    0.000    0.000    0.000    0.000 roperator.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _datasource.py:536(Repository)
        5    0.000    0.000    0.000    0.000 context.py:30(__init__)
        1    0.000    0.000    0.000    0.000 readers.py:32(ZipReader)
        1    0.000    0.000    0.000    0.000 units.py:108(ConversionInterface)
        6    0.000    0.000    0.000    0.000 utils.py:397(__iter__)
        1    0.000    0.000    0.000    0.000 _tritools.py:11(TriAnalyzer)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:441(_setdef)
        2    0.000    0.000    0.000    0.000 series.py:233(_coerce_method)
        1    0.000    0.000    0.000    0.000 scope.py:121(Scope)
        1    0.000    0.000    0.000    0.000 core.py:2589(MaskedIterator)
        1    0.000    0.000    0.000    0.000 pythonapi.py:117(add_const)
        3    0.000    0.000    0.000    0.000 types.py:301(_create_instance)
        1    0.000    0.000    0.000    0.000 text.py:1444(_AnnotationBase)
        1    0.000    0.000    0.000    0.000 _triplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 construct.py:1(<module>)
        1    0.000    0.000    0.000    0.000 colors.py:548(ColorConverter)
        1    0.000    0.000    0.000    0.000 computation.py:59(_UFuncSignature)
        6    0.000    0.000    0.000    0.000 containers.py:322(<genexpr>)
        1    0.000    0.000    0.000    0.000 debuginfo.py:28(AbstractDIBuilder)
        1    0.000    0.000    0.000    0.000 scalars.py:30(Integer)
        1    0.000    0.000    0.000    0.000 extras.py:1607(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 base.py:2475(ExtensionScalarOpsMixin)
        1    0.000    0.000    0.000    0.000 utils.py:524(OrderedSet)
        1    0.000    0.000    0.000    0.000 collections.py:1972(_MeshData)
        1    0.000    0.000    0.000    0.000 pickle.py:194(_Framer)
        1    0.000    0.000    0.000    0.000 base_parser.py:601(_set_noconvert_dtype_columns)
        4    0.000    0.000    0.000    0.000 cpu_options.py:61(__eq__)
        1    0.000    0.000    0.000    0.000 context.py:296(ForkServerProcess)
        2    0.000    0.000    0.000    0.000 _policybase.py:281(_sanitize_header)
        1    0.000    0.000    0.000    0.000 containers.py:139(BaseTuple)
        1    0.000    0.000    0.000    0.000 axis.py:523(Ticker)
        1    0.000    0.000    0.000    0.000 lex.py:558(LexerReflect)
        5    0.000    0.000    0.000    0.000 constructor.py:165(add_multi_constructor)
        1    0.000    0.000    0.000    0.000 _threadsafety.py:13(ReentrancyLock)
        1    0.000    0.000    0.000    0.000 castgraph.py:76(__init__)
        1    0.000    0.000    0.000    0.000 xml.py:62(_XMLFrameParser)
        1    0.000    0.000    0.000    0.000 _meta.py:47(SimplePath)
        1    0.000    0.000    0.000    0.000 docscrape.py:30(Reader)
        3    0.000    0.000    0.000    0.000 six.py:85(_import_module)
       25    0.000    0.000    0.000    0.000 dispatcher.py:109(normal_handler)
        1    0.000    0.000    0.000    0.000 yacc.py:1381(MiniProduction)
        1    0.000    0.000    0.000    0.000 six.py:205(load_module)
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
       14    0.000    0.000    0.000    0.000 {built-in method sys.audit}
       25    0.000    0.000    0.000    0.000 common.py:76(as_array)
        1    0.000    0.000    0.000    0.000 builtins.py:323(BitwiseLogicOperation)
       18    0.000    0.000    0.000    0.000 controlflow.py:701(<genexpr>)
        6    0.000    0.000    0.000    0.000 common.py:1590(<genexpr>)
       18    0.000    0.000    0.000    0.000 values.py:51(_binop)
        1    0.000    0.000    0.000    0.000 arrayobj.py:610(Indexer)
       16    0.000    0.000    0.000    0.000 _dtype.py:24(_kind_name)
        1    0.000    0.000    0.000    0.000 _matfuncs.py:171(MatrixPowerOperator)
        1    0.000    0.000    0.000    0.000 array_exprs.py:19(RewriteArrayExprs)
        1    0.000    0.000    0.000    0.000 values.py:430(__new__)
       22    0.000    0.000    0.000    0.000 models.py:448(get_value_type)
        1    0.000    0.000    0.000    0.000 core.py:5050(DelimitedList)
        1    0.000    0.000    0.000    0.000 version.py:420(major)
        3    0.000    0.000    0.000    0.000 base.py:591(_ensure_array)
       18    0.000    0.000    0.000    0.000 __init__.py:190(change_key)
       22    0.000    0.000    0.000    0.000 core.py:3472(<genexpr>)
