Setting constant concentration for Diatoms @ 20
Setting constant concentration for HAB @ 20
No initial condition for this pressure gradient --> using default!
Using initial condition from initial_condition/initial_condition-pressure=2.00e-07.csv
         150882364 function calls (150788378 primitive calls) in 186.555 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        6    0.000    0.000    0.000    0.000 ir.py:528(cast)
        7    0.000    0.000    0.000    0.000 compiler_lock.py:52(require_global_compiler_lock)
      162    0.000    0.000    0.000    0.000 tracing.py:205(noevent)
        9    0.000    0.000    0.000    0.000 inline_closurecall.py:184(_inline_stencil)
        2    0.000    0.000    0.000    0.000 _strptime.py:152(__calc_timezone)
        1    0.000    0.000    0.000    0.000 Image.py:483(Image)
       82    0.000    0.000    0.000    0.000 pythonapi.py:31(decorator)
        1    0.000    0.000    0.000    0.000 removerefctpass.py:1(<module>)
       16    0.000    0.000    0.000    0.000 context.py:48(__init__)
        1    0.000    0.000    0.000    0.000 nanops.py:482(nanany)
        1    0.000    0.000    0.000    0.000 subprocess.py:749(Popen)
        1    0.000    0.000    0.000    0.000 _construct.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:35(int_add_impl)
        1    0.000    0.000    0.000    0.000 readers.py:1622(close)
      144    0.000    0.000    0.000    0.000 ir.py:873(get_targets)
        1    0.000    0.000    0.000    0.000 core.py:3883(And)
        1    0.000    0.000    0.000    0.000 linalg.py:55(SVDResult)
      116    0.000    0.000    0.000    0.000 numpy_support.py:385(<genexpr>)
        1    0.000    0.000    0.000    0.000 widgets.py:2042(MultiCursor)
        1    0.000    0.000    0.000    0.000 _tzpath.py:5(_reset_tzpath)
        1    0.000    0.000    0.000    0.000 __init__.py:928(__init__)
       48    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
      102    0.000    0.000    0.000    0.000 npydecl.py:117(<genexpr>)
        1    0.000    0.000    0.000    0.000 ccallback.py:33(CFunc)
        9    0.000    0.000    0.000    0.000 blocks.py:249(external_values)
       78    0.000    0.000    0.000    0.000 controlflow.py:250(entry_point)
        6    0.000    0.000    0.000    0.000 untyped_passes.py:1781(_patch_locals)
        1    0.000    0.000    0.000    0.000 managers.py:317(apply)
        1    0.000    0.000    0.000    0.000 missing.py:564(_array_equivalent_object)
        7    0.000    0.000    0.000    0.000 parfor.py:715(__init__)
        1    0.000    0.000    0.000    0.000 _solvers.py:1(<module>)
       43    0.000    0.000    0.000    0.000 dispatcher.py:295(_make_finalizer)
       27    0.000    0.000    0.000    0.000 six.py:194(find_spec)
        6    0.000    0.000    0.000    0.000 {method 'compress' of 'zlib.Compress' objects}
        1    0.000    0.000    0.000    0.000 wrappers.py:293(_GufuncWrapper)
      160    0.000    0.000    0.000    0.000 templates.py:54(recvr)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       89    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:119(Cycler)
        1    0.000    0.000    0.000    0.000 pathlib.py:292(PurePath)
       10    0.000    0.000    0.000    0.000 ops.py:203(_values_method_wrapper)
        2    0.000    0.000    0.000    0.000 _decorators.py:172(_deprecate_kwarg)
        1    0.000    0.000    0.000    0.000 builtins.py:251(BinOpPower)
        1    0.000    0.000    0.000    0.000 _warnings.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:123(_add_integer_aliases)
        1    0.000    0.000    0.000    0.000 base.py:5170(_get_engine_target)
        1    0.000    0.000    0.000    0.000 initfini.py:40(initialize_native_asmprinter)
        4    0.000    0.000    0.000    0.000 _ufunc_config.py:435(__exit__)
      134    0.000    0.000    0.000    0.000 ir.py:270(get)
        1    0.000    0.000    0.000    0.000 numbers.py:1295(integer_to_float)
        4    0.000    0.000    0.000    0.000 byteflow.py:1106(op_STORE_SUBSCR)
        1    0.000    0.000    0.000    0.000 table.py:239(Table)
      182    0.000    0.000    0.000    0.000 types.py:105(_to_string)
        1    0.000    0.000    0.000    0.000 _parser.py:568(parser)
        1    0.000    0.000    0.000    0.000 arrayterator.py:1(<module>)
      105    0.000    0.000    0.000    0.000 {method 'isascii' of 'str' objects}
        5    0.000    0.000    0.000    0.000 registry.py:60(__init__)
       86    0.000    0.000    0.000    0.000 npydecl.py:321(typing_class)
        7    0.000    0.000    0.000    0.000 codegen.py:529(__init__)
       38    0.000    0.000    0.000    0.000 __init__.py:23(<genexpr>)
       11    0.000    0.000    0.000    0.000 ir_utils.py:364(replace_var_callback)
       62    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        3    0.000    0.000    0.000    0.000 generic.py:807(_set_axis)
        6    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1353(_recalculate)
        1    0.000    0.000    0.000    0.000 manager.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:1172(Wedge)
        9    0.000    0.000    0.000    0.000 overrides.py:23(set_array_function_like_doc)
        1    0.000    0.000    0.000    0.000 utils.py:1026(Default)
        1    0.000    0.000    0.000    0.000 image.py:231(_ImageBase)
        6    0.000    0.000    0.000    0.000 ir_utils.py:2154(warn_deprecated)
        6    0.000    0.000    0.000    0.000 types.py:175(_to_string)
        1    0.000    0.000    0.000    0.000 memory.py:1(<module>)
       65    0.000    0.000    0.000    0.000 __init__.py:348(<genexpr>)
        1    0.000    0.000    0.000    0.000 setobj.py:372(SetInstance)
       30    0.000    0.000    0.000    0.000 threading.py:124(RLock)
      115    0.000    0.000    0.000    0.000 byteflow.py:1644(get_identity)
       13    0.000    0.000    0.000    0.000 rcsetup.py:152(validate_axisbelow)
        2    0.000    0.000    0.000    0.000 core.py:2952(_update_from)
       13    0.000    0.000    0.000    0.000 <frozen _collections_abc>:823(items)
        6    0.000    0.000    0.000    0.000 targetconfig.py:78(enter)
        2    0.000    0.000    0.000    0.000 instructions.py:755(__init__)
       53    0.000    0.000    0.000    0.000 six.py:182(_add_module)
        2    0.000    0.000    0.000    0.000 byteflow.py:852(op_JUMP_BACKWARD)
        1    0.000    0.000    0.000    0.000 setdecl.py:34(SetAttribute)
      104    0.000    0.000    0.000    0.000 utils.py:451(__getitem__)
       10    0.000    0.000    0.000    0.000 dtypes.py:2171(name)
        9    0.000    0.000    0.000    0.000 inline_closurecall.py:155(_inline_reduction)
        6    0.000    0.000    0.000    0.000 controlflow.py:199(_exit_points)
        1    0.000    0.000    0.000    0.000 defchararray.py:1922(chararray)
      152    0.000    0.000    0.000    0.000 byteflow.py:1712(has_terminated)
      156    0.000    0.000    0.000    0.000 compiler_machinery.py:76(run_initialization)
        1    0.000    0.000    0.000    0.000 patches.py:1880(Circle)
       32    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        1    0.000    0.000    0.000    0.000 apply.py:1240(FrameColumnApply)
      161    0.000    0.000    0.000    0.000 util.py:200(escape_re_range_char)
        1    0.000    0.000    0.000    0.000 arrayobj.py:4259(intrin_alloc)
        3    0.000    0.000    0.000    0.000 imputils.py:237(wrapper)
        1    0.000    0.000    0.000    0.000 controlflow.py:84(CFGraph)
        6    0.000    0.000    0.000    0.000 cgutils.py:464(if_likely)
      185    0.000    0.000    0.000    0.000 multiarray.py:153(concatenate)
      156    0.000    0.000    0.000    0.000 compiler_machinery.py:91(run_finalizer)
        2    0.000    0.000    0.000    0.000 instructions.py:761(descr)
        2    0.000    0.000    0.000    0.000 builder.py:550(neg)
        1    0.000    0.000    0.000    0.000 patches.py:1488(CirclePolygon)
        2    0.000    0.000    0.000    0.000 utils.py:491(runonce)
        1    0.000    0.000    0.000    0.000 treenode.py:47(TreeNode)
        5    0.000    0.000    0.000    0.000 abstract.py:474(__init__)
        3    0.000    0.000    0.000    0.000 six.py:96(__get__)
      132    0.000    0.000    0.000    0.000 instructions.py:368(<genexpr>)
        8    0.000    0.000    0.000    0.000 pickle.py:316(_getattribute)
      152    0.000    0.000    0.000    0.000 __init__.py:89(<lambda>)
        1    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 localization.py:1(<module>)
        1    0.000    0.000    0.000    0.000 colorbar.py:195(Colorbar)
       46    0.000    0.000    0.000    0.000 {method 'copy' of 'set' objects}
        1    0.000    0.000    0.000    0.000 pathlib.py:824(Path)
        9    0.000    0.000    0.000    0.000 base.py:5323(__contains__)
        1    0.000    0.000    0.000    0.000 builtins.py:217(BinOpTrueDiv)
      257    0.000    0.000    0.000    0.000 hmac.py:19(<genexpr>)
       15    0.000    0.000    0.000    0.000 getlimits.py:709(max)
        1    0.000    0.000    0.000    0.000 firstlinefinder.py:1(<module>)
       72    0.000    0.000    0.000    0.000 {method 'removeprefix' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {built-in method _csv.register_dialect}
        2    0.000    0.000    0.000    0.000 core.py:3408(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1880(IPv6Address)
       13    0.000    0.000    0.000    0.000 targetconfig.py:160(__init__)
        5    0.000    0.000    0.000    0.000 cpu_options.py:25(__init__)
       88    0.000    0.000    0.000    0.000 <frozen codecs>:260(__init__)
       12    0.000    0.000    0.000    0.000 controlflow.py:429(dfs_rec)
      176    0.000    0.000    0.000    0.000 contextlib.py:564(__enter__)
        1    0.000    0.000    0.000    0.000 online.py:1(<module>)
        1    0.000    0.000    0.000    0.000 managers.py:1782(_consolidate_inplace)
        1    0.000    0.000    0.000    0.000 cpu.py:35(CPUContext)
      118    0.000    0.000    0.000    0.000 {method '__init_subclass__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 transforms.py:677(Bbox)
        1    0.000    0.000    0.000    0.000 coordinates.py:188(Coordinates)
        1    0.000    0.000    0.000    0.000 sql.py:1602(SQLDatabase)
        8    0.000    0.000    0.000    0.000 models.py:548(get_return_type)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:71(_from_ctypes_scalar)
       35    0.000    0.000    0.000    0.000 inference.py:334(is_hashable)
       34    0.000    0.000    0.000    0.000 typing.py:966(_is_typevar_like)
       18    0.000    0.000    0.000    0.000 base.py:520(register)
        1    0.000    0.000    0.000    0.000 _typed_ops.py:237(DataArrayOpsMixin)
        6    0.000    0.000    0.000    0.000 array_exprs.py:26(__init__)
      149    0.000    0.000    0.000    0.000 byteflow.py:2019(backbone)
        1    0.000    0.000    0.000    0.000 missing.py:305(_isna_string_dtype)
        1    0.000    0.000    0.000    0.000 platform.py:983(system)
        1    0.000    0.000    0.000    0.000 _pytesttester.py:1(<module>)
        1    0.000    0.000    0.000    0.000 readers.py:1627(_get_options_with_defaults)
        1    0.000    0.000    0.000    0.000 tarfile.py:846(TarInfo)
        3    0.000    0.000    0.000    0.000 core.py:706(add_parse_action)
        1    0.000    0.000    0.000    0.000 linalg.py:43(EighResult)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:46(<genexpr>)
       26    0.000    0.000    0.000    0.000 types.py:530(_wrap_packed)
       49    0.000    0.000    0.000    0.000 version.py:205(<genexpr>)
        2    0.000    0.000    0.000    0.000 misc.py:134(__init__)
       55    0.000    0.000    0.000    0.000 dataclasses.py:683(_is_classvar)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:74(_add_types)
        1    0.000    0.000    0.000    0.000 GimpPaletteFile.py:1(<module>)
        6    0.000    0.000    0.000    0.000 passmanagers.py:27(__sub__)
        2    0.000    0.000    0.000    0.000 selectors.py:588(_can_use)
        2    0.000    0.000    0.000    0.000 instructions.py:859(__init__)
       30    0.000    0.000    0.000    0.000 numeric.py:1855(isscalar)
        1    0.000    0.000    0.000    0.000 dataset_plot.py:653(_update_doc_to_dataset)
       30    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
      100    0.000    0.000    0.000    0.000 enum.py:241(__set_name__)
       98    0.000    0.000    0.000    0.000 types.py:441(__init__)
        2    0.000    0.000    0.000    0.000 arrayprint.py:503(decorating_function)
        1    0.000    0.000    0.000    0.000 ir_utils.py:383(replace_vars_stmt)
        1    0.000    0.000    0.000    0.000 cloudpickle.py:1173(Pickler)
       21    0.000    0.000    0.000    0.000 values.py:685(_get_reference)
        1    0.000    0.000    0.000    0.000 options.py:72(DefaultOptions)
        2    0.000    0.000    0.000    0.000 dataset_plot.py:38(_dsplot)
       44    0.000    0.000    0.000    0.000 typeinfer.py:567(__init__)
        6    0.000    0.000    0.000    0.000 lowering.py:96(_compute_def_location)
      257    0.000    0.000    0.000    0.000 hmac.py:20(<genexpr>)
       45    0.000    0.000    0.000    0.000 contextlib.py:471(_create_exit_wrapper)
        1    0.000    0.000    0.000    0.000 linalg.py:51(SlogdetResult)
        1    0.000    0.000    0.000    0.000 cbook.py:120(CallbackRegistry)
        1    0.000    0.000    0.000    0.000 parse.py:452(urlsplit)
        4    0.000    0.000    0.000    0.000 _pep440.py:437(_cmpkey)
       15    0.000    0.000    0.000    0.000 abstract.py:433(_literal_init)
       15    0.000    0.000    0.000    0.000 dtypes.py:1835(construct_from_string)
     21/3    0.000    0.000    0.000    0.000 cftimeindex.py:89(trailing_optional)
        2    0.000    0.000    0.000    0.000 offsetbox.py:45(_compat_get_offset)
       23    0.000    0.000    0.000    0.000 core.py:4234(<genexpr>)
        1    0.000    0.000    0.000    0.000 _compressed.py:22(_cs_matrix)
       15    0.000    0.000    0.000    0.000 dtypes.py:2228(construct_from_string)
        6    0.000    0.000    0.000    0.000 ir.py:1488(_reset_analysis_variables)
        2    0.000    0.000    0.000    0.000 common.py:1204(is_potential_multi_index)
       44    0.000    0.000    0.000    0.000 unicode.py:17(<genexpr>)
        3    0.000    0.000    0.000    0.000 templates.py:1024(_resolve)
        1    0.000    0.000    0.000    0.000 offsetbox.py:906(AnchoredOffsetbox)
        1    0.000    0.000    0.000    0.000 config.py:505(num_threads_default)
        1    0.000    0.000    0.000    0.000 {method 'dot' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 _decomp_svd.py:1(<module>)
        1    0.000    0.000    0.000    0.000 collections.py:1909(TriMesh)
        1    0.000    0.000    0.000    0.000 numpy_.py:48(NumpyExtensionArray)
       54    0.000    0.000    0.000    0.000 base.py:1134(active_code_library)
        1    0.000    0.000    0.000    0.000 PaletteFile.py:1(<module>)
       34    0.000    0.000    0.000    0.000 ffi.py:287(__bool__)
        1    0.000    0.000    0.000    0.000 common.py:550(infer_compression)
       66    0.000    0.000    0.000    0.000 ir.py:910(get_targets)
        1    0.000    0.000    0.000    0.000 core.py:326(condition_as_parse_action)
        1    0.000    0.000    0.000    0.000 linalg.py:47(QRResult)
        3    0.000    0.000    0.000    0.000 series.py:784(name)
       43    0.000    0.000    0.000    0.000 {built-in method numba.core.typeconv._typeconv.get_pointer}
       48    0.000    0.000    0.000    0.000 {method 'issuperset' of 'set' objects}
       18    0.000    0.000    0.000    0.000 byteflow.py:2027(iterliveblocks)
        6    0.000    0.000    0.000    0.000 context.py:639(unify_types)
       16    0.000    0.000    0.000    0.000 ir.py:1001(__init__)
        1    0.000    0.000    0.000    0.000 numbers.py:57(Complex)
       13    0.000    0.000    0.000    0.000 functions.py:685(__init__)
     12/6    0.000    0.000    0.000    0.000 controlflow.py:640(_dfs_rec)
       18    0.000    0.000    0.000    0.000 utils.py:458(__iter__)
        1    0.000    0.000    0.000    0.000 _decomp_ldl.py:1(<module>)
        2    0.000    0.000    0.000    0.000 managers.py:2246(_stack_arrays)
        1    0.000    0.000    0.000    0.000 executionengine.py:124(target_data)
       12    0.000    0.000    0.000    0.000 lowering.py:435(post_block)
        1    0.000    0.000    0.000    0.000 cftimeindex.py:285(CFTimeIndex)
        1    0.000    0.000    0.000    0.000 __init__.py:592(__init__)
        4    0.000    0.000    0.000    0.000 core.py:5189(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 astype.py:1(<module>)
       69    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
        3    0.000    0.000    0.000    0.000 builder.py:84(wrap)
       86    0.000    0.000    0.000    0.000 values.py:953(entry_basic_block)
        2    0.000    0.000    0.000    0.000 rcsetup.py:421(validate_whiskers)
        1    0.000    0.000    0.000    0.000 builtins.py:738(NumberAttribute)
        1    0.000    0.000    0.000    0.000 calendar.py:94(_localized_month)
        6    0.000    0.000    0.000    0.000 containers.py:233(__init__)
       68    0.000    0.000    0.000    0.000 lowering.py:752(<genexpr>)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1332(__init__)
        1    0.000    0.000    0.000    0.000 apply.py:1134(FrameRowApply)
       82    0.000    0.000    0.000    0.000 scalars.py:49(__lt__)
        4    0.000    0.000    0.000    0.000 locale.py:464(_parse_localename)
       10    0.000    0.000    0.000    0.000 registry.py:46(do_register)
        1    0.000    0.000    0.000    0.000 value.py:83(ValueRef)
       10    0.000    0.000    0.000    0.000 _parser.py:265(getwhile)
       30    0.000    0.000    0.000    0.000 event.py:276(done)
        2    0.000    0.000    0.000    0.000 targetconfig.py:125(find_options)
        1    0.000    0.000    0.000    0.000 accessor_str.py:143(StringAccessor)
       13    0.000    0.000    0.000    0.000 enum.py:117(_iter_bits_lsb)
        2    0.000    0.000    0.000    0.000 byteflow.py:1392(op_GET_ITER)
       21    0.000    0.000    0.000    0.000 model.py:68(_get_items)
        5    0.000    0.000    0.000    0.000 misc.py:150(__init__)
      128    0.000    0.000    0.000    0.000 types.py:70(wrap_constant_value)
        4    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
        2    0.000    0.000    0.000    0.000 <frozen os>:694(__delitem__)
        1    0.000    0.000    0.000    0.000 _pep440.py:285(Version)
       78    0.000    0.000    0.000    0.000 _internal.py:883(<genexpr>)
        8    0.000    0.000    0.000    0.000 __init__.py:56(__init_subclass__)
       36    0.000    0.000    0.000    0.000 compiler_machinery.py:386(walk)
        1    0.000    0.000    0.000    0.000 pydoc.py:585(HTMLDoc)
      156    0.000    0.000    0.000    0.000 core.py:807(postParse)
        1    0.000    0.000    0.000    0.000 masked_reductions.py:1(<module>)
       82    0.000    0.000    0.000    0.000 core.py:3931(<genexpr>)
       14    0.000    0.000    0.000    0.000 weakref.py:347(__new__)
        1    0.000    0.000    0.000    0.000 hashing.py:403(DJBX33A)
       24    0.000    0.000    0.000    0.000 compiler_machinery.py:177(__init__)
        2    0.000    0.000    0.000    0.000 byteflow.py:1877(split_new_block)
        1    0.000    0.000    0.000    0.000 process.py:71(BaseProcess)
        1    0.000    0.000    0.000    0.000 arraydecl.py:846(install_array_method)
        6    0.000    0.000    0.000    0.000 iterators.py:22(__init__)
        1    0.000    0.000    0.000    0.000 numbers.py:172(Real)
        1    0.000    0.000    0.000    0.000 sorting.py:1(<module>)
        1    0.000    0.000    0.000    0.000 cgutils.py:292(_get_ptr_by_index)
        2    0.000    0.000    0.000    0.000 sysconfig.py:110(_getuserbase)
        1    0.000    0.000    0.000    0.000 accessor_dt.py:305(DatetimeAccessor)
        1    0.000    0.000    0.000    0.000 __init__.py:659(FastPath)
      118    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
        2    0.000    0.000    0.000    0.000 enum.py:1677(global_enum)
        9    0.000    0.000    0.000    0.000 blocks.py:2827(external_values)
        1    0.000    0.000    0.000    0.000 base.py:501(Registry)
        1    0.000    0.000    0.000    0.000 patches.py:936(PathPatch)
        1    0.000    0.000    0.000    0.000 art3d.py:641(Path3DCollection)
        1    0.000    0.000    0.000    0.000 series.py:664(_constructor_from_mgr)
       14    0.000    0.000    0.000    0.000 weakref.py:352(__init__)
        6    0.000    0.000    0.000    0.000 byteflow.py:382(op_RESUME)
        8    0.000    0.000    0.000    0.000 enumdecl.py:39(generic)
        1    0.000    0.000    0.000    0.000 quiver.py:235(QuiverKey)
        1    0.000    0.000    0.000    0.000 font_manager.py:982(FontManager)
        7    0.000    0.000    0.000    0.000 compiler_lock.py:25(is_locked)
        1    0.000    0.000    0.000    0.000 art3d.py:183(Line3D)
      129    0.000    0.000    0.000    0.000 results.py:24(__getitem__)
        1    0.000    0.000    0.000    0.000 tz.py:41(tzutc)
       38    0.000    0.000    0.000    0.000 functools.py:965(__init__)
        1    0.000    0.000    0.000    0.000 nrt.py:15(_Runtime)
        1    0.000    0.000    0.000    0.000 numbers.py:598(_implement_bitwise_operators)
        1    0.000    0.000    0.000    0.000 extending.py:314(_Intrinsic)
       65    0.000    0.000    0.000    0.000 results.py:264(__bool__)
        1    0.000    0.000    0.000    0.000 grouper.py:66(Grouper)
        5    0.000    0.000    0.000    0.000 dispatcher.py:758(_callback_add_llvm_timer)
       24    0.000    0.000    0.000    0.000 patches.py:2269(<genexpr>)
        1    0.000    0.000    0.000    0.000 builtins.py:71(Range)
      159    0.000    0.000    0.000    0.000 byteflow.py:2038(<genexpr>)
        1    0.000    0.000    0.000    0.000 compiler_machinery.py:170(PassManager)
        1    0.000    0.000    0.000    0.000 collections.py:1302(RegularPolyCollection)
        2    0.000    0.000    0.000    0.000 _asarray.py:27(require)
        1    0.000    0.000    0.000    0.000 models.py:1209(__init__)
        1    0.000    0.000    0.000    0.000 instructions.py:781(__init__)
       18    0.000    0.000    0.000    0.000 ir.py:63(__str__)
        1    0.000    0.000    0.000    0.000 common.py:131(close)
        1    0.000    0.000    0.000    0.000 pythonapi.py:1196(borrow_none)
       38    0.000    0.000    0.000    0.000 ansi.py:12(code_to_chars)
       16    0.000    0.000    0.000    0.000 {built-in method time.strftime}
       47    0.000    0.000    0.000    0.000 dispatcher.py:263(<genexpr>)
        6    0.000    0.000    0.000    0.000 controlflow.py:410(_find_exit_points)
        2    0.000    0.000    0.000    0.000 common.py:248(stringify_path)
       86    0.000    0.000    0.000    0.000 __init__.py:669(update)
        5    0.000    0.000    0.000    0.000 platform.py:894(uname)
      127    0.000    0.000    0.000    0.000 ffi.py:267(__enter__)
        1    0.000    0.000    0.000    0.000 init_utils.py:10(generate_version_info)
       13    0.000    0.000    0.000    0.000 mixins.py:36(_inplace_binary_method)
        3    0.000    0.000    0.000    0.000 array_exprs.py:15(_is_ufunc)
       28    0.000    0.000    0.000    0.000 scalars.py:25(parse_integer_signed)
        1    0.000    0.000    0.000    0.000 managers.py:1764(is_consolidated)
        1    0.000    0.000    0.000    0.000 _misc.py:608(_Options)
        1    0.000    0.000    0.000    0.000 pprint.py:106(PrettyPrinter)
        1    0.000    0.000    0.000    0.000 __init__.py:611(DistributionFinder)
        1    0.000    0.000    0.000    0.000 _typing.py:127(_arrayfunction)
        1    0.000    0.000    0.000    0.000 _mathtext.py:749(StixFonts)
        2    0.000    0.000    0.000    0.000 blocks.py:2716(new_block)
       32    0.000    0.000    0.000    0.000 cbook.py:1862(_str_lower_equal)
        8    0.000    0.000    0.000    0.000 <frozen _collections_abc>:104(_check_methods)
        1    0.000    0.000    0.000    0.000 builtins.py:724(BooleanAttribute)
        4    0.000    0.000    0.000    0.000 byteflow.py:521(op_STORE_FAST)
        1    0.000    0.000    0.000    0.000 models.py:759(__init__)
        1    0.000    0.000    0.000    0.000 Image.py:3624(_apply_env_variables)
       15    0.000    0.000    0.000    0.000 dispatcher.py:915(cb_compiler)
        1    0.000    0.000    0.000    0.000 executionengine.py:232(__init__)
        2    0.000    0.000    0.000    0.000 feedparser.py:137(__init__)
       10    0.000    0.000    0.000    0.000 dtypes.py:2093(__init__)
        1    0.000    0.000    0.000    0.000 _parser.py:1373(_result)
       66    0.000    0.000    0.000    0.000 imputils.py:47(lower_getattr)
        1    0.000    0.000    0.000    0.000 options.py:10(TargetOptions)
       94    0.000    0.000    0.000    0.000 ipaddress.py:574(__int__)
      102    0.000    0.000    0.000    0.000 npydecl.py:65(<genexpr>)
        1    0.000    0.000    0.000    0.000 encoding.py:1(<module>)
       13    0.000    0.000    0.000    0.000 npydecl.py:422(<genexpr>)
        1    0.000    0.000    0.000    0.000 expr.py:338(BaseExprVisitor)
        1    0.000    0.000    0.000    0.000 base.py:65(DataManager)
        1    0.000    0.000    0.000    0.000 merge.py:713(_MergeOperation)
        2    0.000    0.000    0.000    0.000 _adapters.py:53(__getitem__)
        1    0.000    0.000    0.000    0.000 initfini.py:64(_version_info)
       10    0.000    0.000    0.000    0.000 dispatcher.py:742(_callback_add_timer)
        2    0.000    0.000    0.000    0.000 charset.py:206(__init__)
        2    0.000    0.000    0.000    0.000 base.py:572(get_bound_function)
        1    0.000    0.000    0.000    0.000 mathdecl.py:115(Math_gcd)
        6    0.000    0.000    0.000    0.000 rcsetup.py:174(_make_type_validator)
        1    0.000    0.000    0.000    0.000 tarfile.py:1613(TarFile)
       49    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 _version.py:136(__lt__)
       11    0.000    0.000    0.000    0.000 models.py:539(get_data_type)
        1    0.000    0.000    0.000    0.000 caching.py:447(IndexDataCacheFile)
        1    0.000    0.000    0.000    0.000 format.py:415(DataFrameFormatter)
       38    0.000    0.000    0.000    0.000 dataclasses.py:549(_init_param)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:338(GUFuncBuilder)
       55    0.000    0.000    0.000    0.000 dataclasses.py:691(_is_initvar)
        4    0.000    0.000    0.000    0.000 cftime_offsets.py:712(_generate_anchored_deprecated_frequencies)
        1    0.000    0.000    0.000    0.000 dispatcher.py:763(_MemoMixin)
        1    0.000    0.000    0.000    0.000 _json.py:818(JsonReader)
       64    0.000    0.000    0.000    0.000 _decorators.py:437(__init__)
        1    0.000    0.000    0.000    0.000 numbers.py:319(Integral)
        1    0.000    0.000    0.000    0.000 datatree.py:104(DatasetView)
        1    0.000    0.000    0.000    0.000 polynomial.py:1077(poly1d)
        1    0.000    0.000    0.000    0.000 _tester.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _dok.py:17(_dok_base)
        1    0.000    0.000    0.000    0.000 model.py:561(unknown_type)
        1    0.000    0.000    0.000    0.000 base.py:796(get_struct_type)
        1    0.000    0.000    0.000    0.000 _methods.py:55(_any)
        6    0.000    0.000    0.000    0.000 _policybase.py:94(_append_doc)
        4    0.000    0.000    0.000    0.000 tokenize.py:382(find_cookie)
       97    0.000    0.000    0.000    0.000 enum.py:942(<lambda>)
        1    0.000    0.000    0.000    0.000 ir_utils.py:406(visit_vars_stmt)
        9    0.000    0.000    0.000    0.000 inline_closurecall.py:260(_inline_closure)
        1    0.000    0.000    0.000    0.000 __init__.py:365(Distribution)
        2    0.000    0.000    0.000    0.000 <frozen os>:688(__setitem__)
        1    0.000    0.000    0.000    0.000 mathtext.py:37(MathTextParser)
        1    0.000    0.000    0.000    0.000 models.py:179(BooleanModel)
       25    0.000    0.000    0.000    0.000 ipaddress.py:431(_ip_int_from_prefix)
       64    0.000    0.000    0.000    0.000 common.py:24(unpack_zerodim_and_defer)
       15    0.000    0.000    0.000    0.000 dtypes.py:342(construct_from_string)
        1    0.000    0.000    0.000    0.000 scanner.py:46(Scanner)
        1    0.000    0.000    0.000    0.000 {built-in method _pickle.loads}
       12    0.000    0.000    0.000    0.000 base.py:1140(push_code_library)
       14    0.000    0.000    0.000    0.000 functions.py:509(__eq__)
        6    0.000    0.000    0.000    0.000 base64.py:51(b64encode)
        6    0.000    0.000    0.000    0.000 listdecl.py:90(generic)
        1    0.000    0.000    0.000    0.000 tz.py:132(tzoffset)
        1    0.000    0.000    0.000    0.000 typeinfer.py:1035(seed_return)
        1    0.000    0.000    0.000    0.000 _typed_ops.py:895(DataArrayGroupByOpsMixin)
        5    0.000    0.000    0.000    0.000 rcsetup.py:212(_validate_pathlike)
        1    0.000    0.000    0.000    0.000 inference.py:1(<module>)
        8    0.000    0.000    0.000    0.000 {method 'digest' of '_hashlib.HASH' objects}
      106    0.000    0.000    0.000    0.000 values.py:1164(function)
       22    0.000    0.000    0.000    0.000 _collections.py:23(freeze)
