Setting constant concentration for Diatoms @ 20
Setting constant concentration for HAB @ 20
No initial condition for this pressure gradient --> using default!
Using initial condition from initial_condition/initial_condition-pressure=2.00e-07.csv
         150692517 function calls (150666987 primitive calls) in 294.683 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 series.py:607(_init_dict)
        1    0.000    0.000    0.000    0.000 ewm.py:133(ExponentialMovingWindow)
     10/4    0.000    0.000    0.000    0.000 core.py:4226(streamline)
       16    0.000    0.000    0.000    0.000 doc.py:93(window_agg_numba_parameters)
       10    0.000    0.000    0.000    0.000 deprecation.py:316(delete_parameter)
       85    0.000    0.000    0.000    0.000 enum.py:967(_get_mixins_)
        8    0.000    0.000    0.000    0.000 colors.py:1630(make_norm_from_scale)
     2400    0.000    0.000    0.000    0.000 typing.py:1599(<genexpr>)
     1180    0.000    0.000    0.000    0.000 docscrape.py:87(is_empty)
   134/34    0.000    0.000    0.000    0.000 core.py:1913(__str__)
      419    0.000    0.000    0.000    0.000 function_base.py:348(iterable)
       18    0.000    0.000    0.000    0.000 arrayprint.py:506(wrapper)
       16    0.000    0.000    0.000    0.000 core.py:1569(__or__)
        1    0.000    0.000    0.000    0.000 nanfunctions.py:1(<module>)
      286    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
      843    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:599(__init__)
        3    0.000    0.000    0.000    0.000 timedeltas.py:1(<module>)
        6    0.000    0.000    0.000    0.000 _strptime.py:238(pattern)
        1    0.000    0.000    0.000    0.000 masked.py:107(BaseMaskedArray)
       49    0.000    0.000    0.000    0.000 core.py:131(get_object_signature)
       37    0.000    0.000    0.000    0.000 transforms.py:1324(__init_subclass__)
        1    0.000    0.000    0.000    0.000 _meta.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:1(<module>)
     1138    0.000    0.000    0.000    0.000 inspect.py:295(isclass)
        1    0.000    0.000    0.000    0.000 encoder.py:1(<module>)
       65    0.000    0.000    0.000    0.000 _compiler.py:386(_mk_bitmap)
      105    0.000    0.000    0.000    0.000 typing.py:361(_flatten_literal_params)
      256    0.000    0.000    0.000    0.000 _compiler.py:216(_compile_charset)
     2274    0.000    0.000    0.000    0.000 typing.py:1246(<genexpr>)
        1    0.000    0.000    0.000    0.000 array.py:237(ArrowExtensionArray)
     1289    0.000    0.000    0.000    0.000 __init__.py:670(_set)
       34    0.000    0.000    0.000    0.000 core.py:2999(__init__)
        3    0.000    0.000    0.000    0.000 warnings.py:131(filterwarnings)
        1    0.000    0.000    0.000    0.000 range.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parquet.py:1(<module>)
       29    0.000    0.000    0.000    0.000 typing.py:1721(_get_protocol_attrs)
        1    0.000    0.000    0.000    0.000 __init__.py:805(copy)
       26    0.000    0.000    0.000    0.000 core.py:6855(__init__)
       29    0.000    0.000    0.000    0.000 __init__.py:1377(getLogger)
        1    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:1(<module>)
  493/392    0.000    0.000    0.000    0.000 typing.py:1258(__hash__)
      461    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
       29    0.000    0.000    0.000    0.000 core.py:5618(__init__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2265(_IPv6Constants)
       24    0.000    0.000    0.000    0.000 typing.py:1515(copy_with)
        8    0.000    0.000    0.000    0.000 nanops.py:68(__init__)
      798    0.000    0.000    0.000    0.000 __init__.py:966(<lambda>)
       18    0.000    0.000    0.000    0.000 arrayprint.py:1588(_guarded_repr_or_str)
     1200    0.000    0.000    0.000    0.000 typing.py:1252(__eq__)
       17    0.000    0.000    0.000    0.000 common.py:1596(pandas_dtype)
        2    0.000    0.000    0.000    0.000 feedparser.py:469(_parse_headers)
       92    0.000    0.000    0.000    0.000 core.py:2345(__init__)
      317    0.000    0.000    0.000    0.000 function_base.py:483(_add_docstring)
       26    0.000    0.000    0.000    0.000 core.py:6860(getdoc)
       28    0.000    0.000    0.000    0.000 ipaddress.py:2189(__init__)
        1    0.000    0.000    0.000    0.000 interval.py:159(IntervalIndex)
     1418    0.000    0.000    0.000    0.000 _parser.py:113(__init__)
      145    0.000    0.000    0.000    0.000 <frozen posixpath>:71(join)
      245    0.000    0.000    0.000    0.000 inspect.py:2799(__str__)
        1    0.000    0.000    0.000    0.000 markers.py:155(MarkerStyle)
       16    0.000    0.000    0.000    0.000 core.py:4218(__init__)
        4    0.000    0.000    0.000    0.000 core.py:1486(__mul__)
       23    0.000    0.000    0.000    0.000 nanops.py:70(<genexpr>)
        1    0.000    0.000    0.000    0.000 artist.py:1416(ArtistInspector)
       13    0.000    0.000    0.000    0.000 expr.py:188(_filter_nodes)
  180/179    0.000    0.000    0.000    0.000 {built-in method builtins.all}
        9    0.000    0.000    0.000    0.000 frame.py:4626(_get_item_cache)
       25    0.000    0.000    0.000    0.000 functools.py:651(cache)
        1    0.000    0.000    0.000    0.000 datetimelike.py:1940(TimelikeOps)
        3    0.000    0.000    0.000    0.000 {built-in method posix.readlink}
      306    0.000    0.000    0.000    0.000 results.py:148(__new__)
        1    0.000    0.000    0.000    0.000 entities.py:1(<module>)
     1104    0.000    0.000    0.000    0.000 _parser.py:83(groups)
      727    0.000    0.000    0.000    0.000 enum.py:48(_is_dunder)
      461    0.000    0.000    0.000    0.000 copyreg.py:98(__newobj__)
     2082    0.000    0.000    0.000    0.000 docscrape.py:50(__getitem__)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1814(Parser)
      556    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
      163    0.000    0.000    0.000    0.000 inspect.py:2121(_signature_is_builtin)
       52    0.000    0.000    0.000    0.000 core.py:894(__init__)
      554    0.000    0.000    0.000    0.000 {built-in method numpy.array}
  268/240    0.000    0.000    0.000    0.000 _compiler.py:436(_get_literal_prefix)
      791    0.000    0.000    0.000    0.000 __init__.py:690(_get)
        2    0.000    0.000    0.000    0.000 sysconfig.py:631(get_path)
        2    0.000    0.000    0.000    0.000 sysconfig.py:619(get_paths)
1271/1008    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
       52    0.000    0.000    0.000    0.000 accessor.py:126(_forbid_nonstring_types)
      753    0.000    0.000    0.000    0.000 enum.py:59(_is_sunder)
      123    0.000    0.000    0.000    0.000 expr.py:192(<genexpr>)
        2    0.000    0.000    0.000    0.000 sysconfig.py:266(_expand_vars)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1542(_IPv4Constants)
       42    0.000    0.000    0.000    0.000 core.py:2399(__init__)
       19    0.000    0.000    0.000    0.000 construction.py:517(sanitize_array)
       10    0.000    0.000    0.000    0.000 base.py:7593(ensure_index)
        1    0.000    0.000    0.000    0.000 blocks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sql.py:1(<module>)
       23    0.000    0.000    0.000    0.000 overrides.py:177(decorator)
      471    0.000    0.000    0.000    0.000 docscrape.py:97(peek)
      248    0.000    0.000    0.000    0.000 _parser.py:231(__init__)
      825    0.000    0.000    0.000    0.000 typing.py:1565(__eq__)
      138    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
       81    0.000    0.000    0.000    0.000 pathlib.py:437(__str__)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1(<module>)
       85    0.000    0.000    0.000    0.000 enum.py:1008(_find_data_type_)
       19    0.000    0.000    0.000    0.000 ipaddress.py:1475(__init__)
     12/2    0.000    0.000    0.000    0.000 core.py:1546(makeOptionalList)
       28    0.000    0.000    0.000    0.000 pathlib.py:1065(_make_child_relpath)
      825    0.000    0.000    0.000    0.000 enum.py:202(__get__)
       22    0.000    0.000    0.000    0.000 core.py:4037(_generateDefaultName)
      170    0.000    0.000    0.000    0.000 cm.py:89(__getitem__)
        9    0.000    0.000    0.000    0.000 frame.py:3983(_ixs)
        1    0.000    0.000    0.000    0.000 range.py:66(RangeIndex)
        1    0.000    0.000    0.000    0.000 selectors.py:1(<module>)
       34    0.000    0.000    0.000    0.000 deprecation.py:187(finalize)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:360(_get_scalar_type_map)
        1    0.000    0.000    0.000    0.000 errors.py:1(<module>)
        3    0.000    0.000    0.000    0.000 base.py:475(__new__)
       29    0.000    0.000    0.000    0.000 dataclasses.py:760(_get_field)
       13    0.000    0.000    0.000    0.000 version.py:186(__init__)
        1    0.000    0.000    0.000    0.000 construction.py:96(arrays_to_mgr)
     1790    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:158(__init__)
        1    0.000    0.000    0.000    0.000 rolling.py:884(Window)
       17    0.000    0.000    0.000    0.000 __init__.py:339(__init__)
       12    0.000    0.000    0.000    0.000 extension.py:125(wrapper)
       68    0.000    0.000    0.000    0.000 functools.py:479(lru_cache)
       51    0.000    0.000    0.000    0.000 util.py:58(decorator)
       42    0.000    0.000    0.000    0.000 docstrings.py:7(make_flex_doc)
        1    0.000    0.000    0.000    0.000 base_parser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legend.py:342(Legend)
       14    0.000    0.000    0.000    0.000 core.py:5835(__init__)
       42    0.000    0.000    0.000    0.000 pathlib.py:380(with_segments)
        2    0.000    0.000    0.000    0.000 glob.py:1(<module>)
       47    0.000    0.000    0.000    0.000 pathlib.py:551(drive)
        1    0.000    0.000    0.000    0.000 dtypes.py:690(DatetimeTZDtype)
        1    0.000    0.000    0.000    0.000 generic.py:1329(DataFrameGroupBy)
      200    0.000    0.000    0.000    0.000 pyplot.py:164(_copy_docstring_and_deprecators)
       19    0.000    0.000    0.000    0.000 path.py:99(__init__)
      847    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
      876    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 arraylike.py:1(<module>)
      168    0.000    0.000    0.000    0.000 typing.py:1061(<genexpr>)
        1    0.000    0.000    0.000    0.000 _color_data.py:1(<module>)
       19    0.000    0.000    0.000    0.000 pathlib.py:407(_load_parts)
       60    0.000    0.000    0.000    0.000 typing.py:1454(<genexpr>)
      236    0.000    0.000    0.000    0.000 _collections.py:20(__missing__)
      357    0.000    0.000    0.000    0.000 feedparser.py:127(__next__)
      170    0.000    0.000    0.000    0.000 colors.py:953(copy)
        1    0.000    0.000    0.000    0.000 scale.py:737(_get_scale_docs)
        1    0.000    0.000    0.000    0.000 _mixins.py:92(NDArrayBackedExtensionArray)
       17    0.000    0.000    0.000    0.000 generic.py:36(create_pandas_abc_type)
       14    0.000    0.000    0.000    0.000 __init__.py:199(split)
      109    0.000    0.000    0.000    0.000 <frozen codecs>:319(decode)
        1    0.000    0.000    0.000    0.000 mlab.py:1(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:415(<genexpr>)
      163    0.000    0.000    0.000    0.000 inspect.py:2461(_descriptor_get)
       11    0.000    0.000    0.000    0.000 version.py:45(parse)
        3    0.000    0.000    0.000    0.000 expr.py:280(disallowed)
       66    0.000    0.000    0.000    0.000 typing.py:1557(<genexpr>)
        1    0.000    0.000    0.000    0.000 figure.py:2360(Figure)
        2    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 results.py:1(<module>)
        1    0.000    0.000    0.000    0.000 datetimelike.py:87(DatetimeIndexOpsMixin)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1544(find_distributions)
      653    0.000    0.000    0.000    0.000 enum.py:70(_is_internal_class)
      100    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 model.py:1(<module>)
       78    0.000    0.000    0.000    0.000 core.py:4038(<genexpr>)
      605    0.000    0.000    0.000    0.000 _inspect.py:13(ismethod)
        1    0.000    0.000    0.000    0.000 arraylike.py:31(OpsMixin)
        1    0.000    0.000    0.000    0.000 accessor_dt.py:1(<module>)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
      151    0.000    0.000    0.000    0.000 _parser.py:893(_parse_flags)
        1    0.000    0.000    0.000    0.000 categorical.py:246(Categorical)
        1    0.000    0.000    0.000    0.000 pdcompat.py:1(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:777(find_distributions)
        1    0.000    0.000    0.000    0.000 numbers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _meta.py:8(PackageMetadata)
        1    0.000    0.000    0.000    0.000 axis3d.py:38(Axis)
        1    0.000    0.000    0.000    0.000 isoparser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 indexes.py:1(<module>)
       41    0.000    0.000    0.000    0.000 pathlib.py:447(__fspath__)
      666    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        1    0.000    0.000    0.000    0.000 pkgutil.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:81(_make_selector)
       10    0.000    0.000    0.000    0.000 path.py:191(_create_closed)
      863    0.000    0.000    0.000    0.000 watercolumn_run_lib.py:78(save_2d_data)
        1    0.000    0.000    0.000    0.000 _cm_listed.py:1(<module>)
       80    0.000    0.000    0.000    0.000 _parser.py:274(getuntil)
       30    0.000    0.000    0.000    0.000 _inspect.py:140(formatargspec)
        2    0.000    0.000    0.000    0.000 __init__.py:790(_search_paths)
      170    0.000    0.000    0.000    0.000 colors.py:771(__copy__)
      139    0.000    0.000    0.000    0.000 core.py:1973(__eq__)
        1    0.000    0.000    0.000    0.000 pathlib.py:193(__init__)
        7    0.000    0.000    0.000    0.000 core.py:1453(__radd__)
        1    0.000    0.000    0.000    0.000 dtypes.py:945(PeriodDtype)
      537    0.000    0.000    0.000    0.000 rcsetup.py:180(validator)
        1    0.000    0.000    0.000    0.000 _calamine.py:1(<module>)
      492    0.000    0.000    0.000    0.000 _compiler.py:570(isstring)
        3    0.000    0.000    0.000    0.000 _fontconfig_pattern.py:59(comma_separated)
      113    0.000    0.000    0.000    0.000 _parser.py:312(_class_escape)
       27    0.000    0.000    0.000    0.000 artist.py:45(allow_rasterization)
        1    0.000    0.000    0.000    0.000 actions.py:1(<module>)
      698    0.000    0.000    0.000    0.000 ast.py:257(iter_fields)
       80    0.000    0.000    0.000    0.000 calendar.py:102(__getitem__)
        2    0.000    0.000    0.000    0.000 __init__.py:750(__init__)
        1    0.000    0.000    0.000    0.000 treenode.py:1(<module>)
  306/282    0.000    0.000    0.000    0.000 results.py:171(__init__)
        1    0.000    0.000    0.000    0.000 gzip.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:106(_compile_pattern)
       11    0.000    0.000    0.000    0.000 core.py:1705(__call__)
     2403    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
      133    0.000    0.000    0.000    0.000 expr.py:181(<genexpr>)
        1    0.000    0.000    0.000    0.000 variables.py:1(<module>)
       97    0.000    0.000    0.000    0.000 docscrape.py:192(_strip)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2802(NavigationToolbar2)
        1    0.000    0.000    0.000    0.000 ExifTags.py:305(GPS)
       66    0.000    0.000    0.000    0.000 dataclasses.py:701(_is_type)
        1    0.000    0.000    0.000    0.000 _xlrd.py:1(<module>)
       32    0.000    0.000    0.000    0.000 __init__.py:667(__init__)
        1    0.000    0.000    0.000    0.000 dataclasses.py:638(_frozen_get_del_attr)
       43    0.000    0.000    0.000    0.000 ipaddress.py:1886(__init__)
    379/1    0.000    0.000    0.000    0.000 __config__.py:19(_cleanup)
       23    0.000    0.000    0.000    0.000 core.py:5165(__init__)
       13    0.000    0.000    0.000    0.000 textwrap.py:470(indent)
      317    0.000    0.000    0.000    0.000 function_base.py:465(_needs_add_docstring)
       41    0.000    0.000    0.000    0.000 enum.py:1035(_find_new_)
        1    0.000    0.000    0.000    0.000 isoparser.py:42(isoparser)
      222    0.000    0.000    0.000    0.000 _compiler.py:467(_get_charset_prefix)
      246    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        1    0.000    0.000    0.000    0.000 datetimelike.py:196(DatetimeLikeArrayMixin)
        8    0.000    0.000    0.000    0.000 core.py:585(_setResultsName)
       24    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:71(add_newdoc_for_scalar_type)
        6    0.000    0.000    0.000    0.000 deprecation.py:242(__set_name__)
       26    0.000    0.000    0.000    0.000 core.py:921(__init__)
        1    0.000    0.000    0.000    0.000 dviread.py:238(Dvi)
        1    0.000    0.000    0.000    0.000 unicode.py:121(pyparsing_unicode)
      160    0.000    0.000    0.000    0.000 <frozen posixpath>:60(isabs)
       33    0.000    0.000    0.000    0.000 {method '__typing_subst__' of 'typing.TypeVar' objects}
       16    0.000    0.000    0.000    0.000 base.py:549(find)
      206    0.000    0.000    0.000    0.000 docscrape.py:56(read)
       24    0.000    0.000    0.000    0.000 pathlib.py:387(_parse_path)
     1370    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 datetimelike.py:430(DatetimeTimedeltaMixin)
      106    0.000    0.000    0.000    0.000 extension.py:32(_inherit_from_data)
        1    0.000    0.000    0.000    0.000 widgets.py:344(Slider)
        1    0.000    0.000    0.000    0.000 arraysetops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pydoc.py:485(Doc)
        1    0.000    0.000    0.000    0.000 common.py:304(_get_filepath_or_buffer)
        1    0.000    0.000    0.000    0.000 base_parser.py:101(ParserBase)
        1    0.000    0.000    0.000    0.000 period.py:80(PeriodIndex)
        1    0.000    0.000    0.000    0.000 proj3d.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _collections.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parallelcompat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 datatree_render.py:1(<module>)
       95    0.000    0.000    0.000    0.000 accessor.py:94(_create_delegator_property)
        1    0.000    0.000    0.000    0.000 ticker.py:2240(LogLocator)
       53    0.000    0.000    0.000    0.000 <frozen posixpath>:256(expanduser)
        1    0.000    0.000    0.000    0.000 _typed_ops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 timedeltas.py:103(TimedeltaArray)
       44    0.000    0.000    0.000    0.000 typing.py:977(_typevar_subst)
        1    0.000    0.000    0.000    0.000 _nested_sequence.py:1(<module>)
      146    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
       30    0.000    0.000    0.000    0.000 ipaddress.py:1282(__init__)
     1254    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
        1    0.000    0.000    0.000    0.000 sysconfig.py:448(get_makefile_filename)
        1    0.000    0.000    0.000    0.000 transforms.py:84(TransformNode)
       12    0.000    0.000    0.000    0.000 _strptime.py:219(__seqToRE)
        1    0.000    0.000    0.000    0.000 _openpyxl.py:1(<module>)
      169    0.000    0.000    0.000    0.000 core.py:2383(__new__)
        4    0.000    0.000    0.000    0.000 colors.py:1679(_make_norm_from_scale)
      605    0.000    0.000    0.000    0.000 _inspect.py:26(isfunction)
      267    0.000    0.000    0.000    0.000 pathlib.py:1164(__new__)
        1    0.000    0.000    0.000    0.000 construction.py:596(_homogenize)
        1    0.000    0.000    0.000    0.000 gridspec.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legend_handler.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parallel.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:3712(ParseExpression)
      206    0.000    0.000    0.000    0.000 docscrape.py:21(strip_blank_lines)
      842    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)
     2134    0.000    0.000    0.000    0.000 copy.py:172(_deepcopy_atomic)
      203    0.000    0.000    0.000    0.000 <frozen abc>:7(abstractmethod)
        2    0.000    0.000    0.000    0.000 lazy.py:84(__new__)
      508    0.000    0.000    0.000    0.000 {built-in method numpy.asanyarray}
        3    0.000    0.000    0.000    0.000 pathlib.py:1197(home)
        2    0.000    0.000    0.000    0.000 _strptime.py:88(__calc_month)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:1(<module>)
       13    0.000    0.000    0.000    0.000 core.py:8389(__init__)
        1    0.000    0.000    0.000    0.000 integer.py:1(<module>)
      357    0.000    0.000    0.000    0.000 feedparser.py:77(readline)
        1    0.000    0.000    0.000    0.000 patches.py:3086(ArrowStyle)
      728    0.000    0.000    0.000    0.000 _parser.py:172(__setitem__)
       20    0.000    0.000    0.000    0.000 colors.py:1189(reversed)
      776    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1573(<genexpr>)
       18    0.000    0.000    0.000    0.000 __init__.py:416(by_key)
        1    0.000    0.000    0.000    0.000 shlex.py:1(<module>)
        2    0.000    0.000    0.000    0.000 sysconfig.py:258(_extend_dict)
       40    0.000    0.000    0.000    0.000 colors.py:1149(__init__)
        1    0.000    0.000    0.000    0.000 printing.py:1(<module>)
        7    0.000    0.000    0.000    0.000 core.py:5840(__add__)
       98    0.000    0.000    0.000    0.000 _policybase.py:293(header_source_parse)
        1    0.000    0.000    0.000    0.000 widgets.py:2533(SpanSelector)
      586    0.000    0.000    0.000    0.000 _inspect.py:41(iscode)
      322    0.000    0.000    0.000    0.000 socket.py:79(<lambda>)
       44    0.000    0.000    0.000    0.000 core.py:3063(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 widgets.py:1341(TextBox)
      194    0.000    0.000    0.000    0.000 docscrape.py:35(__init__)
       32    0.000    0.000    0.000    0.000 <frozen _collections_abc>:974(update)
       19    0.000    0.000    0.000    0.000 artist.py:24(_prevent_rasterization)
        1    0.000    0.000    0.000    0.000 _parser.py:58(_timelex)
      323    0.000    0.000    0.000    0.000 socket.py:84(<lambda>)
      324    0.000    0.000    0.000    0.000 socket.py:89(<lambda>)
      344    0.000    0.000    0.000    0.000 inspect.py:1813(_shadowed_dict)
      325    0.000    0.000    0.000    0.000 socket.py:94(<lambda>)
        1    0.000    0.000    0.000    0.000 stata.py:823(StataMissingValue)
       50    0.000    0.000    0.000    0.000 _internal.py:872(_ufunc_doc_signature_formatter)
      413    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        1    0.000    0.000    0.000    0.000 lazy.py:1(<module>)
       13    0.000    0.000    0.000    0.000 core.py:8394(getdoc)
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
      183    0.000    0.000    0.000    0.000 textwrap.py:482(prefixed_lines)
        1    0.000    0.000    0.000    0.000 base.py:284(IndexOpsMixin)
        1    0.000    0.000    0.000    0.000 transforms.py:2106(IdentityTransform)
      863    0.000    0.000    0.000    0.000 watercolumn_run_lib.py:65(save_1d_data)
        1    0.000    0.000    0.000    0.000 legendre.py:1(<module>)
     1007    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        1    0.000    0.000    0.000    0.000 widgets.py:615(RangeSlider)
        1    0.000    0.000    0.000    0.000 process.py:1(<module>)
      130    0.000    0.000    0.000    0.000 colors.py:967(__init__)
      706    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1153(__init__)
      246    0.000    0.000    0.000    0.000 _parser.py:953(fix_flags)
       65    0.000    0.000    0.000    0.000 results.py:449(__iadd__)
       24    0.000    0.000    0.000    0.000 dviread.py:220(decorate)
      793    0.000    0.000    0.000    0.000 {function RcParams.__getitem__ at 0x7f51fc57a020}
        1    0.000    0.000    0.000    0.000 collections.py:27(Collection)
        1    0.000    0.000    0.000    0.000 tz.py:1552(__call__)
       34    0.000    0.000    0.000    0.000 generic.py:13611(make_doc)
        1    0.000    0.000    0.000    0.000 core.py:456(DebugActions)
        3    0.000    0.000    0.000    0.000 numba_.py:1(<module>)
      261    0.000    0.000    0.000    0.000 compute.py:236(_make_generic_wrapper)
        1    0.000    0.000    0.000    0.000 axis.py:596(Axis)
      263    0.000    0.000    0.000    0.000 core.py:3730(<genexpr>)
        2    0.000    0.000    0.000    0.000 _adapters.py:46(__init__)
       44    0.000    0.000    0.000    0.000 results.py:554(copy)
      526    0.000    0.000    0.000    0.000 typing.py:2534(final)
        1    0.000    0.000    0.000    0.000 reduction.py:1(<module>)
      162    0.000    0.000    0.000    0.000 rcsetup.py:140(validate_bool)
        9    0.000    0.000    0.000    0.000 frame.py:4608(_box_col_values)
       20    0.000    0.000    0.000    0.000 ipaddress.py:1183(_ip_int_from_string)
       12    0.000    0.000    0.000    0.000 message.py:494(get)
        2    0.000    0.000    0.000    0.000 _adapters.py:63(_repair_headers)
        1    0.000    0.000    0.000    0.000 geo.py:294(HammerAxes)
        1    0.000    0.000    0.000    0.000 series.py:5136(reindex)
        1    0.000    0.000    0.000    0.000 python_parser.py:1(<module>)
      356    0.000    0.000    0.000    0.000 inspect.py:299(ismethod)
        1    0.000    0.000    0.000    0.000 _odfreader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pickle_compat.py:1(<module>)
      448    0.000    0.000    0.000    0.000 colors.py:348(<genexpr>)
        1    0.000    0.000    0.000    0.000 core.py:6550(__new__)
      114    0.000    0.000    0.000    0.000 <frozen _collections_abc>:804(get)
       58    0.000    0.000    0.000    0.000 contextlib.py:299(helper)
        3    0.000    0.000    0.000    0.000 pathlib.py:1398(expanduser)
      109    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.000    0.000 geo.py:341(MollweideAxes)
        1    0.000    0.000    0.000    0.000 geo.py:413(LambertAxes)
        1    0.000    0.000    0.000    0.000 geo.py:246(AitoffAxes)
        1    0.000    0.000    0.000    0.000 generic.py:5343(reindex)
        1    0.000    0.000    0.000    0.000 _datasource.py:1(<module>)
      222    0.000    0.000    0.000    0.000 transforms.py:1329(<genexpr>)
        1    0.000    0.000    0.000    0.000 contour.py:716(ContourSet)
        2    0.000    0.000    0.000    0.000 _strptime.py:80(__calc_weekday)
        1    0.000    0.000    0.000    0.000 daskmanager.py:1(<module>)
      123    0.000    0.000    0.000    0.000 __init__.py:255(escape)
        1    0.000    0.000    0.000    0.000 contour.py:72(ContourLabeler)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
       44    0.000    0.000    0.000    0.000 core.py:3946(<genexpr>)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 combine.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pytables.py:4836(AppendableMultiFrameTable)
       36    0.000    0.000    0.000    0.000 numeric.py:136(ones)
       18    0.000    0.000    0.000    0.000 core.py:997(__init__)
        1    0.000    0.000    0.000    0.000 axis.py:43(Tick)
     1622    0.000    0.000    0.000    0.000 inspect.py:2769(default)
       38    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       64    0.000    0.000    0.000    0.000 _decorators.py:443(__call__)
       81    0.000    0.000    0.000    0.000 typing.py:961(_is_unpacked_typevartuple)
      428    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 bezier.py:1(<module>)
        6    0.000    0.000    0.000    0.000 numeric.py:2507(extend_all)
        1    0.000    0.000    0.000    0.000 dataframe_protocol.py:25(DlpackDeviceType)
     1876    0.000    0.000    0.000    0.000 __init__.py:847(<lambda>)
      471    0.000    0.000    0.000    0.000 typing.py:1603(__eq__)
        1    0.000    0.000    0.000    0.000 exceptions.py:27(ParseBaseException)
      160    0.000    0.000    0.000    0.000 shape_base.py:608(_column_stack_dispatcher)
        1    0.000    0.000    0.000    0.000 doc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ExifTags.py:360(LightSource)
       28    0.000    0.000    0.000    0.000 ipaddress.py:1617(_ip_int_from_string)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:3738(LassoSelector)
