Setting constant concentration for Diatoms @ 20
Setting constant concentration for HAB @ 20
No initial condition for this pressure gradient --> using default!
Using initial condition from initial_condition/initial_condition-pressure=2.00e-07.csv
Total time = 349.693185
         233169925 function calls (232271028 primitive calls) in 388.585 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      242    0.000    0.000    0.001    0.000 artist.py:906(set_clip_on)
        1    0.000    0.000    0.001    0.001 _psposix.py:1(<module>)
      128    0.000    0.000    0.001    0.000 datatree_mapping.py:74(map_over_subtree)
     8756    0.001    0.000    0.001    0.000 backend_bases.py:187(close_group)
   520/56    0.000    0.000    0.001    0.000 typing.py:2285(_strip_annotations)
     5175    0.001    0.000    0.001    0.000 indexes.py:656(<genexpr>)
        2    0.000    0.000    0.001    0.000 operator.py:1(<module>)
        1    0.000    0.000    0.001    0.001 interval.py:186(IntervalArray)
      392    0.000    0.000    0.001    0.000 inspect.py:2133(_signature_is_functionlike)
        2    0.000    0.000    0.001    0.000 routing.py:1(<module>)
     1727    0.001    0.000    0.001    0.000 construction.py:196(mgr_to_mgr)
        1    0.000    0.000    0.001    0.001 groupby.py:1225(GroupBy)
    10734    0.001    0.000    0.001    0.000 inspect.py:2765(name)
      334    0.000    0.000    0.001    0.000 fromnumeric.py:1881(nonzero)
     6937    0.001    0.000    0.001    0.000 __init__.py:534(<lambda>)
     1726    0.001    0.000    0.001    0.000 cast.py:1472(<genexpr>)
     8756    0.001    0.000    0.001    0.000 backend_bases.py:180(open_group)
     8607    0.001    0.000    0.001    0.000 backend_bases.py:1050(get_sketch_params)
       54    0.000    0.000    0.001    0.000 utils.py:759(log_errors)
  606/511    0.000    0.000    0.001    0.000 typing.py:1573(__hash__)
       29    0.001    0.000    0.001    0.000 {built-in method posix.readlink}
      533    0.001    0.000    0.001    0.000 _parser.py:372(_escape)
      122    0.000    0.000    0.001    0.000 core.py:2399(__init__)
     1246    0.001    0.000    0.001    0.000 {built-in method _imp.is_builtin}
  484/250    0.000    0.000    0.001    0.000 offsetbox.py:239(axes)
       36    0.000    0.000    0.001    0.000 rcsetup.py:744(<genexpr>)
       99    0.000    0.000    0.001    0.000 transforms.py:2324(blended_transform_factory)
       59    0.000    0.000    0.001    0.000 core.py:4218(__init__)
      282    0.000    0.000    0.001    0.000 _signatures.py:598(num_pos_args)
      401    0.001    0.000    0.001    0.000 getlimits.py:484(__new__)
       44    0.000    0.000    0.001    0.000 _base.py:51(__init__)
      322    0.000    0.000    0.001    0.000 text.py:1041(set_fontfamily)
      456    0.000    0.000    0.001    0.000 scanner.py:295(save_possible_simple_key)
     1727    0.001    0.000    0.001    0.000 construction.py:596(_homogenize)
      392    0.000    0.000    0.001    0.000 _weakrefset.py:63(__iter__)
       18    0.000    0.000    0.001    0.000 __init__.py:482(cycler)
       15    0.000    0.000    0.001    0.000 core.py:1476(__rsub__)
     4886    0.001    0.000    0.001    0.000 _base.py:837(<genexpr>)
  406/382    0.000    0.000    0.001    0.000 core.py:4038(<genexpr>)
        1    0.000    0.000    0.001    0.001 calendar.py:1(<module>)
        1    0.000    0.000    0.001    0.001 pathlib.py:1059(_scandir)
        8    0.000    0.000    0.001    0.000 _base.py:3822(set_ylim)
       83    0.000    0.000    0.001    0.000 cbook.py:215(connect)
     1358    0.001    0.000    0.001    0.000 copy.py:191(_deepcopy_list)
        1    0.001    0.001    0.001    0.001 {built-in method posix.scandir}
       53    0.000    0.000    0.001    0.000 ticker.py:1633(nonsingular)
        1    0.000    0.000    0.001    0.001 string.py:1(<module>)
     10/3    0.000    0.000    0.001    0.000 unicode.py:14(__get__)
      151    0.000    0.000    0.001    0.000 font_manager.py:928(_json_decode)
       18    0.000    0.000    0.001    0.000 core.py:1466(__sub__)
        2    0.000    0.000    0.001    0.000 core.py:3172(__init__)
       12    0.000    0.000    0.001    0.000 __init__.py:223(define_aliases)
     1627    0.000    0.000    0.001    0.000 <frozen posixpath>:41(_get_sep)
      105    0.000    0.000    0.001    0.000 transforms.py:235(frozen)
      105    0.001    0.000    0.001    0.000 _compiler.py:386(_mk_bitmap)
      436    0.000    0.000    0.001    0.000 _parser.py:86(opengroup)
       18    0.000    0.000    0.001    0.000 __init__.py:546(_cycler)
     6108    0.001    0.000    0.001    0.000 scanner.py:264(next_possible_simple_key)
     5006    0.001    0.000    0.001    0.000 figure.py:2758(_get_dpi)
       85    0.000    0.000    0.001    0.000 functools.py:518(decorating_function)
      940    0.001    0.000    0.001    0.000 transforms.py:332(intervalx)
     2540    0.001    0.000    0.001    0.000 docscrape.py:71(eof)
   171/66    0.000    0.000    0.001    0.000 typing.py:2297(<genexpr>)
        3    0.000    0.000    0.001    0.000 _mathtext.py:142(to_raster)
      194    0.000    0.000    0.001    0.000 core.py:2345(__init__)
        1    0.000    0.000    0.001    0.001 _base.py:542(_AxesBase)
     3110    0.001    0.000    0.001    0.000 {method 'setdefault' of 'dict' objects}
      346    0.000    0.000    0.001    0.000 lines.py:962(_get_markerfacecolor)
     1724    0.001    0.000    0.001    0.000 variable.py:2850(name)
       15    0.000    0.000    0.001    0.000 core.py:1453(__radd__)
       18    0.000    0.000    0.001    0.000 __init__.py:226(_from_iter)
      131    0.001    0.000    0.001    0.000 functoolz.py:196(__init__)
      426    0.000    0.000    0.001    0.000 <frozen os>:680(__getitem__)
        1    0.000    0.000    0.001    0.001 template.py:1(<module>)
      577    0.001    0.000    0.001    0.000 typing.py:2476(overload)
        1    0.000    0.000    0.001    0.001 resample.py:121(Resampler)
        8    0.000    0.000    0.001    0.000 core.py:2886(_generateDefaultName)
      332    0.000    0.000    0.001    0.000 ticker.py:1947(le)
     1257    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:599(__init__)
        2    0.000    0.000    0.001    0.000 merge.py:1(<module>)
      191    0.000    0.000    0.001    0.000 typing.py:1609(__hash__)
       12    0.000    0.000    0.001    0.000 typing.py:1562(copy_with)
      244    0.000    0.000    0.001    0.000 inspect.py:2781(replace)
     4154    0.001    0.000    0.001    0.000 typing.py:1246(<genexpr>)
        2    0.000    0.000    0.001    0.000 platform.py:1143(python_implementation)
       11    0.000    0.000    0.001    0.000 core.py:2887(charsAsStr)
      611    0.001    0.000    0.001    0.000 {method '__deepcopy__' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.001    0.001 typing.py:1(<module>)
        1    0.000    0.000    0.001    0.001 iostream.py:1(<module>)
       10    0.000    0.000    0.001    0.000 extras.py:233(__init__)
        2    0.000    0.000    0.001    0.000 platform.py:1045(_sys_version)
      261    0.001    0.000    0.001    0.000 compute.py:203(_get_options_class)
      620    0.000    0.000    0.001    0.000 scanner.py:125(peek_token)
      937    0.001    0.000    0.001    0.000 enum.py:785(__delattr__)
       10    0.000    0.000    0.001    0.000 extras.py:237(getdoc)
        1    0.000    0.000    0.001    0.001 header.py:1(<module>)
        1    0.000    0.000    0.001    0.001 feedparser.py:1(<module>)
        1    0.000    0.000    0.001    0.001 base.py:320(Index)
       54    0.000    0.000    0.001    0.000 utils.py:825(__call__)
       34    0.000    0.000    0.001    0.000 netCDF4_.py:91(get_array)
     2019    0.000    0.000    0.001    0.000 core.py:1982(__hash__)
        1    0.000    0.000    0.001    0.001 web.py:183(RequestHandler)
        3    0.000    0.000    0.001    0.000 parser.py:139(parse_implicit_document_start)
      358    0.000    0.000    0.001    0.000 inspect.py:2799(__str__)
        1    0.000    0.000    0.001    0.001 generic.py:154(SeriesGroupBy)
        1    0.000    0.000    0.001    0.001 multi.py:1(<module>)
      940    0.000    0.000    0.001    0.000 enum.py:38(_is_descriptor)
       34    0.000    0.000    0.001    0.000 axis.py:2638(_update_offset_text_position)
        1    0.000    0.000    0.001    0.001 string.py:69(__init_subclass__)
        1    0.000    0.000    0.001    0.001 sysconfig.py:224(is_python_build)
      250    0.000    0.000    0.001    0.000 dataclasses.py:864(_set_new_attribute)
        1    0.000    0.000    0.001    0.001 _text_helpers.py:1(<module>)
  680/644    0.000    0.000    0.001    0.000 spines.py:202(_ensure_position_is_set)
        1    0.000    0.000    0.001    0.001 loaders.py:1(<module>)
        9    0.000    0.000    0.001    0.000 _base.py:1069(_update_transScale)
        1    0.001    0.001    0.001    0.001 c_parser_wrapper.py:222(read)
        1    0.000    0.000    0.001    0.001 config.py:372(BaseConfigurator)
   570/66    0.000    0.000    0.001    0.000 typing.py:428(<genexpr>)
        1    0.000    0.000    0.001    0.001 TiffTags.py:429(_populate)
      996    0.001    0.000    0.001    0.000 transforms.py:356(height)
       40    0.000    0.000    0.001    0.000 typing.py:1966(__init_subclass__)
       23    0.000    0.000    0.001    0.000 ast.py:34(parse)
        2    0.000    0.000    0.001    0.000 _mathtext.py:1977(set_names_and_parse_actions)
     1242    0.001    0.000    0.001    0.000 {built-in method _imp.find_frozen}
     1726    0.001    0.000    0.001    0.000 cast.py:1355(common_dtype_categorical_compat)
     2454    0.001    0.000    0.001    0.000 {built-in method _weakref._remove_dead_weakref}
       17    0.000    0.000    0.001    0.000 utils.py:958(broadcasted_shape)
       63    0.000    0.000    0.001    0.000 cbook.py:229(_connect_picklable)
       18    0.001    0.000    0.001    0.000 __init__.py:150(__init__)
        1    0.000    0.000    0.001    0.001 dataset.py:513(Dataset)
     4798    0.001    0.000    0.001    0.000 artist.py:1563(<genexpr>)
        1    0.000    0.000    0.001    0.001 compiler.py:300(CodeGenerator)
       22    0.000    0.000    0.001    0.000 _mathtext.py:1217(kern)
      445    0.000    0.000    0.001    0.000 inspect.py:1795(_check_class)
       27    0.000    0.000    0.001    0.000 transforms.py:1719(set)
       63    0.000    0.000    0.001    0.000 __init__.py:416(by_key)
      135    0.000    0.000    0.001    0.000 enum.py:967(_get_mixins_)
        1    0.000    0.000    0.001    0.001 info.py:1(<module>)
        2    0.000    0.000    0.001    0.000 markers.py:1(<module>)
       37    0.000    0.000    0.001    0.000 getlimits.py:111(_float_to_str)
     3133    0.001    0.000    0.001    0.000 _parser.py:113(__init__)
        1    0.000    0.000    0.001    0.001 figure.py:181(FigureBase)
      391    0.001    0.000    0.001    0.000 transforms.py:132(__getstate__)
        9    0.000    0.000    0.001    0.000 _base.py:1181(_gen_axes_patch)
      336    0.000    0.000    0.001    0.000 transforms.py:1872(inverted)
      545    0.000    0.000    0.001    0.000 docscrape.py:64(seek_next_non_empty_line)
     1690    0.000    0.000    0.001    0.000 typing.py:1565(__eq__)
       18    0.000    0.000    0.001    0.000 ticker.py:2013(_validate_steps)
       81    0.000    0.000    0.001    0.000 transforms.py:2282(__init__)
        1    0.000    0.000    0.001    0.001 ElementPath.py:1(<module>)
       52    0.000    0.000    0.001    0.000 {built-in method _pickle.dumps}
     1876    0.001    0.000    0.001    0.000 backend_agg.py:260(points_to_pixels)
      313    0.000    0.000    0.001    0.000 _signatures.py:605(get_exclude_keywords)
     5178    0.001    0.000    0.001    0.000 dtypes.py:632(ordered)
        1    0.000    0.000    0.001    0.001 stata.py:1(<module>)
        1    0.000    0.000    0.001    0.001 system.py:44(cpu_count)
      132    0.000    0.000    0.001    0.000 ast.py:419(visit_Constant)
      226    0.000    0.000    0.001    0.000 <frozen posixpath>:117(splitext)
      316    0.000    0.000    0.001    0.000 core.py:1973(__eq__)
     6944    0.001    0.000    0.001    0.000 artist.py:884(get_clip_on)
      549    0.000    0.000    0.001    0.000 docscrape.py:93(is_unindented)
       46    0.000    0.000    0.001    0.000 parser.py:264(parse_block_node)
       58    0.000    0.000    0.001    0.000 dataclasses.py:250(_recursive_repr)
        1    0.000    0.000    0.001    0.001 core.py:1781(Group)
        1    0.000    0.000    0.001    0.001 client.py:741(Client)
     4450    0.001    0.000    0.001    0.000 text.py:1331(get_usetex)
       33    0.000    0.000    0.001    0.000 typing.py:1390(copy_with)
       83    0.000    0.000    0.001    0.000 markers.py:771(_set_tickright)
        9    0.000    0.000    0.001    0.000 _base.py:873(_set_lim_and_transforms)
       49    0.000    0.000    0.001    0.000 core.py:2999(__init__)
        1    0.000    0.000    0.001    0.001 unicode.py:80(alphanums)
        2    0.000    0.000    0.001    0.000 abc.py:1(<module>)
     3144    0.001    0.000    0.001    0.000 {method 'copy' of 'list' objects}
        1    0.000    0.000    0.001    0.001 _fontconfig_pattern.py:57(_make_fontconfig_parser)
     3356    0.001    0.000    0.001    0.000 fromnumeric.py:2508(_cumsum_dispatcher)
     2072    0.001    0.000    0.001    0.000 {method 'find' of 'bytearray' objects}
       78    0.000    0.000    0.001    0.000 fromnumeric.py:2322(any)
        2    0.000    0.000    0.001    0.000 period.py:1(<module>)
        2    0.000    0.000    0.001    0.000 dataset.py:2853(isel)
  387/340    0.000    0.000    0.001    0.000 _compiler.py:436(_get_literal_prefix)
       40    0.000    0.000    0.001    0.000 typing.py:1841(__init__)
        1    0.000    0.000    0.001    0.001 _add_docstring.py:1(<module>)
      477    0.000    0.000    0.001    0.000 <frozen posixpath>:138(splitroot)
       78    0.000    0.000    0.001    0.000 markers.py:779(_set_tickup)
        1    0.000    0.000    0.001    0.001 six.py:1(<module>)
      147    0.000    0.000    0.001    0.000 TiffTags.py:35(__new__)
     1135    0.000    0.000    0.001    0.000 enum.py:48(_is_dunder)
        1    0.000    0.000    0.001    0.001 active_memory_manager.py:1(<module>)
       36    0.000    0.000    0.001    0.000 spines.py:299(set_position)
        1    0.000    0.000    0.001    0.001 __init__.py:29(Markup)
        1    0.000    0.000    0.001    0.001 timeouts.py:1(<module>)
      159    0.000    0.000    0.001    0.000 axis.py:744(_get_axis_name)
        1    0.000    0.000    0.001    0.001 __init__.py:152(EntryPoint)
        1    0.000    0.000    0.001    0.001 __init__.py:436(PercentStyle)
       84    0.000    0.000    0.001    0.000 __init__.py:244(make_alias)
        9    0.000    0.000    0.001    0.000 backend_agg.py:274(clear)
       23    0.000    0.000    0.001    0.000 version.py:186(__init__)
        1    0.000    0.000    0.001    0.001 _add_docstring.py:27(_parse_docstrings)
       99    0.001    0.000    0.001    0.000 _mathtext.py:362(_get_offset)
     5182    0.001    0.000    0.001    0.000 series.py:1480(_clear_item_cache)
   399/63    0.000    0.000    0.001    0.000 typing.py:2292(<genexpr>)
        1    0.000    0.000    0.001    0.001 core.py:160(Context)
      473    0.000    0.000    0.001    0.000 pathlib.py:429(_format_parsed_parts)
        1    0.000    0.000    0.001    0.001 _enums.py:1(<module>)
        9    0.001    0.000    0.001    0.000 {method 'clear' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
        1    0.000    0.000    0.001    0.001 multi.py:227(MultiIndex)
        1    0.000    0.000    0.001    0.001 unicode.py:70(alphas)
       17    0.000    0.000    0.001    0.000 netCDF4_.py:60(__init__)
        1    0.000    0.000    0.001    0.001 httpclient.py:339(HTTPRequest)
     1158    0.000    0.000    0.001    0.000 enum.py:59(_is_sunder)
        1    0.000    0.000    0.001    0.001 patches.py:2658(ConnectionStyle)
     1585    0.000    0.000    0.001    0.000 _parser.py:83(groups)
        7    0.000    0.000    0.001    0.000 parser.py:376(parse_block_sequence_first_entry)
       37    0.000    0.000    0.001    0.000 base.py:1189(normalize_builtin_function_or_method)
        1    0.000    0.000    0.001    0.001 html.py:1(<module>)
      103    0.000    0.000    0.001    0.000 patches.py:329(set_edgecolor)
       74    0.000    0.000    0.001    0.000 _base.py:3569(_validate_converted_limits)
      213    0.000    0.000    0.001    0.000 results.py:449(__iadd__)
       10    0.000    0.000    0.001    0.000 backend_bases.py:1989(_switch_canvas_and_return_print_method)
        3    0.000    0.000    0.001    0.000 _common.py:439(wrapper)
     1724    0.001    0.000    0.001    0.000 indexes.py:1762(<genexpr>)
     1727    0.001    0.000    0.001    0.000 function.py:64(__call__)
       37    0.000    0.000    0.001    0.000 functools.py:651(cache)
        1    0.000    0.000    0.001    0.001 __init__.py:289(select)
      161    0.000    0.000    0.001    0.000 axis.py:207(_apply_tickdir)
        2    0.000    0.000    0.001    0.000 unicode.py:55(_chars_for_ranges)
     1726    0.001    0.000    0.001    0.000 categorical.py:494(dtype)
        1    0.000    0.000    0.001    0.001 _elffile.py:1(<module>)
        4    0.000    0.000    0.001    0.000 backend_bases.py:1619(_get_renderer)
     3425    0.001    0.000    0.001    0.000 text.py:904(get_text)
      332    0.000    0.000    0.001    0.000 ticker.py:1954(ge)
       81    0.000    0.000    0.001    0.000 core.py:1013(reset_cache)
        1    0.000    0.000    0.001    0.001 __init__.py:294(<genexpr>)
      127    0.000    0.000    0.001    0.000 textwrap.py:143(_munge_whitespace)
        1    0.000    0.000    0.001    0.001 range.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:2012(Parameter)
        1    0.000    0.000    0.000    0.000 _core.py:639(PlotAccessor)
     1728    0.000    0.000    0.000    0.000 generic.py:572(_get_axis_number)
        1    0.000    0.000    0.000    0.000 _pslinux.py:265(set_scputimes_ntuple)
       13    0.000    0.000    0.000    0.000 accessor.py:176(add_delegate_accessors)
       34    0.000    0.000    0.000    0.000 stride_tricks.py:38(as_strided)
      785    0.000    0.000    0.000    0.000 {method 'get_width_height' of 'matplotlib.ft2font.FT2Font' objects}
       18    0.000    0.000    0.000    0.000 arrayprint.py:1595(_array_str_implementation)
        2    0.000    0.000    0.000    0.000 axis.py:2667(set_ticks_position)
     3469    0.000    0.000    0.000    0.000 __init__.py:508(_parse_local_version)
        1    0.000    0.000    0.000    0.000 managers.py:108(BaseBlockManager)
        1    0.000    0.000    0.000    0.000 _scalars.py:1(<module>)
        1    0.000    0.000    0.000    0.000 xml.py:1(<module>)
      354    0.000    0.000    0.000    0.000 _parser.py:231(__init__)
       16    0.000    0.000    0.000    0.000 _mathtext.py:1743(Error)
        9    0.000    0.000    0.000    0.000 linalg.py:492(inv)
        1    0.000    0.000    0.000    0.000 ewm.py:133(ExponentialMovingWindow)
        5    0.000    0.000    0.000    0.000 watercolumn_run_lib.py:103(get_plot_indices)
       24    0.000    0.000    0.000    0.000 dtypes.py:66(_add_dtype_helper)
        1    0.000    0.000    0.000    0.000 pivot.py:1(<module>)
       16    0.000    0.000    0.000    0.000 doc.py:93(window_agg_numba_parameters)
       36    0.000    0.000    0.000    0.000 typing.py:1721(_get_protocol_attrs)
       13    0.000    0.000    0.000    0.000 accessor.py:63(_add_delegate_accessors)
     2615    0.000    0.000    0.000    0.000 colors.py:404(<genexpr>)
       64    0.000    0.000    0.000    0.000 common.py:37(wrapper)
        8    0.000    0.000    0.000    0.000 colors.py:1630(make_norm_from_scale)
      190    0.000    0.000    0.000    0.000 <frozen codecs>:319(decode)
      365    0.000    0.000    0.000    0.000 spines.py:565(__getitem__)
     1116    0.000    0.000    0.000    0.000 _parser.py:172(__setitem__)
        1    0.000    0.000    0.000    0.000 tz.py:386(tzfile)
      881    0.000    0.000    0.000    0.000 transforms.py:2678(get_matrix)
       57    0.000    0.000    0.000    0.000 axis.py:2485(get_ticks_position)
        6    0.000    0.000    0.000    0.000 _common.py:13(tzname_in_python2)
        1    0.000    0.000    0.000    0.000 dtypes.py:1164(IntervalDtype)
      111    0.000    0.000    0.000    0.000 patches.py:314(_set_edgecolor)
        1    0.000    0.000    0.000    0.000 axis.py:2702(tick_right)
        1    0.000    0.000    0.000    0.000 datetimes.py:106(DatetimeIndex)
       18    0.000    0.000    0.000    0.000 arrayprint.py:506(wrapper)
       66    0.000    0.000    0.000    0.000 legend.py:1190(<genexpr>)
      202    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
        1    0.000    0.000    0.000    0.000 __init__.py:322(__init__)
        2    0.000    0.000    0.000    0.000 _strptime.py:49(__init__)
     1726    0.000    0.000    0.000    0.000 cast.py:1474(<genexpr>)
       10    0.000    0.000    0.000    0.000 deprecation.py:316(delete_parameter)
        3    0.000    0.000    0.000    0.000 timedeltas.py:1(<module>)
      135    0.000    0.000    0.000    0.000 enum.py:1008(_find_data_type_)
        1    0.000    0.000    0.000    0.000 __init__.py:325(_init)
      264    0.000    0.000    0.000    0.000 _parser.py:312(_class_escape)
     3452    0.000    0.000    0.000    0.000 computation.py:725(<genexpr>)
      332    0.000    0.000    0.000    0.000 _ufunc_config.py:452(_no_nep50_warning)
      3/2    0.000    0.000    0.000    0.000 _pslinux.py:1711(wrapper)
      356    0.000    0.000    0.000    0.000 font_manager.py:1107(_expand_aliases)
     2589    0.000    0.000    0.000    0.000 utils.py:542(__contains__)
        9    0.000    0.000    0.000    0.000 frame.py:4062(__getitem__)
       37    0.000    0.000    0.000    0.000 transforms.py:1324(__init_subclass__)
     2464    0.000    0.000    0.000    0.000 typing.py:1599(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:746(create_time)
       64    0.000    0.000    0.000    0.000 common.py:43(_unpack_zerodim_and_defer)
    58/51    0.000    0.000    0.000    0.000 core.py:4280(_generateDefaultName)
     1726    0.000    0.000    0.000    0.000 generic.py:696(ndim)
      199    0.000    0.000    0.000    0.000 inspect.py:2121(_signature_is_builtin)
        1    0.000    0.000    0.000    0.000 _pslinux.py:1943(create_time)
       34    0.000    0.000    0.000    0.000 core.py:5618(__init__)
        1    0.000    0.000    0.000    0.000 masked.py:107(BaseMaskedArray)
        1    0.000    0.000    0.000    0.000 encoder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:1(<module>)
     1242    0.000    0.000    0.000    0.000 inspect.py:295(isclass)
       44    0.000    0.000    0.000    0.000 path.py:657(intersects_bbox)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2265(_IPv6Constants)
      226    0.000    0.000    0.000    0.000 <frozen posixpath>:169(basename)
      391    0.000    0.000    0.000    0.000 transforms.py:137(__setstate__)
     2647    0.000    0.000    0.000    0.000 __init__.py:1790(isEnabledFor)
      664    0.000    0.000    0.000    0.000 ticker.py:1937(closeto)
     1180    0.000    0.000    0.000    0.000 docscrape.py:87(is_empty)
        3    0.000    0.000    0.000    0.000 utils.py:1926(__init__)
        8    0.000    0.000    0.000    0.000 nanops.py:68(__init__)
        8    0.000    0.000    0.000    0.000 shape_base.py:731(array_split)
      316    0.000    0.000    0.000    0.000 <frozen _collections_abc>:911(__iter__)
      317    0.000    0.000    0.000    0.000 function_base.py:483(_add_docstring)
     1275    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
       22    0.000    0.000    0.000    0.000 _mathtext.py:1242(hpack)
       28    0.000    0.000    0.000    0.000 ipaddress.py:2189(__init__)
       18    0.000    0.000    0.000    0.000 arrayprint.py:1588(_guarded_repr_or_str)
       12    0.000    0.000    0.000    0.000 axis.py:1799(set_label_text)
        2    0.000    0.000    0.000    0.000 feedparser.py:469(_parse_headers)
        6    0.000    0.000    0.000    0.000 _strptime.py:238(pattern)
        1    0.000    0.000    0.000    0.000 interval.py:159(IntervalIndex)
       83    0.000    0.000    0.000    0.000 cbook.py:110(_weak_or_strong_ref)
        4    0.000    0.000    0.000    0.000 legend.py:954(_auto_legend_data)
      603    0.000    0.000    0.000    0.000 core.py:792(preParse)
      215    0.000    0.000    0.000    0.000 __init__.py:314(_from_text)
      109    0.000    0.000    0.000    0.000 typing.py:361(_flatten_literal_params)
      194    0.000    0.000    0.000    0.000 _collections.py:28(parse)
        1    0.000    0.000    0.000    0.000 iostream.py:207(BaseIOStream)
       72    0.000    0.000    0.000    0.000 axis.py:734(_get_shared_axes)
        1    0.000    0.000    0.000    0.000 pathlib.py:852(exists)
     1123    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
      404    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
      194    0.000    0.000    0.000    0.000 __init__.py:457(_replace)
      257    0.000    0.000    0.000    0.000 <frozen posixpath>:60(isabs)
        1    0.000    0.000    0.000    0.000 httputil.py:247(HTTPServerRequest)
       49    0.000    0.000    0.000    0.000 core.py:131(get_object_signature)
     1292    0.000    0.000    0.000    0.000 __init__.py:670(_set)
       23    0.000    0.000    0.000    0.000 nanops.py:70(<genexpr>)
        4    0.000    0.000    0.000    0.000 core.py:1486(__mul__)
        1    0.000    0.000    0.000    0.000 nanfunctions.py:1(<module>)
      118    0.000    0.000    0.000    0.000 spines.py:135(get_patch_transform)
      442    0.000    0.000    0.000    0.000 constructor.py:173(construct_scalar)
       13    0.000    0.000    0.000    0.000 transforms.py:1573(get_matrix)
        1    0.000    0.000    0.000    0.000 _meta.py:1(<module>)
     2453    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:158(__init__)
        1    0.000    0.000    0.000    0.000 axis.py:2715(tick_left)
     1882    0.000    0.000    0.000    0.000 error.py:6(__init__)
      338    0.000    0.000    0.000    0.000 constructor.py:402(construct_yaml_str)
       16    0.000    0.000    0.000    0.000 version.py:45(parse)
      401    0.000    0.000    0.000    0.000 cbook.py:1862(_str_lower_equal)
        1    0.000    0.000    0.000    0.000 tcpclient.py:1(<module>)
       94    0.000    0.000    0.000    0.000 axis.py:1043(_translate_tick_params)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 nodes.py:105(Node)
        1    0.000    0.000    0.000    0.000 array.py:237(ArrowExtensionArray)
        1    0.000    0.000    0.000    0.000 __init__.py:805(copy)
       17    0.000    0.000    0.000    0.000 netCDF4_.py:493(encode_variable)
        1    0.000    0.000    0.000    0.000 parquet.py:1(<module>)
     3452    0.000    0.000    0.000    0.000 base.py:363(ndim)
        1    0.000    0.000    0.000    0.000 range.py:66(RangeIndex)
       26    0.000    0.000    0.000    0.000 core.py:6855(__init__)
        2    0.000    0.000    0.000    0.000 _aggregations.py:28(count)
        3    0.000    0.000    0.000    0.000 config.py:154(merge)
      258    0.000    0.000    0.000    0.000 core.py:3946(<genexpr>)
        1    0.000    0.000    0.000    0.000 ansitowin32.py:72(AnsiToWin32)
      103    0.000    0.000    0.000    0.000 patches.py:381(set_linewidth)
        1    0.000    0.000    0.000    0.000 simple_httpclient.py:1(<module>)
        1    0.000    0.000    0.000    0.000 markers.py:155(MarkerStyle)
      194    0.000    0.000    0.000    0.000 typing.py:1542(<genexpr>)
      161    0.000    0.000    0.000    0.000 axis.py:195(_set_labelrotation)
        2    0.000    0.000    0.000    0.000 variable.py:1614(reduce)
       93    0.000    0.000    0.000    0.000 __init__.py:1428(_fixupParents)
       57    0.000    0.000    0.000    0.000 axis.py:2202(_get_ticks_position)
        4    0.000    0.000    0.000    0.000 arraysetops.py:766(isin)
        1    0.000    0.000    0.000    0.000 artist.py:1416(ArtistInspector)
      508    0.000    0.000    0.000    0.000 pathlib.py:1164(__new__)
      291    0.000    0.000    0.000    0.000 _compiler.py:467(_get_charset_prefix)
        1    0.000    0.000    0.000    0.000 parser.py:48(Parser)
       26    0.000    0.000    0.000    0.000 core.py:6860(getdoc)
        1    0.000    0.000    0.000    0.000 _pslinux.py:1629(boot_time)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1542(_IPv4Constants)
        1    0.000    0.000    0.000    0.000 _distributor_init.py:1(<module>)
      841    0.000    0.000    0.000    0.000 exceptions.py:46(__init__)
        1    0.000    0.000    0.000    0.000 argparse.py:1(<module>)
      217    0.000    0.000    0.000    0.000 typing.py:1061(<genexpr>)
      708    0.000    0.000    0.000    0.000 _signatures.py:600(<genexpr>)
       18    0.000    0.000    0.000    0.000 api.py:1302(<genexpr>)
      134    0.000    0.000    0.000    0.000 _weakrefset.py:27(__exit__)
     1795    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
      194    0.000    0.000    0.000    0.000 __init__.py:228(matches)
       52    0.000    0.000    0.000    0.000 core.py:894(__init__)
     2581    0.000    0.000    0.000    0.000 font_manager.py:1145(score_style)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1814(Parser)
       13    0.000    0.000    0.000    0.000 expr.py:188(_filter_nodes)
       17    0.000    0.000    0.000    0.000 netCDF4_.py:128(_encode_nc4_variable)
       36    0.000    0.000    0.000    0.000 axis.py:1867(_set_formatter)
