tidal_phasing,wind_phasing,diatom_biomass,hab_biomass
4.5,4.5,0.21365578172964758,0.42670748278758425
0.5,0.5,0.21368408694990948,0.42670140885653235
1.5,18.0,0.21366467094732303,0.4269249907912964
5.5,1.0,0.21391449221843456,0.42673466730817355
3.0,23.5,0.21370028393976864,0.42675781471353696
1.0,15.0,0.2136852686262525,0.42693064000719083
3.5,20.0,0.2135937224030496,0.42692147817663045
0.0,4.5,0.21369529728181302,0.4266898682632139
3.0,5.0,0.21362058460778346,0.42668388036620997
4.0,1.0,0.21372861691316575,0.42669719309979764
1.5,9.0,0.21371361212772114,0.4268912902952139
2.5,22.0,0.2136928189377871,0.42684233887513906
1.0,18.5,0.21367991650145152,0.42693069562880215
1.5,22.5,0.21371549410085003,0.42681302904283824
3.5,8.5,0.21367037179017398,0.426859005543117
4.0,8.5,0.21367105868071323,0.42686043350126995
4.0,12.5,0.21361402916759198,0.4269116149974268
1.5,12.0,0.21367137537399244,0.4269249907916894
5.0,10.0,0.21377566043696733,0.4269519700221098
5.0,15.5,0.21374761231145142,0.4269646850259434
4.5,11.0,0.2136413376267676,0.42692666398726614
3.5,6.0,0.2136547155752362,0.4267340474777915
4.5,22.5,0.21386270891899783,0.42684880441483974
3.5,4.5,0.21358129110778187,0.42666903407657397
3.5,7.5,0.21367594818058055,0.4268139555442997
1.0,7.0,0.21373907065184938,0.42681545832948986
2.0,22.5,0.21370363464139014,0.4268117008269185
4.0,21.5,0.2137420041519341,0.4268846565102961
2.0,15.5,0.21365241891484887,0.42691964486574446
3.0,22.5,0.2136990112129912,0.42681401228355575
4.5,7.5,0.2137103432059419,0.4268311286618802
2.5,16.0,0.21363712564890214,0.4269145470653102
3.0,12.5,0.2136262492416826,0.4269108538775361
4.0,10.0,0.21363808404463383,0.4268999364128782
5.0,21.0,0.21393504476025557,0.42695316200985867
4.5,15.5,0.21364093267306325,0.4269251465627023
3.0,10.5,0.21363422857942943,0.42690967697019416
4.0,21.0,0.21370115406400322,0.42690860160551
4.5,23.0,0.21386296852824585,0.426820089023602
3.5,23.5,0.21373187062433485,0.42676554875507494
1.0,3.5,0.21363703714297982,0.42665123549073936
5.5,16.5,0.21391511517735454,0.42702147388514544
3.5,4.0,0.21357915060069138,0.42665680957392915
4.5,12.5,0.21364375834257948,0.4269251465627561
5.5,5.5,0.21397952812635812,0.42683868494608773
0.0,15.0,0.21370731730273415,0.4269455317885959
1.0,4.0,0.2136487971828695,0.4266634399624922
4.0,3.5,0.2136247049032091,0.426659850300382
4.5,6.0,0.21368791365503145,0.4267513743210576
5.5,22.5,0.21400867881723057,0.4268791865218365
3.5,20.5,0.21362022057159194,0.4269083625379466
5.0,9.0,0.21380774799108643,0.42692920271797274
1.0,14.0,0.21368630143312065,0.42693064000727926
3.0,20.0,0.21360569760222,0.4269186430144429
2.0,10.0,0.21367801338260284,0.42691123982600204
4.5,19.5,0.2136296284548513,0.4269495293998266
2.0,7.0,0.21370605773425433,0.42680404274578193
5.0,1.5,0.21384232861587898,0.4267051045289641
5.0,11.5,0.2137501645100388,0.4269649364740749
2.5,19.5,0.21363006227182676,0.4269230723812791
3.0,21.0,0.21365286299106664,0.4268916800191101
4.5,21.5,0.21383832119097362,0.4269030976267633
