,U,C,Q2,Q2L,rho,L,nu_t,Kz,Kq,N_BV,algae,biomass,net_growth
67,-1.249024442613935,17.499999999997996,0.0018106917523565058,0.001877755136835376,1000.0,1.0364650246891836,0.01729017288824116,0.021785134274658963,0.008821778343236872,0.0,135.2052095103213,10814.944727826225,-1.467983383109201e-07
68,-1.2512642475999203,17.499999999997986,0.0017074627741292794,0.0017079834171701985,1000.0,0.999719422063893,0.016194885172303195,0.020405085915630467,0.00826297253877124,0.0,135.2060303812916,10814.944727826225,1.619630748380164e-06
69,-1.2534639043439453,17.49999999999798,0.0016035233741283571,0.0015392422707975891,1000.0,0.9593143332260702,0.01505999138366796,0.018975134417145486,0.007683960077193265,0.0,135.20657376034617,10814.944727826225,3.939443843772202e-06
70,-1.255623169192597,17.49999999999797,0.0014986667377754734,0.0013720215700936097,1000.0,0.9148843109828483,0.01388504518238193,0.017494717396634146,0.007084513239928942,0.0,135.20652891139866,10814.944727826225,6.17093913560048e-06
71,-1.257741456837506,17.499999999997968,0.0013926175581844998,0.001206848897426665,1000.0,0.8659828446757353,0.012669422118219925,0.015963048054887435,0.006464313438167905,0.0,135.20550987259068,10814.944727826225,7.879993722590766e-06
72,-1.2598177256391407,17.499999999997968,0.0012849978165619294,0.0010442981368636642,1000.0,0.8120528071000612,0.01141223819505174,0.014379012568212144,0.005822909665145908,0.0,135.20307860229184,10814.944727826225,9.030179971478799e-06
73,-1.2618502973507317,17.49999999999797,0.0011752682846253972,0.0008850015531094991,1000.0,0.752380698074626,0.010112217621449713,0.012741003455906558,0.005159651023710824,0.0,135.19871662416625,10814.944727826225,9.760847000745242e-06
74,-1.2638365595169374,17.499999999997975,0.0010626216806865563,0.0007296675989262867,1000.0,0.6860217426700951,0.008767465351942779,0.01104663298518177,0.004473570678944713,0.0,135.19174239022368,10814.944727826225,1.021464498426351e-05
75,-1.2657724419131442,17.49999999999798,0.0009457700128051322,0.0005791087865252336,1000.0,0.611667858817607,0.007375044162705785,0.009292200291999026,0.0037631700860372695,0.0,135.1811515059006,10814.944727826225,1.0491827821285249e-05
76,-1.2676514153217133,17.499999999997986,0.000822468931100877,0.00043428863848504854,1000.0,0.5273892214785297,0.005930093571540647,0.007471581231639143,0.003025969471295,0.0,135.16528035586924,10814.944727826225,1.0655498536810001e-05
77,-1.2694623602372743,17.49999999999799,0.0006882571840820686,0.00029640667387102634,1000.0,0.43003784467734146,0.004423617266862765,0.005573440567835904,0.0022573789985870824,0.0,135.1409514943907,10814.944727826225,1.0744940933816281e-05
78,-1.2711846059029897,17.499999999997986,0.0005320410780727273,0.00016702857675038552,1000.0,0.31335029066483383,0.0028343484512897833,0.003570982410886324,0.0014465485418263485,0.0,135.10059979978269,10814.944727826225,1.0785992910915448e-05
79,-1.2728115669811462,17.499999999997986,0.00030405505802747547,4.4903056993824184e-05,1000.0,0.1471965660368755,0.0010071693845776259,0.0012687604138944882,0.0005143384444982074,0.0,135.01369222450495,10814.944727826225,1.0797720797720798e-05
